x,y,species avg
1.0,1.0,0.12316444
2.0,2.0,0.27931333
3.0,3.0,0.051717494
4.0,4.0,0.21382305
5.0,5.0,0.35823822
6.0,6.0,0.22201397
7.0,7.0,0.22228883
8.0,8.0,0.2760765
9.0,9.0,0.18043673
10.0,10.0,0.41517684
11.0,11.0,0.26519096
12.0,12.0,0.44418475
13.0,13.0,0.16156165
14.0,14.0,0.6531472
15.0,15.0,0.6522704
16.0,16.0,0.39850357
17.0,17.0,0.44232348
18.0,18.0,0.6555136
19.0,19.0,0.17742036
20.0,20.0,0.46257067
21.0,21.0,0.45018768
22.0,22.0,0.15553348
23.0,23.0,0.6503402
24.0,24.0,0.10203808
25.0,25.0,0.3843246
26.0,26.0,0.23868385
27.0,27.0,0.28945914
28.0,28.0,0.54252195
29.0,29.0,0.547133
30.0,30.0,0.27088436
31.0,31.0,0.4085341
32.0,32.0,0.251921
33.0,33.0,0.5485688
34.0,34.0,0.46379215
35.0,35.0,0.38766077
36.0,36.0,0.36730102
37.0,37.0,0.21525487
38.0,38.0,0.29475722
39.0,39.0,0.4583196
40.0,40.0,0.3794882
41.0,41.0,0.37994495
42.0,42.0,0.18921058
43.0,43.0,0.1621525
44.0,44.0,0.37360907
45.0,45.0,0.36253947
46.0,46.0,0.43743622
47.0,47.0,0.5639631
48.0,48.0,0.26841694
49.0,49.0,0.4773043
50.0,50.0,0.26627117
51.0,51.0,0.55086607
52.0,52.0,0.01987181
53.0,53.0,0.39583623
54.0,54.0,0.20470738
55.0,55.0,0.34484175
56.0,56.0,0.25603828
57.0,57.0,0.08927854
58.0,58.0,0.4516001
59.0,59.0,0.057051264
60.0,60.0,0.13281086
61.0,61.0,0.08501295
62.0,62.0,0.1254308
63.0,63.0,0.18178515
64.0,64.0,0.32413608
65.0,65.0,0.047365077
66.0,66.0,0.25581777
67.0,67.0,0.17285296
68.0,68.0,0.22029836
69.0,69.0,0.67883235
70.0,70.0,0.3307441
71.0,71.0,0.52344906
72.0,72.0,0.028692959
73.0,73.0,0.5003462
74.0,74.0,0.6027185
75.0,75.0,0.5217012
76.0,76.0,0.06310155
77.0,77.0,0.45132768
78.0,78.0,0.1830667
79.0,79.0,0.7348728
80.0,80.0,0.483852
81.0,81.0,0.02218188
82.0,82.0,0.21419823
83.0,83.0,0.508136
84.0,84.0,0.12843786
85.0,85.0,0.22159682
86.0,86.0,0.4000908
87.0,87.0,0.4547964
88.0,88.0,0.6147624
89.0,89.0,0.35712984
90.0,90.0,0.67113715
91.0,91.0,0.23336892
92.0,92.0,0.21843551
93.0,93.0,0.3033474
94.0,94.0,0.18784551
95.0,95.0,0.32582018
96.0,96.0,0.1673472
97.0,97.0,0.46014354
98.0,98.0,0.04354958
99.0,99.0,0.31420183
100.0,100.0,0.29808196
101.0,101.0,0.66119367
102.0,102.0,0.2513252
103.0,103.0,0.14666495
104.0,104.0,0.19163877
105.0,105.0,0.37436062
106.0,106.0,0.059161372
107.0,107.0,0.52600485
108.0,108.0,0.38640943
109.0,109.0,0.389885
110.0,110.0,0.46830112
111.0,111.0,0.5557717
112.0,112.0,0.28018588
113.0,113.0,0.47095245
114.0,114.0,0.22916032
115.0,115.0,0.33332524
116.0,116.0,0.045497265
117.0,117.0,0.41905728
118.0,118.0,0.26018578
119.0,119.0,0.32135734
120.0,120.0,0.522649
121.0,121.0,0.46247286
122.0,122.0,0.1457598
123.0,123.0,0.14410709
124.0,124.0,0.45106328
125.0,125.0,0.36964205
126.0,126.0,0.36081374
127.0,127.0,0.15993479
128.0,128.0,0.019227568
129.0,129.0,0.6327397
130.0,130.0,0.48907104
131.0,131.0,0.36555147
132.0,132.0,0.543872
133.0,133.0,0.10164196
134.0,134.0,0.103793845
135.0,135.0,0.3317199
136.0,136.0,0.022650497
137.0,137.0,0.6159916
138.0,138.0,0.5179262
139.0,139.0,0.23752907
140.0,140.0,0.0736447
141.0,141.0,0.1889234
142.0,142.0,0.25848618
143.0,143.0,0.5477926
144.0,144.0,0.044942364
145.0,145.0,0.30782804
146.0,146.0,0.5047016
147.0,147.0,0.021917747
148.0,148.0,0.6920564
149.0,149.0,0.5399791
150.0,150.0,0.33501482
151.0,151.0,0.30256927
152.0,152.0,0.5456529
153.0,153.0,0.27582037
154.0,154.0,0.24713516
155.0,155.0,0.39720976
156.0,156.0,0.23123844
157.0,157.0,0.06887363
158.0,158.0,0.3376242
159.0,159.0,0.54244274
160.0,160.0,0.2691786
161.0,161.0,0.2131087
162.0,162.0,0.35562402
163.0,163.0,0.47767827
164.0,164.0,0.098400675
165.0,165.0,0.42465222
166.0,166.0,0.10907026
167.0,167.0,0.068035886
168.0,168.0,0.35242397
169.0,169.0,0.27419236
170.0,170.0,0.68404806
171.0,171.0,0.67983216
172.0,172.0,0.3227719
173.0,173.0,0.5577615
174.0,174.0,0.36517668
175.0,175.0,0.12988369
176.0,176.0,0.29814148
177.0,177.0,0.10107408
178.0,178.0,0.2832951
179.0,179.0,0.24861778
180.0,180.0,0.4325008
181.0,181.0,0.2164695
182.0,182.0,0.6589447
183.0,183.0,0.42738494
184.0,184.0,0.23026325
185.0,185.0,0.5220492
186.0,186.0,0.22759706
187.0,187.0,0.60550004
188.0,188.0,0.37708953
189.0,189.0,0.26273274
190.0,190.0,0.58152866
191.0,191.0,0.25217596
192.0,192.0,0.65440327
193.0,193.0,0.2707771
194.0,194.0,0.4619953
195.0,195.0,0.5842896
196.0,196.0,0.07729095
197.0,197.0,0.4274083
198.0,198.0,0.26073715
199.0,199.0,0.2269225
200.0,200.0,0.4279174
201.0,201.0,0.2633255
202.0,202.0,0.7359338
203.0,203.0,0.12487747
204.0,204.0,0.4077942
205.0,205.0,0.39981472
206.0,206.0,0.53231806
207.0,207.0,0.522711
208.0,208.0,0.16018438
209.0,209.0,0.029060943
210.0,210.0,0.4231288
211.0,211.0,0.29009533
212.0,212.0,0.12798432
213.0,213.0,0.21107987
214.0,214.0,0.071991734
215.0,215.0,0.17884381
216.0,216.0,0.2246085
217.0,217.0,0.6266842
218.0,218.0,0.450196
219.0,219.0,0.32351574
220.0,220.0,0.46499607
221.0,221.0,0.51305133
222.0,222.0,0.46242008
223.0,223.0,0.36498395
224.0,224.0,0.2898846
225.0,225.0,0.3524096
226.0,226.0,0.2847214
