Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.31146E-7,0.000023115,0.000796694,1,0,0
3.42625E-7,0.000057377,0.001180477,0.999786142,0,0
1.29721E-6,0.000187099,0.004454755,0.999572284,0,0
2.08698E-6,0.000395797,0.007147506,0.999358426,0,0
2.1849E-6,0.000614287,0.007480363,0.999144568,0,0
2.33503E-6,0.001069018,0.007990239,0.998716852,0,0
4.47947E-6,0.002775525,0.015216618,0.99786142,0,0
5.41639E-6,0.005199406,0.018340955,0.99679213,0,0
7.78712E-6,0.010267938,0.026158697,0.995295124,0,0
1.06355E-5,0.025877386,0.035388523,0.991659538,0,0
1.23864E-5,0.051140674,0.040975621,0.986954662,0,0
1.41921E-5,0.100728439,0.046670205,0.979041916,0.001597444,0
1.84579E-5,0.200272357,0.059858561,0.965996578,0.001597444,0.006410256
2.21946E-5,0.301213248,0.071114973,0.955303678,0.001597444,0.012820513
2.51909E-5,0.400481456,0.079947922,0.946321642,0.001597444,0.012820513
2.69579E-5,0.502203164,0.085078679,0.93798118,0.001597444,0.019230769
2.88427E-5,0.602723907,0.090488957,0.930282293,0.001597444,0.019230769
3.10807E-5,0.701672317,0.096830144,0.923224979,0.003194888,0.019230769
3.19687E-5,0.75186288,0.099322133,0.919803251,0.003194888,0.025641026
3.30787E-5,0.800788183,0.102417336,0.916595381,0.004792332,0.025641026
3.53044E-5,0.900475649,0.108560449,0.910393499,0.006389776,0.025641026
3.76168E-5,1.003295063,0.114854365,0.904405475,0.00798722,0.032051282
3.96166E-5,1.103847667,0.120226124,0.898845167,0.00798722,0.032051282
4.08023E-5,1.200459751,0.123380548,0.893712575,0.00798722,0.032051282
4.29978E-5,1.301248223,0.129161971,0.888579983,0.00798722,0.038461538
4.46458E-5,1.402055358,0.133451789,0.883661249,0.00798722,0.038461538
4.60084E-5,1.501834042,0.136966944,0.878956373,0.011182109,0.038461538
5.00833E-5,1.752424076,0.147310886,0.867835757,0.014376997,0.038461538
5.25216E-5,2.004355867,0.153382535,0.857356715,0.015974441,0.038461538
5.54458E-5,2.253904753,0.1605512,0.847519247,0.019169329,0.038461538
5.84282E-5,2.503997979,0.16773873,0.838109495,0.020766773,0.044871795
6.05443E-5,2.753996876,0.172764138,0.829127459,0.028753994,0.051282051
6.25312E-5,3.005956956,0.177427849,0.820359281,0.030351438,0.051282051
