x,y,species avg
1.0,1.0,0.6631592
2.0,2.0,0.6720163
3.0,3.0,0.2529149
4.0,4.0,0.5419607
5.0,5.0,0.20579654
6.0,6.0,0.43557537
7.0,7.0,0.14795506
8.0,8.0,0.21980257
9.0,9.0,0.60311514
10.0,10.0,0.1977207
11.0,11.0,0.21730258
12.0,12.0,0.10957494
13.0,13.0,0.34812778
14.0,14.0,0.14960985
15.0,15.0,0.078813136
16.0,16.0,0.21575902
17.0,17.0,0.2987855
18.0,18.0,0.04952701
19.0,19.0,0.44686174
20.0,20.0,0.15058783
21.0,21.0,0.33866718
22.0,22.0,0.6094991
23.0,23.0,0.3303316
24.0,24.0,0.46253207
25.0,25.0,0.34722152
26.0,26.0,0.2691442
27.0,27.0,0.698466
28.0,28.0,0.27757704
29.0,29.0,0.10160937
30.0,30.0,0.4632321
31.0,31.0,0.1609242
32.0,32.0,0.5280635
33.0,33.0,0.12906268
34.0,34.0,0.30604595
35.0,35.0,0.29602715
36.0,36.0,0.35549283
37.0,37.0,0.5948865
38.0,38.0,0.207331
39.0,39.0,0.07131928
40.0,40.0,0.09968304
41.0,41.0,0.2103957
42.0,42.0,0.40845597
43.0,43.0,0.4319706
44.0,44.0,0.38164207
45.0,45.0,0.16345471
46.0,46.0,0.41656014
47.0,47.0,0.13958713
48.0,48.0,0.52618563
49.0,49.0,0.20500863
50.0,50.0,0.4560493
51.0,51.0,0.14742008
52.0,52.0,0.39054343
53.0,53.0,0.36065015
54.0,54.0,0.55079776
55.0,55.0,0.22327799
56.0,56.0,0.35869947
57.0,57.0,0.548431
58.0,58.0,0.2318163
59.0,59.0,0.5960233
60.0,60.0,0.57519925
61.0,61.0,0.4472521
62.0,62.0,0.59712255
63.0,63.0,0.51984394
64.0,64.0,0.1613389
65.0,65.0,0.4596829
66.0,66.0,0.67919415
67.0,67.0,0.28129297
68.0,68.0,0.3237938
69.0,69.0,0.05770124
70.0,70.0,0.41162583
71.0,71.0,0.17019711
72.0,72.0,0.41177318
73.0,73.0,0.23922361
74.0,74.0,0.067581385
75.0,75.0,0.4596556
76.0,76.0,0.28665367
77.0,77.0,0.38975665
78.0,78.0,0.43682703
79.0,79.0,0.05747879
80.0,80.0,0.31283474
81.0,81.0,0.5345437
82.0,82.0,0.6007939
83.0,83.0,0.22339958
84.0,84.0,0.48476794
85.0,85.0,0.60273385
86.0,86.0,0.27595976
87.0,87.0,0.3606357
88.0,88.0,0.32108077
89.0,89.0,0.24373373
90.0,90.0,0.13779804
91.0,91.0,0.29666138
92.0,92.0,0.31906554
93.0,93.0,0.16165249
94.0,94.0,0.66691107
95.0,95.0,0.16274664
96.0,96.0,0.4543559
97.0,97.0,0.10982462
98.0,98.0,0.54332626
99.0,99.0,0.6178234
100.0,100.0,0.33052233
101.0,101.0,0.10594849
102.0,102.0,0.64365953
103.0,103.0,0.53794116
104.0,104.0,0.52373093
105.0,105.0,0.1702421
106.0,106.0,0.57961655
107.0,107.0,0.028327512
108.0,108.0,0.3711373
109.0,109.0,0.33567718
110.0,110.0,0.23544015
111.0,111.0,0.42758247
112.0,112.0,0.56790364
113.0,113.0,0.35998663
114.0,114.0,0.15195364
115.0,115.0,0.519765
116.0,116.0,0.7168548
117.0,117.0,0.0918574
118.0,118.0,0.2694812
119.0,119.0,0.2213545
120.0,120.0,0.32854
121.0,121.0,0.16531484
122.0,122.0,0.59116375
123.0,123.0,0.30141133
124.0,124.0,0.23530817
125.0,125.0,0.47591946
126.0,126.0,0.30408892
127.0,127.0,0.5551022
128.0,128.0,0.26799968
129.0,129.0,0.103310026
130.0,130.0,0.18389331
131.0,131.0,0.4880943
132.0,132.0,0.12682995
133.0,133.0,0.45332864
134.0,134.0,0.5535623
135.0,135.0,0.49780315
136.0,136.0,0.3801555
137.0,137.0,0.1520783
138.0,138.0,0.29403323
139.0,139.0,0.44811293
140.0,140.0,0.459541
141.0,141.0,0.24071757
142.0,142.0,0.21922827
143.0,143.0,0.29440093
144.0,144.0,0.67855227
145.0,145.0,0.4020097
146.0,146.0,0.30388778
147.0,147.0,0.38421002
148.0,148.0,0.0629923
149.0,149.0,0.028835589
150.0,150.0,0.39566302
151.0,151.0,0.41559887
152.0,152.0,0.70618504
153.0,153.0,0.42177087
154.0,154.0,0.63122517
155.0,155.0,0.23721679
156.0,156.0,0.5138095
157.0,157.0,0.63356733
158.0,158.0,0.28609517
159.0,159.0,0.07338535
160.0,160.0,0.3499649
161.0,161.0,0.39524293
162.0,162.0,0.3858914
163.0,163.0,0.26241064
164.0,164.0,0.36953276
165.0,165.0,0.30619842
166.0,166.0,0.53080463
167.0,167.0,0.6339934
168.0,168.0,0.3680152
169.0,169.0,0.30586594
170.0,170.0,0.09331361
171.0,171.0,0.13151538
172.0,172.0,0.33594564
173.0,173.0,0.14578721
174.0,174.0,0.21337375
175.0,175.0,0.3129354
176.0,176.0,0.3241542
177.0,177.0,0.5562643
178.0,178.0,0.32094398
179.0,179.0,0.6661993
180.0,180.0,0.26972282
181.0,181.0,0.36845857
182.0,182.0,0.08205204
183.0,183.0,0.33332255
184.0,184.0,0.5038618
185.0,185.0,0.11857597
186.0,186.0,0.4845957
187.0,187.0,0.22102113
188.0,188.0,0.26233277
189.0,189.0,0.31630215
190.0,190.0,0.11575264
191.0,191.0,0.33847606
192.0,192.0,0.112148754
193.0,193.0,0.39799505
194.0,194.0,0.32772973
195.0,195.0,0.3105802
196.0,196.0,0.628788
197.0,197.0,0.44058004
198.0,198.0,0.2188011
199.0,199.0,0.39232257
200.0,200.0,0.22766265
201.0,201.0,0.3530905
202.0,202.0,0.16037847
203.0,203.0,0.32721788
204.0,204.0,0.12211383
205.0,205.0,0.31424356
206.0,206.0,0.1920388
207.0,207.0,0.4633718
208.0,208.0,0.51922554
209.0,209.0,0.49779913
210.0,210.0,0.1914426
211.0,211.0,0.53318506
212.0,212.0,0.43105745
213.0,213.0,0.56234956
214.0,214.0,0.6135793
215.0,215.0,0.6075919
216.0,216.0,0.1477603
217.0,217.0,0.102656364
218.0,218.0,0.29035068
219.0,219.0,0.21638133
220.0,220.0,0.10930607
221.0,221.0,0.066030405
222.0,222.0,0.33239922
223.0,223.0,0.24155018
224.0,224.0,0.18056089
225.0,225.0,0.3057309
226.0,226.0,0.49736157
227.0,227.0,0.51530504
228.0,228.0,0.3757533
229.0,229.0,0.4652843
230.0,230.0,0.19117439
231.0,231.0,0.19627616
232.0,232.0,0.28449428
233.0,233.0,0.12644783
234.0,234.0,0.2501747
235.0,235.0,0.15560934
236.0,236.0,0.30280212
237.0,237.0,0.31060722
238.0,238.0,0.14983809
239.0,239.0,0.19427744
240.0,240.0,0.52213806
241.0,241.0,0.40590212
242.0,242.0,0.1304621
243.0,243.0,0.43510818
244.0,244.0,0.4357416
245.0,245.0,0.5406264
246.0,246.0,0.27670488
247.0,247.0,0.3817645
248.0,248.0,0.1484108
249.0,249.0,0.3103574
250.0,250.0,0.32197493
251.0,251.0,0.668687
252.0,252.0,0.36061546
253.0,253.0,0.2940405
254.0,254.0,0.1217165
255.0,255.0,0.2789516
256.0,256.0,0.56234527
257.0,257.0,0.5892213
258.0,258.0,0.29409683
259.0,259.0,0.1381825
260.0,260.0,0.18325454
261.0,261.0,0.13695286
262.0,262.0,0.6225864
263.0,263.0,0.48398957
264.0,264.0,0.6845913
265.0,265.0,0.32125813
266.0,266.0,0.09459412
267.0,267.0,0.42829674
268.0,268.0,0.21736398
269.0,269.0,0.11634838
270.0,270.0,0.3971131
271.0,271.0,0.16261612
272.0,272.0,0.61771417
273.0,273.0,0.5769382
274.0,274.0,0.6592923
275.0,275.0,0.66650945
276.0,276.0,0.3144006
277.0,277.0,0.1572981
278.0,278.0,0.38708666
279.0,279.0,0.19162619
280.0,280.0,0.10898434
281.0,281.0,0.52922684
282.0,282.0,0.5237576
283.0,283.0,0.29274127
284.0,284.0,0.3090486
285.0,285.0,0.2860875
286.0,286.0,0.36538616
287.0,287.0,0.675409
288.0,288.0,0.35497674
289.0,289.0,0.13651589
290.0,290.0,0.33426926
291.0,291.0,0.35965025
292.0,292.0,0.22387312
293.0,293.0,0.2737483
294.0,294.0,0.11620297
295.0,295.0,0.12949494
296.0,296.0,0.04412936
297.0,297.0,0.37807846
298.0,298.0,0.35751495
299.0,299.0,0.37663892
300.0,300.0,0.33419544
301.0,301.0,0.2106982
302.0,302.0,0.17707261
303.0,303.0,0.35131302
304.0,304.0,0.07480353
305.0,305.0,0.7132183
306.0,306.0,0.18278234
307.0,307.0,0.51851165
308.0,308.0,0.18565892
309.0,309.0,0.09801736
310.0,310.0,0.0928576
311.0,311.0,0.48574778
312.0,312.0,0.25807595
313.0,313.0,0.55855584
314.0,314.0,0.38333297
315.0,315.0,0.50325096
316.0,316.0,0.50827277
317.0,317.0,0.07535756
318.0,318.0,0.42381313
319.0,319.0,0.08621562
320.0,320.0,0.613768
321.0,321.0,0.63248724
322.0,322.0,0.2671383
323.0,323.0,0.36750132
324.0,324.0,0.36941785
325.0,325.0,0.35139263
326.0,326.0,0.08772188
327.0,327.0,0.45304963
328.0,328.0,0.5230675
329.0,329.0,0.09278903
330.0,330.0,0.12361541
331.0,331.0,0.26866734
332.0,332.0,0.21080516
333.0,333.0,0.4912932
334.0,334.0,0.72460383
335.0,335.0,0.06615247
336.0,336.0,0.40390974
337.0,337.0,0.46872076
338.0,338.0,0.44486862
339.0,339.0,0.26818642
340.0,340.0,0.21041077
341.0,341.0,0.3227439
342.0,342.0,0.52449465
343.0,343.0,0.547776
344.0,344.0,0.21932125
345.0,345.0,0.32409668
346.0,346.0,0.10860603
347.0,347.0,0.6711412
348.0,348.0,0.45539644
349.0,349.0,0.08540718
350.0,350.0,0.43552673
351.0,351.0,0.1717531
352.0,352.0,0.583431
353.0,353.0,0.5198371
354.0,354.0,0.28841794
355.0,355.0,0.03813622
356.0,356.0,0.42247668
357.0,357.0,0.27952808
358.0,358.0,0.5304367
359.0,359.0,0.36523423
360.0,360.0,0.2919249
361.0,361.0,0.13149625
362.0,362.0,0.30947945
363.0,363.0,0.35335574
364.0,364.0,0.53393537
365.0,365.0,0.7416668
366.0,366.0,0.5708242
367.0,367.0,0.24388278
368.0,368.0,0.59553367
369.0,369.0,0.17618677
370.0,370.0,0.46462432
371.0,371.0,0.5570852
372.0,372.0,0.15870646
373.0,373.0,0.22927076
374.0,374.0,0.5059754
375.0,375.0,0.19015151
376.0,376.0,0.6451504
377.0,377.0,0.16957562
378.0,378.0,0.40056515
379.0,379.0,0.38371247
380.0,380.0,0.3770483
381.0,381.0,0.3619609
382.0,382.0,0.45069814
383.0,383.0,0.07290742
384.0,384.0,0.085224755
385.0,385.0,0.31975883
386.0,386.0,0.3174464
387.0,387.0,0.40651178
388.0,388.0,0.14220193
389.0,389.0,0.27896208
390.0,390.0,0.024893302
391.0,391.0,0.1832608
392.0,392.0,0.5612239
393.0,393.0,0.4412719
394.0,394.0,0.13725343
395.0,395.0,0.3507401
396.0,396.0,0.3287729
397.0,397.0,0.6419999
398.0,398.0,0.24451917
399.0,399.0,0.22032458
400.0,400.0,0.14971441
401.0,401.0,0.13782662
402.0,402.0,0.1443385
403.0,403.0,0.28860375
404.0,404.0,0.16613413
405.0,405.0,0.19346625
406.0,406.0,0.26623008
407.0,407.0,0.33248186
408.0,408.0,0.45623615
409.0,409.0,0.10772954
410.0,410.0,0.34213826
411.0,411.0,0.5424217
412.0,412.0,0.30340117
413.0,413.0,0.54292953
414.0,414.0,0.36056614
415.0,415.0,0.17367087
416.0,416.0,0.6629744
417.0,417.0,0.58422846
418.0,418.0,0.5551567
419.0,419.0,0.22918296
420.0,420.0,0.54709697
421.0,421.0,0.33481506
422.0,422.0,0.27013448
423.0,423.0,0.21435726
424.0,424.0,0.3647648
425.0,425.0,0.360352
426.0,426.0,0.7222237
427.0,427.0,0.20744526
428.0,428.0,0.18166037
429.0,429.0,0.34878543
430.0,430.0,0.56091887
431.0,431.0,0.41658968
432.0,432.0,0.15832014
433.0,433.0,0.4631098
434.0,434.0,0.2722479
435.0,435.0,0.32077864
436.0,436.0,0.16788454
