X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,1.6775471175916768E-4,23.64776641310025,0.3900600383179006
2.0,2.0,train,2.3674365729663838E-4,39.107602815827505,0.47437627238719754
3.0,3.0,train,1.5139330747621844E-4,20.49497813416604,0.3659382868953867
4.0,4.0,train,1.9572326824873076E-4,28.72907463261036,0.42730360245235716
5.0,5.0,train,2.7749022150211404E-4,46.67478390683676,0.5140520421571254
6.0,6.0,train,3.5126561620766824E-4,62.516082620675476,0.5724807901864462
7.0,7.0,train,3.0083060836047943E-4,51.949040390406374,0.5341927041818183
8.0,8.0,train,9.015520895913994E-5,7.689584176065944,0.25577790578481
10.0,10.0,train,2.1098861205138007E-4,32.3053930621702,0.44577446663469816
12.0,12.0,train,5.544366756431875E-4,86.08096581075937,0.6788277606641453
13.0,13.0,train,1.337193943449102E-4,16.41711202798392,0.33764218883007774
14.0,14.0,train,1.6898516942123536E-4,23.831794784163804,0.3918001204068818
17.0,17.0,train,5.425895549463231E-4,85.37493341538351,0.6741005596371604
18.0,18.0,train,2.2516114444784256E-4,36.01322207574115,0.4618874786160973
19.0,19.0,train,8.968365044911505E-4,98.644865421699,0.7736979351204467
20.0,20.0,train,6.418237501610748E-4,91.52007281577414,0.7098696409480851
21.0,21.0,train,9.424980366084645E-5,8.516870323038004,0.26432403958436207
22.0,22.0,train,1.9609037642716873E-4,28.841285616690538,0.4277622347876783
23.0,23.0,train,6.315510327992062E-4,90.82282125439964,0.706535346428106
24.0,24.0,train,5.37662762397955E-4,84.5178310566661,0.672093466135092
25.0,25.0,train,5.025348916835077E-4,81.76654287564187,0.6570335273393437
28.0,28.0,train,2.2918796000200405E-4,37.172485867185706,0.4662961206659966
30.0,30.0,train,1.295338047003532E-4,15.49157150145717,0.3305671969874983
31.0,31.0,train,5.682364119459676E-4,87.6749206063279,0.6841640575406863
33.0,33.0,train,2.7728085377276855E-4,46.648729390248164,0.5138634917886498
34.0,34.0,train,3.277246735269999E-4,58.10089800681946,0.5554240884546223
35.0,35.0,train,4.113720606312856E-4,73.51245482248595,0.6106238606770668
37.0,37.0,train,1.2379544470291927E-4,14.294580930051684,0.3206182224899809
38.0,38.0,train,1.6891069705891754E-4,23.81974489808531,0.3916950857965014
39.0,39.0,train,2.9306408729535313E-4,49.74642896038871,0.5276788223848408
40.0,40.0,train,1.4043880742013184E-4,18.002651359033273,0.34869263054958266
42.0,42.0,train,2.2888544527477936E-4,37.10463617072722,0.4659674323483321
43.0,43.0,train,2.0948021817114487E-4,31.84366961964167,0.4440025481580102
44.0,44.0,train,2.0990092630308147E-4,31.94350578826819,0.44449789461493366
45.0,45.0,train,2.7906262246537406E-4,46.95338320041465,0.5154634393802413
