Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,130.63915830627832
bio12_16,false,1154.3308324683442
bio15_16,false,28.74115228957226
moose2015,false,24.246216594575206
red_deer2015,false,32.27106746863455
roe_deer2015,false,19.481879844758982
