x,y,species median
1.0,1.0,0.66099095
2.0,2.0,0.6672387
3.0,3.0,0.2507108
4.0,4.0,0.54259664
5.0,5.0,0.20622401
6.0,6.0,0.44324294
7.0,7.0,0.1480644
8.0,8.0,0.21948262
9.0,9.0,0.6053597
10.0,10.0,0.20715448
11.0,11.0,0.2130113
12.0,12.0,0.11798774
13.0,13.0,0.35530365
14.0,14.0,0.15009835
15.0,15.0,0.07992853
16.0,16.0,0.21360664
17.0,17.0,0.2994921
18.0,18.0,0.04765292
19.0,19.0,0.4379585
20.0,20.0,0.14980951
21.0,21.0,0.33605495
22.0,22.0,0.60699993
23.0,23.0,0.33247948
24.0,24.0,0.4641747
25.0,25.0,0.35816917
26.0,26.0,0.2682751
27.0,27.0,0.70268744
28.0,28.0,0.283042
29.0,29.0,0.10115904
30.0,30.0,0.4616781
31.0,31.0,0.16148674
32.0,32.0,0.5292055
33.0,33.0,0.13169143
34.0,34.0,0.2984374
35.0,35.0,0.2971505
36.0,36.0,0.3473806
37.0,37.0,0.59378433
38.0,38.0,0.2094263
39.0,39.0,0.06934227
40.0,40.0,0.09345434
41.0,41.0,0.21844898
42.0,42.0,0.4049645
43.0,43.0,0.4236118
44.0,44.0,0.38618025
45.0,45.0,0.16722828
46.0,46.0,0.41374105
47.0,47.0,0.13492575
48.0,48.0,0.5279379
49.0,49.0,0.21369655
50.0,50.0,0.45507947
51.0,51.0,0.15254298
52.0,52.0,0.39137948
53.0,53.0,0.3627162
54.0,54.0,0.54666924
55.0,55.0,0.23067509
56.0,56.0,0.37163925
57.0,57.0,0.54933083
58.0,58.0,0.23996092
59.0,59.0,0.5944142
60.0,60.0,0.5733498
61.0,61.0,0.44670177
62.0,62.0,0.5942297
63.0,63.0,0.5214458
64.0,64.0,0.16824047
65.0,65.0,0.46149486
66.0,66.0,0.6742072
67.0,67.0,0.26675454
68.0,68.0,0.32706383
69.0,69.0,0.055416033
70.0,70.0,0.41084588
71.0,71.0,0.16638823
72.0,72.0,0.41355807
73.0,73.0,0.2534863
74.0,74.0,0.06275412
75.0,75.0,0.45964023
76.0,76.0,0.2891724
77.0,77.0,0.4036235
78.0,78.0,0.44473758
79.0,79.0,0.055588607
80.0,80.0,0.30343932
81.0,81.0,0.5314386
82.0,82.0,0.6053453
83.0,83.0,0.23573054
84.0,84.0,0.4847361
85.0,85.0,0.60372144
86.0,86.0,0.27447087
87.0,87.0,0.35639825
88.0,88.0,0.33874366
89.0,89.0,0.23802872
90.0,90.0,0.14246333
91.0,91.0,0.2973957
92.0,92.0,0.31915066
93.0,93.0,0.17474285
94.0,94.0,0.67245954
95.0,95.0,0.16364565
96.0,96.0,0.45140615
97.0,97.0,0.10874875
98.0,98.0,0.5403116
99.0,99.0,0.6178118
100.0,100.0,0.32329816
101.0,101.0,0.10404942
102.0,102.0,0.643031
103.0,103.0,0.5399697
104.0,104.0,0.52309024
105.0,105.0,0.16657831
106.0,106.0,0.5770816
107.0,107.0,0.026470369
108.0,108.0,0.3774428
109.0,109.0,0.32858026
110.0,110.0,0.24520475
111.0,111.0,0.42425472
112.0,112.0,0.5617058
113.0,113.0,0.35355118
114.0,114.0,0.15033121
115.0,115.0,0.5261174
116.0,116.0,0.7187155
117.0,117.0,0.100256994
118.0,118.0,0.26039112
119.0,119.0,0.23397306
120.0,120.0,0.3336833
121.0,121.0,0.18709399
122.0,122.0,0.5917433
123.0,123.0,0.29877725
124.0,124.0,0.24254055
125.0,125.0,0.47089383
126.0,126.0,0.3092031
127.0,127.0,0.55583495
128.0,128.0,0.26232436
129.0,129.0,0.10914806
130.0,130.0,0.19543207
131.0,131.0,0.47796923
132.0,132.0,0.119217694
133.0,133.0,0.45094994
134.0,134.0,0.5561822
135.0,135.0,0.48624504
136.0,136.0,0.3779042
137.0,137.0,0.14820519
138.0,138.0,0.29633543
139.0,139.0,0.4528311
140.0,140.0,0.4595199
141.0,141.0,0.2397033
142.0,142.0,0.21593757
143.0,143.0,0.29128078
144.0,144.0,0.6791859
145.0,145.0,0.39908966
146.0,146.0,0.31017172
147.0,147.0,0.3808219
148.0,148.0,0.063522816
149.0,149.0,0.027284434
150.0,150.0,0.39850405
151.0,151.0,0.41766763
152.0,152.0,0.7118984
153.0,153.0,0.42358568
154.0,154.0,0.6361112
155.0,155.0,0.24120311
156.0,156.0,0.5131986
157.0,157.0,0.63432014
158.0,158.0,0.28583273
159.0,159.0,0.07026534
160.0,160.0,0.36779857
161.0,161.0,0.39595848
162.0,162.0,0.3817446
163.0,163.0,0.2647556
164.0,164.0,0.36819556
165.0,165.0,0.30314913
166.0,166.0,0.53016216
167.0,167.0,0.6355935
168.0,168.0,0.37081861
169.0,169.0,0.30730265
170.0,170.0,0.09220694
171.0,171.0,0.13429238
172.0,172.0,0.34410974
173.0,173.0,0.13930869
174.0,174.0,0.22195822
175.0,175.0,0.31034654
176.0,176.0,0.31821904
177.0,177.0,0.55912924
178.0,178.0,0.32397962
179.0,179.0,0.6624791
180.0,180.0,0.27101895
181.0,181.0,0.37162822
182.0,182.0,0.08036389
183.0,183.0,0.3283869
184.0,184.0,0.5067533
185.0,185.0,0.10805566
186.0,186.0,0.48029578
187.0,187.0,0.22269914
188.0,188.0,0.25740564
189.0,189.0,0.31170398
190.0,190.0,0.12272075
191.0,191.0,0.33604613
192.0,192.0,0.111705065
193.0,193.0,0.4069834
194.0,194.0,0.31919643
195.0,195.0,0.32017872
196.0,196.0,0.63415474
197.0,197.0,0.44643447
198.0,198.0,0.21543387
199.0,199.0,0.39151436
200.0,200.0,0.21676096
201.0,201.0,0.35942328
202.0,202.0,0.16781005
203.0,203.0,0.33392245
204.0,204.0,0.123141944
205.0,205.0,0.31419846
206.0,206.0,0.1858133
207.0,207.0,0.4615136
208.0,208.0,0.51822245
209.0,209.0,0.5018561
210.0,210.0,0.18675086
211.0,211.0,0.5387502
212.0,212.0,0.4272759
213.0,213.0,0.56037194
214.0,214.0,0.61253715
215.0,215.0,0.60712385
216.0,216.0,0.14783706
217.0,217.0,0.100068204
218.0,218.0,0.2925369
219.0,219.0,0.22398461
220.0,220.0,0.107908696
221.0,221.0,0.07049387
222.0,222.0,0.32904795
223.0,223.0,0.23560627
224.0,224.0,0.17932487
225.0,225.0,0.30892625
226.0,226.0,0.5000127
227.0,227.0,0.51454926
228.0,228.0,0.3745884
229.0,229.0,0.47320712
230.0,230.0,0.18012986
231.0,231.0,0.1909102
232.0,232.0,0.28752786
233.0,233.0,0.118895486
234.0,234.0,0.26194718
235.0,235.0,0.16351648
236.0,236.0,0.30399895
237.0,237.0,0.3127216
238.0,238.0,0.1501862
239.0,239.0,0.19461846
240.0,240.0,0.5145104
241.0,241.0,0.40687338
242.0,242.0,0.12147836
243.0,243.0,0.42994595
244.0,244.0,0.43852732
245.0,245.0,0.5327371
246.0,246.0,0.27676407
247.0,247.0,0.37788114
248.0,248.0,0.15693446
249.0,249.0,0.3126083
250.0,250.0,0.315683
251.0,251.0,0.6630458
252.0,252.0,0.36206973
253.0,253.0,0.29633436
254.0,254.0,0.120848276
255.0,255.0,0.26384643
256.0,256.0,0.5639368
257.0,257.0,0.58780676
258.0,258.0,0.29701808
259.0,259.0,0.13922754
260.0,260.0,0.1909888
261.0,261.0,0.14645402
262.0,262.0,0.6270846
