Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.15116E-11,0.000000002,0.000000009,1,0,0
6.02607E-11,0.000000008,0.000000026,0.999756868,0,0
6.05387E-11,0.000000014,0.000000026,0.999513737,0,0
2.40484E-10,0.000000044,0.000000104,0.999027474,0,0
3.10176E-10,0.000000127,0.000000135,0.998298079,0,0
3.27646E-10,0.000000255,0.000000142,0.997325553,0,0
3.49376E-9,0.00000117,0.000001515,0.995380501,0,0
5.66943E-9,0.00000287,0.000002459,0.994407975,0,0
6.90512E-9,0.000010387,0.000002995,0.991490396,0,0
2.93203E-8,0.00002723,0.000012717,0.989302212,0,0
4.58464E-8,0.000054302,0.000019884,0.987600292,0,0
6.16314E-8,0.000104772,0.00002673,0.985168976,0,0
2.63141E-7,0.000271297,0.000114115,0.980063214,0,0
4.15544E-7,0.000503366,0.000180195,0.978361293,0,0
4.66719E-7,0.001043704,0.000202382,0.975443715,0,0
5.7873E-7,0.002503366,0.000250941,0.968636032,0,0
9.15258E-7,0.005020137,0.000396804,0.960612691,0,0
2.23794E-6,0.010008273,0.000969688,0.952103088,0,0
3.27034E-6,0.025168372,0.001416386,0.939460248,0,0
3.78936E-6,0.050321243,0.001640806,0.922197909,0,0
4.70654E-6,0.10020735,0.002037141,0.89375152,0,0
6.18222E-6,0.200230768,0.002674153,0.84950158,0,0
7.45949E-6,0.300236126,0.003224861,0.813761245,0,0
8.62799E-6,0.400578626,0.003728139,0.783369803,0,0
9.95189E-6,0.500297394,0.004297738,0.757354729,0,0
1.11098E-5,0.600100627,0.004795396,0.734257233,0,0
1.24794E-5,0.70008895,0.00538338,0.713591053,0,0
1.30556E-5,0.751110669,0.005630552,0.703865791,0,0
1.34846E-5,0.800290391,0.005814464,0.694869925,0,0
1.43003E-5,0.90020546,0.006164032,0.677364454,0,0
1.50978E-5,1.000060193,0.006505536,0.66083151,0,0
1.58587E-5,1.100535431,0.006831162,0.64502796,0,0
1.65872E-5,1.200848275,0.007142753,0.629953805,0,0
1.72553E-5,1.300705495,0.007428277,0.615609044,0,0
1.80121E-5,1.401527536,0.00775158,0.601750547,0,0
1.85539E-5,1.500265746,0.007982855,0.588621444,0,0
1.99901E-5,1.750705454,0.00859551,0.557014345,0,0
2.13631E-5,2.001336422,0.009180449,0.527595429,0,0
2.2697E-5,2.250232314,0.009748076,0.500121566,0,0
2.41628E-5,2.501246458,0.010371081,0.474106492,0,0
2.56529E-5,2.750628118,0.011003617,0.449793338,0,0
2.71128E-5,3.000562768,0.011622571,0.426695842,0,0
2.88833E-5,3.251789405,0.012372154,0.404814004,0,0
3.05648E-5,3.501329216,0.013082975,0.384390956,0,0
3.19396E-5,3.752053696,0.013663416,0.364940433,0,0
3.36389E-5,4.001126777,0.014379908,0.346462436,0,0
3.50425E-5,4.251725714,0.014970927,0.328713834,0,0
3.6656E-5,4.502237476,0.015649482,0.311694627,0,0
3.86181E-5,4.750243976,0.016473337,0.295647946,0,0
4.14682E-5,5.002714273,0.017667619,0.280330659,0,0
4.3714E-5,5.253901603,0.018606673,0.265985898,0,0
4.5955E-5,5.500140864,0.0195419,0.252613664,0,0
4.95173E-5,5.751486651,0.021024885,0.239727693,0,0
5.44339E-5,6.002113532,0.023064305,0.228057379,0,0
6.02144E-5,6.253369847,0.025451209,0.217359592,0,0
6.67548E-5,6.500673408,0.028137933,0.207877462,0,0
