variable,x,y
bio15_16,13.327650245006408,0.9864063858985901
bio15_16,13.404602290288674,0.9864063858985901
bio15_16,13.481554335570939,0.9864063858985901
bio15_16,13.558506380853204,0.9864063858985901
bio15_16,13.63545842613547,0.9864063858985901
bio15_16,13.712410471417735,0.9864063858985901
bio15_16,13.7893625167,0.9864063858985901
bio15_16,13.866314561982266,0.9864063858985901
bio15_16,13.943266607264531,0.9864063858985901
bio15_16,14.020218652546797,0.9864063858985901
bio15_16,14.097170697829062,0.9864063858985901
bio15_16,14.174122743111328,0.9864063858985901
bio15_16,14.251074788393593,0.9864063858985901
bio15_16,14.328026833675858,0.9864063858985901
bio15_16,14.404978878958124,0.9864063858985901
bio15_16,14.48193092424039,0.9864063858985901
bio15_16,14.558882969522655,0.9864063858985901
bio15_16,14.63583501480492,0.9864063858985901
bio15_16,14.712787060087184,0.9864063858985901
bio15_16,14.789739105369451,0.9864063858985901
bio15_16,14.866691150651715,0.9864063858985901
bio15_16,14.94364319593398,0.9864063858985901
bio15_16,15.020595241216245,0.9864063858985901
bio15_16,15.09754728649851,0.9864063858985901
bio15_16,15.174499331780776,0.9864063858985901
bio15_16,15.251451377063042,0.9864063858985901
bio15_16,15.328403422345307,0.9864063858985901
bio15_16,15.405355467627572,0.9864063858985901
bio15_16,15.482307512909838,0.9864063858985901
bio15_16,15.559259558192103,0.9864063858985901
bio15_16,15.636211603474369,0.9864063858985901
bio15_16,15.713163648756634,0.9864063858985901
bio15_16,15.7901156940389,0.9864063858985901
bio15_16,15.867067739321165,0.9864063858985901
bio15_16,15.94401978460343,0.9864063858985901
bio15_16,16.020971829885696,0.9864063858985901
bio15_16,16.09792387516796,0.9864063858985901
bio15_16,16.174875920450226,0.9864063858985901
bio15_16,16.251827965732492,0.9864063858985901
bio15_16,16.328780011014757,0.9864063858985901
bio15_16,16.405732056297023,0.9864063858985901
bio15_16,16.482684101579288,0.9864063858985901
bio15_16,16.559636146861553,0.9863201975822449
bio15_16,16.63658819214382,0.9860575795173645
bio15_16,16.713540237426084,0.9857887029647827
bio15_16,16.79049228270835,0.9855135083198547
bio15_16,16.867444327990615,0.9852316975593567
bio15_16,16.94439637327288,0.984943151473999
bio15_16,17.021348418555146,0.9846477508544922
bio15_16,17.09830046383741,0.9843452572822571
bio15_16,17.175252509119677,0.9840354919433594
bio15_16,17.252204554401942,0.9837182760238647
bio15_16,17.329156599684207,0.9833933711051941
bio15_16,17.406108644966473,0.9830606579780579
bio15_16,17.483060690248738,0.9827198386192322
bio15_16,17.560012735531004,0.9823707342147827
bio15_16,17.63696478081327,0.9820131063461304
bio15_16,17.713916826095534,0.9816467761993408
bio15_16,17.7908688713778,0.981271505355835
bio15_16,17.867820916660065,0.9808870553970337
bio15_16,17.94477296194233,0.9804930686950684
