x,y,species stddev
1.0,1.0,0.016540278
2.0,2.0,0.014834899
3.0,3.0,1.7051565E-6
4.0,4.0,0.0013176946
5.0,5.0,1.4315371E-7
6.0,6.0,0.01934154
7.0,7.0,6.459302E-7
8.0,8.0,2.691794E-8
9.0,9.0,0.0015041811
10.0,10.0,4.815805E-7
11.0,11.0,3.552352E-6
12.0,12.0,6.0848834E-7
13.0,13.0,6.976024E-6
14.0,14.0,0.026403802
15.0,15.0,1.1865312E-5
16.0,16.0,7.812431E-8
17.0,17.0,2.0992065E-5
18.0,18.0,0.006690526
19.0,19.0,6.925858E-4
20.0,20.0,1.7939135E-7
21.0,21.0,1.2293273E-7
22.0,22.0,6.6377403E-4
23.0,23.0,0.028842563
24.0,24.0,3.8026622E-4
25.0,25.0,9.5854676E-4
26.0,26.0,2.7867889E-11
27.0,27.0,0.01200626
28.0,28.0,0.0011751518
29.0,29.0,0.0069338544
30.0,30.0,6.65006E-4
31.0,31.0,1.7941812E-7
32.0,32.0,0.020011753
33.0,33.0,0.0015856096
34.0,34.0,0.016630212
35.0,35.0,1.22913E-7
36.0,36.0,4.994943E-6
37.0,37.0,0.008381387
38.0,38.0,0.011946757
39.0,39.0,0.035586033
40.0,40.0,0.027124595
41.0,41.0,1.14650165E-8
42.0,42.0,7.498783E-5
43.0,43.0,9.136185E-6
44.0,44.0,8.994897E-6
45.0,45.0,1.7936422E-7
46.0,46.0,1.1466436E-8
47.0,47.0,2.8666017E-7
48.0,48.0,5.5519117E-6
49.0,49.0,6.874507E-5
50.0,50.0,1.132602E-5
51.0,51.0,0.0013886995
52.0,52.0,2.9640216E-12
53.0,53.0,6.2370264E-6
54.0,54.0,0.009288758
55.0,55.0,3.0254541E-5
56.0,56.0,4.9918895E-6
57.0,57.0,0.037324592
58.0,58.0,4.7854226E-4
59.0,59.0,4.197073E-4
60.0,60.0,0.008250738
61.0,61.0,0.03779626
62.0,62.0,0.01658968
63.0,63.0,0.0077724066
64.0,64.0,4.904766E-6
65.0,65.0,0.0014781621
66.0,66.0,0.008635473
67.0,67.0,3.205674E-7
68.0,68.0,3.5543216E-4
69.0,69.0,0.006703432
70.0,70.0,3.9434397E-7
71.0,71.0,0.031063976
72.0,72.0,5.204732E-5
73.0,73.0,1.9012796E-5
74.0,74.0,6.887084E-5
75.0,75.0,0.005811592
76.0,76.0,5.4214364E-14
77.0,77.0,6.566432E-5
78.0,78.0,0.03230556
79.0,79.0,0.0067054247
80.0,80.0,0.0011233207
81.0,81.0,1.9416556E-4
82.0,82.0,1.4928887E-4
83.0,83.0,1.0062915E-4
84.0,84.0,0.0071533974
85.0,85.0,0.008250738
86.0,86.0,1.9889695E-4
87.0,87.0,0.0011716896
88.0,88.0,0.0019321807
89.0,89.0,1.6266224E-5
90.0,90.0,0.0038147867
91.0,91.0,0.0037746537
92.0,92.0,6.9768066E-6
93.0,93.0,4.058285E-6
94.0,94.0,0.008444836
95.0,95.0,3.0019822E-9
96.0,96.0,0.0090423105
97.0,97.0,7.8133546E-8
98.0,98.0,0.0023682103
99.0,99.0,6.3797383E-4
100.0,100.0,3.0018796E-9
101.0,101.0,0.006873423
102.0,102.0,0.010614521
103.0,103.0,0.020469112
104.0,104.0,0.010261459
105.0,105.0,7.8123655E-8
106.0,106.0,4.195929E-4
107.0,107.0,0.029840773
108.0,108.0,1.2905248E-5
109.0,109.0,1.925862E-5
110.0,110.0,0.0027804163
111.0,111.0,8.416865E-5
112.0,112.0,0.033587698
113.0,113.0,2.580076E-8
114.0,114.0,4.6201045E-8
115.0,115.0,7.508481E-5
116.0,116.0,0.023674233
117.0,117.0,0.0020573316
118.0,118.0,1.2393969E-9
119.0,119.0,4.059924E-6
120.0,120.0,0.0069091073
121.0,121.0,0.0013836795
122.0,122.0,0.008250738
123.0,123.0,2.521822E-10
124.0,124.0,0.0011959877
125.0,125.0,4.19424E-5
126.0,126.0,0.021476775
127.0,127.0,6.8955746E-4
128.0,128.0,2.9640346E-12
129.0,129.0,0.0022081458
130.0,130.0,2.1036574E-5
131.0,131.0,8.557518E-6
132.0,132.0,0.0042348243
133.0,133.0,0.0076045822
134.0,134.0,0.0015450217
135.0,135.0,4.189054E-5
136.0,136.0,2.9640368E-12
137.0,137.0,0.0026684913
138.0,138.0,2.0994445E-5
139.0,139.0,1.4941941E-4
140.0,140.0,0.036594197
141.0,141.0,3.0905207E-7
142.0,142.0,3.5530684E-6
143.0,143.0,4.6514685E-4
144.0,144.0,0.0014760445
145.0,145.0,1.8961927E-4
146.0,146.0,5.063377E-6
147.0,147.0,2.9640346E-12
148.0,148.0,0.0019337769
149.0,149.0,0.035514813
150.0,150.0,1.2905248E-5
151.0,151.0,4.9957184E-6
152.0,152.0,0.025410626
153.0,153.0,0.0072259572
154.0,154.0,0.02106899
155.0,155.0,0.0019225817
156.0,156.0,0.03538377
157.0,157.0,0.001476572
158.0,158.0,4.194736E-5
159.0,159.0,6.875743E-5
160.0,160.0,8.991805E-6
161.0,161.0,7.493351E-5
162.0,162.0,9.008437E-6
163.0,163.0,0.005858426
164.0,164.0,0.0071534384
165.0,165.0,4.1865907E-4
166.0,166.0,0.037324592
167.0,167.0,0.0014785378
168.0,168.0,6.2353433E-6
169.0,169.0,4.1894076E-5
170.0,170.0,0.0019385436
171.0,171.0,0.026559675
172.0,172.0,0.011927802
173.0,173.0,0.0019722031
174.0,174.0,1.1465164E-8
175.0,175.0,1.7737131E-5
176.0,176.0,8.762648E-11
177.0,177.0,0.0015434048
178.0,178.0,5.5505548E-6
179.0,179.0,0.019998059
180.0,180.0,0.001923504
181.0,181.0,0.0023041829
182.0,182.0,6.5737724E-5
183.0,183.0,1.6270486E-5
184.0,184.0,1.1324592E-5
185.0,185.0,0.0059176013
186.0,186.0,0.004492601
187.0,187.0,8.380436E-5
188.0,188.0,5.305925E-10
189.0,189.0,4.1883908E-5
190.0,190.0,0.031007018
191.0,191.0,7.5089134E-5
192.0,192.0,1.1870241E-5
193.0,193.0,7.517897E-4
194.0,194.0,0.0011247277
195.0,195.0,0.013840462
196.0,196.0,2.5309806E-4
197.0,197.0,6.4436557E-7
198.0,198.0,3.5530684E-6
199.0,199.0,0.0015522252
200.0,200.0,2.1856128E-9
201.0,201.0,0.011927802
202.0,202.0,0.03538094
203.0,203.0,1.2873477E-4
204.0,204.0,1.0684018E-8
205.0,205.0,9.002019E-6
206.0,206.0,0.0011766312
207.0,207.0,0.0041881762
208.0,208.0,0.02971418
209.0,209.0,1.9430563E-4
210.0,210.0,2.5800789E-8
211.0,211.0,0.00898883
212.0,212.0,2.691072E-6
213.0,213.0,0.019256186
214.0,214.0,0.0014785087
215.0,215.0,0.008250738
216.0,216.0,6.460059E-7
217.0,217.0,0.0026696066
218.0,218.0,1.325447E-5
219.0,219.0,1.7930888E-7
220.0,220.0,7.813369E-8
221.0,221.0,0.004205318
222.0,222.0,1.2294832E-7
223.0,223.0,1.6262524E-5
224.0,224.0,1.6465972E-6
225.0,225.0,1.22913E-7
226.0,226.0,4.9926916E-6
227.0,227.0,4.2215362E-4
228.0,228.0,5.633259E-4
229.0,229.0,2.5325775E-4
230.0,230.0,0.010213107
231.0,231.0,1.0682824E-8
232.0,232.0,4.9081E-6
233.0,233.0,0.0059296843
234.0,234.0,6.23489E-6
235.0,235.0,5.669057E-5
236.0,236.0,2.1014479E-5
237.0,237.0,3.5604395E-4
238.0,238.0,6.459302E-7
239.0,239.0,1.9873284E-4
240.0,240.0,3.802714E-4
241.0,241.0,0.026545022
242.0,242.0,0.004245055
243.0,243.0,3.9430105E-7
244.0,244.0,1.3568578E-4
245.0,245.0,1.13259875E-5
246.0,246.0,0.018039862
247.0,247.0,0.0013184993
248.0,248.0,4.815996E-7
249.0,249.0,0.0037907492
250.0,250.0,6.86738E-5
251.0,251.0,3.7988718E-4
252.0,252.0,5.5485175E-6
253.0,253.0,1.4311641E-7
254.0,254.0,1.7645822E-5
255.0,255.0,3.205162E-7
256.0,256.0,0.0075962935
257.0,257.0,0.0076045822
258.0,258.0,1.9443288E-4
259.0,259.0,2.698245E-11
260.0,260.0,0.002673869
261.0,261.0,6.0826164E-7
262.0,262.0,7.498783E-5
263.0,263.0,1.8952986E-4
264.0,264.0,0.008204109
265.0,265.0,0.007921059
266.0,266.0,1.1852923E-5
267.0,267.0,0.032274537
268.0,268.0,6.459302E-7
269.0,269.0,0.027019085
270.0,270.0,4.911077E-6
271.0,271.0,1.647414E-6
272.0,272.0,0.007827788
273.0,273.0,0.0090423105
274.0,274.0,0.010964698
275.0,275.0,0.007939069
276.0,276.0,0.012817634
277.0,277.0,3.090883E-7
278.0,278.0,9.136805E-6
279.0,279.0,4.816954E-7
280.0,280.0,0.0011779596
281.0,281.0,0.03553587
282.0,282.0,8.416865E-5
283.0,283.0,2.3975772E-4
284.0,284.0,1.1841607E-5
285.0,285.0,0.001552074
286.0,286.0,2.9325314E-14
287.0,287.0,6.4170064E-4
288.0,288.0,7.498783E-5
289.0,289.0,0.039083388
290.0,290.0,4.7728198E-4
291.0,291.0,0.0023057805
292.0,292.0,3.090883E-7
293.0,293.0,6.433449E-4
294.0,294.0,7.814331E-8
295.0,295.0,1.7623424E-5
296.0,296.0,1.9910718E-5
297.0,297.0,2.3975772E-4
298.0,298.0,3.827079E-6
299.0,299.0,5.6294206E-4
300.0,300.0,6.2355166E-6
301.0,301.0,0.02329766
302.0,302.0,1.0683487E-8
303.0,303.0,3.5696365E-7
304.0,304.0,0.010458066
305.0,305.0,0.033020604
306.0,306.0,5.062195E-6
307.0,307.0,0.007144021
308.0,308.0,0.012119316
309.0,309.0,0.038670618
310.0,310.0,0.016660348
311.0,311.0,8.413553E-5
312.0,312.0,1.794653E-7
313.0,313.0,2.230615E-4
314.0,314.0,1.2394575E-9
315.0,315.0,0.016136227
316.0,316.0,7.517897E-4
317.0,317.0,0.0022152953
318.0,318.0,0.0018062403
319.0,319.0,0.003834447
320.0,320.0,0.019325037
321.0,321.0,0.0098129045
322.0,322.0,1.0613946E-5
323.0,323.0,3.8270437E-6
324.0,324.0,1.6237873E-5
325.0,325.0,1.9885787E-4
326.0,326.0,2.1044829E-5
327.0,327.0,0.0035411196
328.0,328.0,0.0015298395
329.0,329.0,3.0020353E-9
330.0,330.0,5.0615768E-6
331.0,331.0,0.0015518996
332.0,332.0,0.008988954
333.0,333.0,0.028952207
334.0,334.0,0.023749273
335.0,335.0,0.0038494112
336.0,336.0,1.926005E-5
337.0,337.0,2.5341843E-4
338.0,338.0,0.010677875
339.0,339.0,1.2294024E-7
340.0,340.0,1.0680954E-9
341.0,341.0,1.1841341E-5
342.0,342.0,6.645021E-4
343.0,343.0,0.010502186
344.0,344.0,0.0019374423
345.0,345.0,9.005076E-6
346.0,346.0,7.8133546E-8
347.0,347.0,0.038631946
348.0,348.0,3.8026518E-4
349.0,349.0,4.445146E-5
350.0,350.0,5.5485175E-6
351.0,351.0,8.3974235E-5
352.0,352.0,0.0015512024
353.0,353.0,3.8074702E-4
354.0,354.0,9.515248E-5
355.0,355.0,0.004192759
356.0,356.0,0.0013201806
357.0,357.0,8.995582E-6
358.0,358.0,0.020069385
359.0,359.0,0.0027871628
360.0,360.0,0.001562117
361.0,361.0,0.036136944
362.0,362.0,1.0680606E-9
363.0,363.0,0.0042332443
364.0,364.0,0.019965066
365.0,365.0,0.010133954
366.0,366.0,2.5325775E-4
367.0,367.0,0.015817406
368.0,368.0,4.1921745E-4
369.0,369.0,1.0683577E-8
370.0,370.0,1.1327122E-5
371.0,371.0,0.019359494
372.0,372.0,0.0022131312
373.0,373.0,0.028833613
374.0,374.0,8.564643E-6
375.0,375.0,1.0683127E-8
376.0,376.0,0.03355662
377.0,377.0,0.001586089
378.0,378.0,9.5822354E-4
379.0,379.0,0.0042374856
380.0,380.0,0.026472863
381.0,381.0,3.090077E-7
382.0,382.0,7.530865E-4
383.0,383.0,1.1865239E-5
384.0,384.0,1.1031563E-4
385.0,385.0,8.565052E-6
386.0,386.0,6.9768066E-6
387.0,387.0,7.508459E-4
388.0,388.0,2.6982135E-11
389.0,389.0,3.5530684E-6
390.0,390.0,0.023340385
391.0,391.0,1.762945E-5
392.0,392.0,0.0015011553
393.0,393.0,2.7188045E-4
394.0,394.0,6.567925E-5
395.0,395.0,0.034127392
396.0,396.0,3.9434397E-7
397.0,397.0,0.027084127
398.0,398.0,2.691794E-8
399.0,399.0,2.691794E-8
400.0,400.0,0.03125501
401.0,401.0,4.4477125E-5
402.0,402.0,1.0680937E-9
403.0,403.0,0.0035487537
404.0,404.0,1.5724875E-7
405.0,405.0,1.623284E-5
406.0,406.0,0.018039862
407.0,407.0,0.0013201325
408.0,408.0,0.0058214823
409.0,409.0,0.0026696066
410.0,410.0,7.52869E-4
411.0,411.0,7.50445E-5
412.0,412.0,3.5530684E-6
413.0,413.0,0.0072259572
414.0,414.0,1.146582E-8
415.0,415.0,1.0683487E-8
416.0,416.0,0.0072223064
417.0,417.0,5.5437355E-4
418.0,418.0,0.0015029669
419.0,419.0,0.001563727
420.0,420.0,0.03567034
421.0,421.0,1.4945008E-4
422.0,422.0,0.034549437
423.0,423.0,0.028612694
424.0,424.0,4.9924292E-6
425.0,425.0,6.236838E-6
426.0,426.0,0.011663789
427.0,427.0,6.459302E-7
428.0,428.0,5.0615768E-6
429.0,429.0,4.7753862E-4
430.0,430.0,0.0015423641
431.0,431.0,1.9249323E-5
432.0,432.0,1.7646444E-5
433.0,433.0,1.13259875E-5
434.0,434.0,9.597854E-4
435.0,435.0,8.567264E-6
436.0,436.0,0.010438608
437.0,437.0,2.3975632E-4
438.0,438.0,5.204732E-5
439.0,439.0,1.0076639E-4
440.0,440.0,5.6309416E-4
441.0,441.0,0.033430044
442.0,442.0,4.9953646E-6
443.0,443.0,0.0071237613
444.0,444.0,0.008788036
445.0,445.0,0.014041186
446.0,446.0,4.448423E-5
447.0,447.0,2.878179E-6
448.0,448.0,7.963949E-5
449.0,449.0,4.0187481E-7
450.0,450.0,2.6982234E-11
451.0,451.0,1.2800506E-10
452.0,452.0,9.48029E-5
453.0,453.0,5.06537E-6
454.0,454.0,4.2215362E-4
455.0,455.0,0.006716395
456.0,456.0,0.034313273
457.0,457.0,0.0016573457
458.0,458.0,0.038204107
459.0,459.0,1.6229678E-5
460.0,460.0,0.0308573
461.0,461.0,0.025785502
462.0,462.0,1.7047217E-6
463.0,463.0,0.010231416
464.0,464.0,0.029428784
465.0,465.0,0.02971418
466.0,466.0,0.03065137
467.0,467.0,0.007879883
468.0,468.0,0.028924435
469.0,469.0,7.499868E-5
470.0,470.0,1.3579753E-4
471.0,471.0,1.6320099E-9
472.0,472.0,0.019400055
473.0,473.0,4.3133354E-5
474.0,474.0,7.515851E-4
475.0,475.0,6.459302E-7
476.0,476.0,0.008250738
477.0,477.0,0.0015450217
478.0,478.0,0.0011251128
479.0,479.0,0.0019177167
480.0,480.0,5.5545524E-6
481.0,481.0,0.0044921576
482.0,482.0,0.001476183
483.0,483.0,5.061598E-6
484.0,484.0,7.514398E-4
485.0,485.0,4.907068E-6
486.0,486.0,4.061692E-6
487.0,487.0,8.762648E-11
488.0,488.0,2.0114753E-6
489.0,489.0,1.9912978E-4
490.0,490.0,4.191771E-4
491.0,491.0,2.0996576E-5
492.0,492.0,0.0017985492
493.0,493.0,8.4104606E-5
494.0,494.0,0.0090423105
495.0,495.0,1.2865641E-4
496.0,496.0,0.034716595
497.0,497.0,3.2354557E-4
498.0,498.0,0.004230477
499.0,499.0,0.008954556
500.0,500.0,0.0072632907
501.0,501.0,1.9241597E-5
502.0,502.0,0.01994718
503.0,503.0,1.3242766E-5
504.0,504.0,2.715811E-4
505.0,505.0,3.5528458E-6
506.0,506.0,7.813468E-8
507.0,507.0,2.230615E-4
508.0,508.0,7.498783E-5
509.0,509.0,2.6918851E-8
510.0,510.0,3.0018796E-9
511.0,511.0,5.6692807E-5
512.0,512.0,0.0011777335
513.0,513.0,3.3823421E-6
514.0,514.0,1.7647912E-5
515.0,515.0,1.8998807E-6
516.0,516.0,2.5218622E-10
517.0,517.0,0.00837961
518.0,518.0,9.496394E-5
519.0,519.0,4.8167607E-7
520.0,520.0,1.6270486E-5
521.0,521.0,0.030172093
522.0,522.0,4.81597E-7
523.0,523.0,1.6259011E-5
524.0,524.0,1.6238042E-5
525.0,525.0,0.0021615212
526.0,526.0,0.0154150715
527.0,527.0,1.6320099E-9
528.0,528.0,7.522712E-4
529.0,529.0,7.527762E-4
530.0,530.0,0.031136956
531.0,531.0,3.556803E-4
532.0,532.0,4.815329E-7
533.0,533.0,0.0011726565
534.0,534.0,5.4214293E-14
535.0,535.0,1.7944922E-7
536.0,536.0,0.0071217925
537.0,537.0,1.9545828E-4
538.0,538.0,1.6238042E-5
539.0,539.0,1.9255087E-5
540.0,540.0,7.517735E-4
541.0,541.0,2.5352344E-4
542.0,542.0,1.3522399E-4
543.0,543.0,1.1846366E-5
544.0,544.0,0.03131494
545.0,545.0,0.0042112507
546.0,546.0,1.764605E-5
547.0,547.0,8.225937E-5
548.0,548.0,0.0023682103
549.0,549.0,0.0128681185
550.0,550.0,8.423195E-5
551.0,551.0,0.0041997572
552.0,552.0,2.5325298E-4
553.0,553.0,1.2394166E-9
554.0,554.0,6.459591E-7
555.0,555.0,0.008250738
556.0,556.0,6.2367594E-6
557.0,557.0,4.6197357E-8
558.0,558.0,1.1841607E-5
559.0,559.0,0.0019293807
560.0,560.0,0.036863856
561.0,561.0,7.8138655E-8
562.0,562.0,4.059924E-6
563.0,563.0,2.0980595E-5
564.0,564.0,1.2394211E-9
565.0,565.0,1.7051565E-6
566.0,566.0,7.510051E-5
567.0,567.0,0.0026694299
568.0,568.0,0.005918787
569.0,569.0,9.523171E-5
570.0,570.0,1.646994E-6
571.0,571.0,1.9259754E-5
572.0,572.0,0.0067404727
573.0,573.0,1.5644819E-6
574.0,574.0,0.012663688
575.0,575.0,0.037475195
576.0,576.0,2.4106364E-5
577.0,577.0,0.03742365
578.0,578.0,0.0013907509
