Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,32.0
bio10_16,false,123.19314575195312
bio12_16,false,1998.0633477105034
bio15_16,false,32.23182487487793
moose2015,false,0.39431096116701764
red_deer2015,false,65.01519997914632
roe_deer2015,false,1.5960346857706706
