Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
9.9794E-13,0.000000002,0.000000001,0.965374299,0,0
1.69672E-12,0.000000004,0.000000001,0.961228969,0,0
2.27392E-12,0.000000011,0.000000001,0.95147525,0,0
6.74282E-12,0.000000029,0.000000004,0.939526945,0,0
1.80425E-11,0.000000119,0.000000011,0.924408681,0,0
7.92725E-11,0.0000003,0.000000047,0.912704218,0,0
1.52553E-10,0.000001197,0.00000009,0.894415996,0,0
3.35369E-10,0.000003071,0.000000198,0.876127774,0,0
9.58767E-10,0.000010061,0.000000566,0.846135089,0,0
3.35278E-9,0.000026716,0.000001979,0.815410875,0,0
4.13392E-9,0.000051885,0.000002441,0.797854182,0,0
8.68533E-9,0.00010125,0.000005128,0.777859059,0,0
1.46816E-8,0.000263699,0.000008668,0.742257986,0,0
2.19459E-8,0.000532035,0.000012957,0.705925384,0,0
4.4525E-8,0.001225277,0.000026287,0.654474518,0,0
1.15442E-7,0.002567398,0.000068153,0.600829066,0,0
2.24236E-7,0.005686293,0.000132373,0.558156547,0,0
4.34283E-7,0.010754639,0.000256338,0.516947086,0,0
1.21995E-6,0.025238278,0.00071975,0.471592295,0,0
2.56729E-6,0.054070657,0.001513448,0.43257742,0,0
4.31285E-6,0.105526533,0.002539865,0.393562546,0,0
6.05495E-6,0.203014154,0.003562147,0.350402341,0,0
1.00583E-5,0.306014632,0.00590344,0.318458912,0,0
1.57463E-5,0.401409831,0.00921109,0.298951475,0,0
1.88553E-5,0.527495958,0.011009709,0.280907096,0,0
2.64569E-5,0.608843521,0.015380085,0.270665691,0,0
3.14948E-5,0.70827232,0.018255285,0.262131188,0,0
3.24061E-5,0.755605663,0.018773585,0.258473543,0,0
3.33656E-5,0.820513836,0.019318722,0.253596684,0,0
3.39985E-5,0.917337473,0.019677956,0.246525238,0,0
3.76709E-5,1.061055831,0.021757237,0.236283833,0,0
4.15033E-5,1.111508038,0.023917737,0.233113875,0,0
4.5286E-5,1.235749404,0.026040914,0.226042429,0,0
4.82661E-5,1.426248809,0.02770705,0.215801024,0,0
5.50456E-5,1.61859798,0.031476323,0.207022677,0,0
6.67446E-5,1.869798053,0.037912467,0.197025116,0,0
7.58045E-5,2.052185436,0.042838213,0.190685199,0,0
8.58646E-5,2.36903436,0.048249038,0.180687637,0,0
1.0514E-4,2.609023817,0.058447422,0.174835406,0,0
1.24639E-4,2.882061047,0.06854345,0.168983175,0,0
1.38089E-4,3.189527439,0.075382731,0.163374787,0,0
2.01017E-4,3.314828084,0.106090769,0.161667886,0,0
