Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,469,0.6011,0.7059,500,0.8179,118,0.7142,0.8177,0.0149,4505,2.1601,0.0895,36.7288,5.4578,6.3255,17.0664,11.4321,20.7399,1.7231,0.2582,26.2065,6.0000,7.4137,25.3291,13.9508,19.1186,0.5942,0.6009,0.5678,0.5812,0.5936,0.5498,0.5603,0.5658,0.0825,0.0303,0.2880,0.2165,0.2040,0.1233,0.1231,0.2673,0.7003,0.7087,0.6618,0.7068,0.7082,0.6673,0.6515,0.7112,0.0896,0.0219,0.2951,0.3150,0.2677,0.2377,0.1848,0.3141,0.8137,0.8168,0.8082,0.8171,0.8168,0.8100,0.8064,0.8174,0.6209,0.5329,0.6975,0.7192,0.6966,0.7088,0.6637,0.7192,7.8129,0.2693,1.0000,0.0468,0.7723,0.0064,0.0085,6.75E-9,5.0000,0.1737,0.5627,0.0299,0.0169,1.711E-20,10.0000,0.2664,0.4675,0.0640,0.0678,2.304E-24,0.2645,0.0240,0.8832,0.0000,0.0000,3.915E-5,14.1670,0.3196,0.4129,0.0981,0.1017,4.563E-27,31.2074,0.4433,0.2622,0.2623,0.2797,5.42E-30,22.8454,0.3932,0.3261,0.1642,0.1695,7.267E-32,30.2522,0.4377,0.2688,0.2516,0.2712,9.129E-30,24.1543,0.4007,0.3150,0.1898,0.1695,9.037E-34,2.2260,0.0812,0.6726,0.0085,0.0085,7.744E-14,5.5658,0.1857,0.5487,0.0341,0.0169,1.258E-21
species_1,469,0.6184,0.7300,500,0.8234,118,0.6179,0.7955,0.0159,4507,1.7358,0.3176,29.5019,13.4822,4.1882,17.4190,9.9112,23.4441,2.1458,0.6584,24.0594,8.9323,8.0106,26.5580,12.1517,17.4838,0.6117,0.6161,0.5893,0.6006,0.6107,0.5633,0.5800,0.5848,0.0910,0.0253,0.2834,0.2412,0.2169,0.1374,0.1149,0.2795,0.6041,0.6226,0.5567,0.6062,0.6175,0.5735,0.5532,0.6085,0.0488,0.0430,0.3029,0.2134,0.1980,0.1796,0.1943,0.2480,0.7923,0.7961,0.7822,0.7945,0.7966,0.7846,0.7822,0.7932,0.5887,0.5501,0.6957,0.6902,0.6302,0.6718,0.6810,0.6864,7.7982,0.2652,1.0000,0.0460,0.7695,0.0043,0.0085,5.105E-9,5.0000,0.1714,0.5538,0.0320,0.0254,1.877E-20,10.0000,0.2736,0.4606,0.0661,0.1017,7.235E-22,0.4707,0.0305,0.8414,0.0000,0.0085,4.004E-6,13.7776,0.3154,0.4120,0.0981,0.1102,2.676E-26,31.4228,0.4449,0.2565,0.2559,0.3220,5.105E-26,24.9489,0.3997,0.3044,0.1770,0.2458,1.219E-26,27.0060,0.4153,0.2882,0.2175,0.2881,1.49E-24,13.8258,0.3156,0.4116,0.1002,0.1102,2.368E-26,1.8900,0.0705,0.6900,0.0064,0.0085,7.135E-13,5.5431,0.1865,0.5405,0.0362,0.0254,1.514E-21
species_2,470,0.6171,0.7308,500,0.8226,117,0.6178,0.7999,0.0176,4507,1.5126,0.0886,34.1957,7.6689,13.1430,14.3760,14.3408,14.6744,2.5201,0.3918,22.8855,10.2712,9.8028,23.0296,17.4630,13.6359,0.6104,0.6161,0.5778,0.5983,0.6032,0.5742,0.5665,0.5958,0.0771,0.0258,0.2804,0.2388,0.2381,0.1387,0.1332,0.2488,0.5990,0.6086,0.5924,0.6093,0.6465,0.5328,0.6076,0.5533,0.1136,0.0413,0.3221,0.2147,0.1287,0.1694,0.1234,0.3824,0.7948,0.7973,0.7955,0.8002,0.8062,0.7804,0.8020,0.7870,0.6312,0.5459,0.7017,0.6905,0.6304,0.6638,0.6408,0.7460,7.7971,0.2650,1.0000,0.0449,0.7522,0.0085,0.0256,1.299E-8,5.0000,0.1796,0.5516,0.0234,0.0513,2.876E-18,10.0000,0.2715,0.4611,0.0532,0.0855,3.788E-23,0.0864,0.0121,0.9312,0.0000,0.0000,1.643E-3,14.3162,0.3193,0.4056,0.1000,0.1368,3.319E-24,31.4746,0.4427,0.2554,0.2553,0.3590,5.569E-22,21.0781,0.3708,0.3373,0.1489,0.2137,4.595E-25,26.7534,0.4109,0.2895,0.2064,0.2906,6.687E-24,15.1785,0.3269,0.3961,0.1106,0.1368,2.504E-25,3.4441,0.1292,0.5975,0.0128,0.0342,2.265E-16,5.5063,0.1953,0.5398,0.0255,0.0513,3.533E-19
species_3,470,0.6110,0.7104,500,0.8181,117,0.6555,0.8116,0.0163,4515,3.0684,0.3494,45.2532,5.6833,3.5354,20.3075,11.4100,10.3929,3.2886,0.5260,29.0796,8.2239,4.3885,26.6858,14.4371,13.3706,0.5987,0.6090,0.5617,0.5957,0.6050,0.5588,0.5672,0.5906,0.0820,0.0316,0.2938,0.2187,0.2019,0.1472,0.1272,0.2524,0.6671,0.6598,0.6692,0.6304,0.6415,0.6012,0.6146,0.5897,0.0861,0.0152,0.2626,0.2959,0.2682,0.1402,0.1604,0.3558,0.8132,0.8118,0.8125,0.8057,0.8092,0.7992,0.8045,0.7964,0.6221,0.5322,0.6933,0.7073,0.6611,0.6436,0.6429,0.7321,7.8050,0.2669,1.0000,0.0522,0.7464,0.0043,0.0171,2.052E-9,5.0000,0.1754,0.5579,0.0277,0.0342,3.228E-19,10.0000,0.2719,0.4653,0.0660,0.0684,2.453E-24,0.3270,0.0234,0.8474,0.0000,0.0171,2.291E-5,14.2982,0.3177,0.4095,0.1000,0.1026,3.588E-27,29.8810,0.4357,0.2702,0.2702,0.2650,5.081E-30,23.6473,0.3957,0.3174,0.1702,0.1880,7.123E-31,30.6424,0.4392,0.2649,0.2787,0.2650,4.974E-31,19.2013,0.3580,0.3575,0.1404,0.1282,1.876E-31,1.6634,0.0746,0.6928,0.0043,0.0171,5.161E-12,5.6149,0.1907,0.5431,0.0277,0.0342,2.17E-20
species_4,470,0.6200,0.7198,500,0.8200,117,0.6193,0.8002,0.0162,4506,2.5436,0.1650,34.5096,4.3426,7.0849,19.1147,8.8275,23.4121,2.8864,0.3485,24.8741,7.6387,4.9707,28.4952,12.1948,18.5915,0.6100,0.6188,0.5795,0.6092,0.6126,0.5658,0.5773,0.5867,0.0816,0.0287,0.2936,0.2107,0.2010,0.1403,0.1198,0.2750,0.6122,0.6162,0.6024,0.5760,0.6027,0.5883,0.5663,0.6308,0.0957,0.0301,0.2779,0.3478,0.2756,0.1668,0.1825,0.2680,0.7994,0.7999,0.7955,0.7910,0.7974,0.7891,0.7887,0.8044,0.6153,0.5406,0.7055,0.7457,0.6835,0.6587,0.6822,0.6970,7.7959,0.2649,1.0000,0.0454,0.7497,0.0064,0.0171,2.878E-9,5.0000,0.1785,0.5515,0.0255,0.0513,2.827E-18,10.0000,0.2752,0.4614,0.0681,0.0769,6.362E-24,0.1533,0.0170,0.8999,0.0000,0.0000,1.547E-4,13.2301,0.3131,0.4201,0.1000,0.1111,4.648E-25,30.3688,0.4313,0.2654,0.2660,0.2821,7.394E-29,21.8117,0.3813,0.3322,0.1574,0.1709,1.869E-30,29.2550,0.4271,0.2734,0.2511,0.2735,2.007E-28,22.2207,0.3829,0.3287,0.1660,0.1709,5.076E-31,2.1555,0.0845,0.6589,0.0085,0.0256,3.065E-13,5.5212,0.1895,0.5393,0.0298,0.0513,3.198E-19
species (average),469.6000,0.6135,0.7194,500.0000,0.8204,117.4000,0.6449,0.8050,0.0162,4508.0000,2.2041,0.2020,36.0378,7.3270,6.8554,17.6567,11.1843,18.5327,2.5128,0.4366,25.4210,8.2132,6.9173,26.0195,14.0395,16.4401,0.6050,0.6122,0.5752,0.5970,0.6050,0.5624,0.5703,0.5847,0.0828,0.0283,0.2878,0.2252,0.2124,0.1374,0.1236,0.2646,0.6365,0.6432,0.6165,0.6257,0.6433,0.5926,0.5986,0.6187,0.0868,0.0303,0.2921,0.2774,0.2276,0.1787,0.1691,0.3137,0.8027,0.8044,0.7988,0.8017,0.8052,0.7927,0.7968,0.7997,0.6156,0.5403,0.6987,0.7106,0.6604,0.6693,0.6621,0.7161,7.8018,0.2663,1.0000,0.0471,0.7580,0.0060,0.0154,0.0000,5.0000,0.1757,0.5555,0.0277,0.0358,0.0000,10.0000,0.2717,0.4632,0.0635,0.0801,0.0000,0.2604,0.0214,0.8806,0.0000,0.0051,0.0004,13.9578,0.3170,0.4120,0.0992,0.1125,0.0000,30.8709,0.4396,0.2619,0.2619,0.3016,0.0000,22.8663,0.3881,0.3235,0.1635,0.1976,0.0000,28.7818,0.4260,0.2770,0.2411,0.2777,0.0000,18.9161,0.3568,0.3618,0.1414,0.1431,0.0000,2.2758,0.0880,0.6624,0.0081,0.0188,0.0000,5.5503,0.1895,0.5423,0.0307,0.0358,0.0000
