x,y,species_2 logistic values
1.0,1.0,0.58016527
2.0,2.0,0.35256115
3.0,3.0,0.28263012
4.0,4.0,0.6344986
5.0,5.0,0.12797728
6.0,6.0,0.08761995
7.0,7.0,0.124980114
8.0,8.0,0.14188956
9.0,9.0,0.41980997
10.0,10.0,0.043840915
11.0,11.0,0.24014239
12.0,12.0,0.12105796
13.0,13.0,0.35023966
14.0,14.0,0.030835573
15.0,15.0,0.029820196
16.0,16.0,0.026850335
17.0,17.0,0.057401113
18.0,18.0,0.01790601
19.0,19.0,0.39330578
20.0,20.0,0.20400447
21.0,21.0,0.17876397
22.0,22.0,0.60500616
23.0,23.0,0.014297766
24.0,24.0,0.47656617
25.0,25.0,0.33901715
26.0,26.0,0.08373389
27.0,27.0,0.26082477
28.0,28.0,0.06451234
29.0,29.0,0.028448544
30.0,30.0,0.5892979
31.0,31.0,0.2530025
32.0,32.0,0.34336144
33.0,33.0,0.009776267
34.0,34.0,0.005791229
35.0,35.0,0.14762378
36.0,36.0,0.49866685
37.0,37.0,0.52842015
38.0,38.0,0.34556612
39.0,39.0,0.013579449
40.0,40.0,0.011586132
41.0,41.0,0.18599492
42.0,42.0,0.5733311
43.0,43.0,0.5741464
44.0,44.0,0.46892607
45.0,45.0,0.1055459
46.0,46.0,0.192334
47.0,47.0,0.019365508
48.0,48.0,0.6241866
49.0,49.0,0.033583306
50.0,50.0,0.5481886
51.0,51.0,0.012377458
52.0,52.0,0.017719358
53.0,53.0,0.06566069
54.0,54.0,0.3025364
55.0,55.0,0.4988231
56.0,56.0,0.53081995
57.0,57.0,0.31194946
58.0,58.0,0.022618879
59.0,59.0,0.6864061
60.0,60.0,0.70832664
61.0,61.0,0.29063076
62.0,62.0,0.52500284
63.0,63.0,0.573297
64.0,64.0,0.28962663
65.0,65.0,0.63793004
66.0,66.0,0.46694168
67.0,67.0,0.28831384
68.0,68.0,0.42363778
69.0,69.0,0.0045883413
70.0,70.0,0.037364975
71.0,71.0,0.027848538
72.0,72.0,0.39810136
73.0,73.0,0.067121916
74.0,74.0,0.021865549
75.0,75.0,0.063479766
76.0,76.0,0.075603485
77.0,77.0,0.08132079
78.0,78.0,0.5407744
79.0,79.0,0.0037671945
80.0,80.0,0.009724079
81.0,81.0,0.4952209
82.0,82.0,0.52405816
83.0,83.0,0.08516582
84.0,84.0,0.5245308
85.0,85.0,0.5662063
86.0,86.0,0.27586013
87.0,87.0,0.18972316
88.0,88.0,0.06030074
89.0,89.0,0.34970063
90.0,90.0,0.03681399
91.0,91.0,0.39187565
92.0,92.0,0.3632001
93.0,93.0,0.022504264
94.0,94.0,0.43062854
95.0,95.0,0.011350905
96.0,96.0,0.3325984
97.0,97.0,0.037685096
98.0,98.0,0.6000244
99.0,99.0,0.04507089
100.0,100.0,0.018236585
101.0,101.0,0.01250377
102.0,102.0,0.3636217
103.0,103.0,0.4739102
104.0,104.0,0.34848672
105.0,105.0,0.026749026
106.0,106.0,0.6971348
107.0,107.0,0.002793473
108.0,108.0,0.4408028
109.0,109.0,0.45537743
110.0,110.0,0.22188583
111.0,111.0,0.2026322
112.0,112.0,0.13074932
113.0,113.0,0.01563678
114.0,114.0,0.101819925
115.0,115.0,0.5184434
116.0,116.0,0.59269065
117.0,117.0,0.018235056
118.0,118.0,0.034085058
119.0,119.0,0.033622574
120.0,120.0,0.10769575
121.0,121.0,0.034764744
122.0,122.0,0.56021196
123.0,123.0,0.19145843
124.0,124.0,0.022191983
125.0,125.0,0.40803656
126.0,126.0,0.051263727
127.0,127.0,0.43396452
128.0,128.0,0.010917371
129.0,129.0,0.037190247
130.0,130.0,0.018182361
131.0,131.0,0.35930154
132.0,132.0,0.008552713
133.0,133.0,0.6581839
134.0,134.0,0.5609772
135.0,135.0,0.5672842
136.0,136.0,0.014178683
137.0,137.0,0.09472857
138.0,138.0,0.04420765
139.0,139.0,0.48423865
140.0,140.0,0.3268613
141.0,141.0,0.19863193
142.0,142.0,0.21715131
143.0,143.0,0.15195487
144.0,144.0,0.65712965
145.0,145.0,0.018840399
146.0,146.0,0.3536246
147.0,147.0,0.0154041685
148.0,148.0,0.019056449
149.0,149.0,0.007984143
150.0,150.0,0.5866391
151.0,151.0,0.5943219
152.0,152.0,0.25041634
153.0,153.0,0.28516427
154.0,154.0,0.16493903
155.0,155.0,0.055349946
156.0,156.0,0.08807023
157.0,157.0,0.71958137
158.0,158.0,0.3056209
159.0,159.0,0.021909907
160.0,160.0,0.4118792
161.0,161.0,0.5729512
162.0,162.0,0.13066871
163.0,163.0,0.05603506
164.0,164.0,0.445971
165.0,165.0,0.04698497
166.0,166.0,0.2769197
167.0,167.0,0.6859331
168.0,168.0,0.07469021
169.0,169.0,0.41514736
170.0,170.0,0.024300177
171.0,171.0,0.026367577
172.0,172.0,0.4355356
173.0,173.0,0.010312406
174.0,174.0,0.19209458
175.0,175.0,0.39005768
176.0,176.0,0.023999086
177.0,177.0,0.56354654
178.0,178.0,0.5036314
179.0,179.0,0.39288247
180.0,180.0,0.030008355
181.0,181.0,0.35056624
182.0,182.0,0.04865558
183.0,183.0,0.39043412
184.0,184.0,0.5768433
185.0,185.0,0.003421941
186.0,186.0,0.59275496
187.0,187.0,0.09751419
188.0,188.0,0.014579061
189.0,189.0,0.49960423
190.0,190.0,0.03300609
191.0,191.0,0.44470897
192.0,192.0,0.050306715
193.0,193.0,0.3824396
194.0,194.0,0.0081209745
195.0,195.0,0.017179985
196.0,196.0,0.70020133
197.0,197.0,0.05101165
198.0,198.0,0.21663876
199.0,199.0,0.4235184
200.0,200.0,0.017571317
201.0,201.0,0.44384798
202.0,202.0,0.073715605
203.0,203.0,0.31315497
204.0,204.0,0.012739979
205.0,205.0,0.3297405
206.0,206.0,0.058815725
207.0,207.0,0.06625413
208.0,208.0,0.64391774
209.0,209.0,0.49753577
210.0,210.0,0.008910724
211.0,211.0,0.5765015
212.0,212.0,0.36538827
213.0,213.0,0.2656252
214.0,214.0,0.6821257
215.0,215.0,0.56006145
216.0,216.0,0.11247893
217.0,217.0,0.05850548
218.0,218.0,0.23193942
219.0,219.0,0.061853223
220.0,220.0,0.0366354
221.0,221.0,0.004045308
222.0,222.0,0.13814561
223.0,223.0,0.33174485
224.0,224.0,0.22632946
225.0,225.0,0.14973363
226.0,226.0,0.5385563
227.0,227.0,0.7270315
228.0,228.0,0.0351747
229.0,229.0,0.6882468
230.0,230.0,0.18976827
231.0,231.0,0.013175753
232.0,232.0,0.28063434
233.0,233.0,0.0031437224
234.0,234.0,0.062056094
235.0,235.0,0.012837507
236.0,236.0,0.049186375
237.0,237.0,0.3576831
238.0,238.0,0.1288698
239.0,239.0,0.26961944
240.0,240.0,0.49775752
241.0,241.0,0.09124318
242.0,242.0,0.003298133
243.0,243.0,0.046024464
244.0,244.0,0.27304995
245.0,245.0,0.5703586
246.0,246.0,0.29958013
247.0,247.0,0.62525034
248.0,248.0,0.02622062
249.0,249.0,0.101707175
