Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,139.75604275701397
bio12_16,false,1015.6135627404967
bio15_16,false,28.20761659455452
moose2015,false,27.54791865890214
red_deer2015,false,24.37849523359016
roe_deer2015,false,32.05037904573656
