x,y,species_2 logistic values
1.0,1.0,0.008869353
2.0,2.0,0.0021327934
3.0,3.0,0.36031213
4.0,4.0,0.16993003
5.0,5.0,0.030543761
6.0,6.0,1.6722079E-5
7.0,7.0,0.27708253
8.0,8.0,0.18466565
9.0,9.0,0.0010688397
10.0,10.0,0.002988481
11.0,11.0,0.09666127
12.0,12.0,0.0067654997
13.0,13.0,0.33395752
14.0,14.0,4.5522202E-7
15.0,15.0,3.535823E-6
16.0,16.0,0.0019501154
17.0,17.0,2.359346E-4
18.0,18.0,4.358449E-6
19.0,19.0,0.001153304
20.0,20.0,0.0029811994
21.0,21.0,6.1599363E-4
22.0,22.0,0.2983029
23.0,23.0,2.5938705E-6
24.0,24.0,0.018213307
25.0,25.0,0.01034932
26.0,26.0,0.25386786
27.0,27.0,1.541945E-4
28.0,28.0,1.3539028E-5
29.0,29.0,3.5951798E-6
30.0,30.0,0.008380915
31.0,31.0,0.017203683
32.0,32.0,1.0384006E-4
33.0,33.0,6.604604E-6
34.0,34.0,1.9230973E-5
35.0,35.0,0.008975388
36.0,36.0,0.00300913
37.0,37.0,0.0018126178
38.0,38.0,0.02129659
39.0,39.0,1.4632545E-5
40.0,40.0,1.7220322E-6
41.0,41.0,0.033301245
42.0,42.0,0.2787469
43.0,43.0,0.05284769
44.0,44.0,0.023206051
45.0,45.0,0.058839444
46.0,46.0,0.0060025766
47.0,47.0,2.3384837E-5
48.0,48.0,0.0806737
49.0,49.0,7.617352E-5
50.0,50.0,0.026491616
51.0,51.0,2.8575587E-6
52.0,52.0,7.818098E-4
53.0,53.0,0.0013303293
54.0,54.0,6.705726E-5
55.0,55.0,0.0358164
56.0,56.0,0.109055795
57.0,57.0,0.0013306225
58.0,58.0,2.1184876E-5
59.0,59.0,0.17612486
60.0,60.0,0.0024270199
61.0,61.0,2.9715625E-4
62.0,62.0,0.008113897
63.0,63.0,3.0841288E-4
64.0,64.0,0.058438823
65.0,65.0,0.4414939
66.0,66.0,5.887956E-5
67.0,67.0,0.2276548
68.0,68.0,0.017608691
69.0,69.0,3.2376804E-6
70.0,70.0,1.8241921E-4
71.0,71.0,1.7902715E-6
72.0,72.0,0.81432146
73.0,73.0,5.2412116E-4
74.0,74.0,2.7941444E-6
75.0,75.0,5.1506027E-5
76.0,76.0,0.5327603
77.0,77.0,0.006070075
78.0,78.0,0.059570987
79.0,79.0,1.2768746E-6
80.0,80.0,6.368331E-5
81.0,81.0,0.8449567
82.0,82.0,0.044167314
83.0,83.0,0.0021525116
84.0,84.0,0.03011964
85.0,85.0,0.003569037
86.0,86.0,0.0021537982
87.0,87.0,8.1371923E-4
88.0,88.0,7.3313895E-5
89.0,89.0,0.006662791
90.0,90.0,6.8860385E-7
91.0,91.0,0.052157715
92.0,92.0,0.22054844
93.0,93.0,2.9090742E-4
94.0,94.0,8.589583E-5
95.0,95.0,9.45135E-4
96.0,96.0,8.8057516E-4
97.0,97.0,3.2345692E-4
98.0,98.0,0.08723152
99.0,99.0,1.4402614E-4
100.0,100.0,0.0071691778
101.0,101.0,7.988322E-6
102.0,102.0,0.002022217
103.0,103.0,1.3710716E-4
104.0,104.0,5.471405E-4
105.0,105.0,0.003200137
106.0,106.0,0.13665639
107.0,107.0,2.0821828E-6
108.0,108.0,0.0025108946
109.0,109.0,0.0030232454
110.0,110.0,0.0026280489
111.0,111.0,4.7231923E-5
112.0,112.0,9.841372E-5
113.0,113.0,3.3111786E-4
114.0,114.0,0.25470367
115.0,115.0,0.009143036
116.0,116.0,0.016461942
117.0,117.0,2.3966057E-5
118.0,118.0,6.883909E-4
119.0,119.0,0.0015365495
120.0,120.0,1.9701101E-5
121.0,121.0,1.8026518E-5
122.0,122.0,0.0018038034
123.0,123.0,0.40696383
124.0,124.0,1.8702942E-5
125.0,125.0,0.002091654
126.0,126.0,1.484658E-6
127.0,127.0,0.0163754
128.0,128.0,4.709236E-4
129.0,129.0,1.9225597E-5
130.0,130.0,2.903625E-5
131.0,131.0,0.028404992
132.0,132.0,1.7584438E-5
133.0,133.0,1.7620933E-4
134.0,134.0,0.038466338
135.0,135.0,0.014289123
136.0,136.0,3.018061E-4
137.0,137.0,1.1333463E-5
138.0,138.0,7.931952E-5
139.0,139.0,0.029530445
140.0,140.0,7.893064E-4
141.0,141.0,0.42528394
142.0,142.0,0.10923242
143.0,143.0,4.4481483E-5
144.0,144.0,0.32307324
145.0,145.0,9.5053535E-4
146.0,146.0,2.7094522E-4
147.0,147.0,4.2415317E-4
148.0,148.0,1.7356596E-6
149.0,149.0,2.7576714E-6
150.0,150.0,0.017199196
151.0,151.0,0.029635686
152.0,152.0,5.5280423E-5
153.0,153.0,0.010873917
154.0,154.0,1.2510202E-5
155.0,155.0,6.490935E-5
156.0,156.0,9.749231E-5
157.0,157.0,0.15814011
158.0,158.0,0.0012995272
159.0,159.0,3.7655416E-6
160.0,160.0,0.19190015
161.0,161.0,0.17494324
162.0,162.0,0.004751791
163.0,163.0,4.6125137E-5
164.0,164.0,0.03636623
165.0,165.0,4.6268367E-5
166.0,166.0,2.0660344E-4
167.0,167.0,0.16173035
168.0,168.0,0.0034095272
169.0,169.0,0.02380212
170.0,170.0,2.6953553E-6
171.0,171.0,1.7108558E-5
172.0,172.0,0.026794387
173.0,173.0,1.4959058E-6
174.0,174.0,0.046783615
175.0,175.0,0.34783337
176.0,176.0,0.0047767824
177.0,177.0,0.050492484
178.0,178.0,0.030549949
179.0,179.0,3.9546125E-4
180.0,180.0,3.113351E-5
181.0,181.0,0.094145246
182.0,182.0,2.4506735E-6
183.0,183.0,0.0017732444
184.0,184.0,0.06427866
185.0,185.0,2.3257621E-6
186.0,186.0,0.055060674
187.0,187.0,2.2041848E-5
188.0,188.0,2.3207816E-4
189.0,189.0,0.040617883
190.0,190.0,5.37481E-6
191.0,191.0,0.03215887
192.0,192.0,2.8285895E-6
193.0,193.0,0.06598792
194.0,194.0,7.8667086E-5
195.0,195.0,6.243102E-6
196.0,196.0,0.22720645
197.0,197.0,4.680284E-4
198.0,198.0,0.10316631
199.0,199.0,0.13482605
200.0,200.0,0.0015026169
201.0,201.0,0.09236452
202.0,202.0,2.6531038E-6
203.0,203.0,0.0026740048
204.0,204.0,5.6823523E-4
205.0,205.0,0.0012781605
206.0,206.0,7.4522413E-6
207.0,207.0,8.431045E-5
208.0,208.0,0.042013016
209.0,209.0,0.6106818
210.0,210.0,2.477521E-4
211.0,211.0,3.2912925E-5
212.0,212.0,0.47733185
213.0,213.0,7.5929755E-5
214.0,214.0,0.11042667
215.0,215.0,0.004940306
216.0,216.0,0.26220235
217.0,217.0,1.1852103E-5
218.0,218.0,0.0035747103
219.0,219.0,0.07154148
220.0,220.0,2.9914585E-4
221.0,221.0,1.2235496E-5
222.0,222.0,3.252119E-4
223.0,223.0,0.005329286
224.0,224.0,0.06574981
225.0,225.0,0.028440192
226.0,226.0,0.059415143
227.0,227.0,0.45948625
228.0,228.0,5.000849E-4
229.0,229.0,0.12885094
230.0,230.0,1.5184287E-6
231.0,231.0,0.0028897226
232.0,232.0,0.0151886
233.0,233.0,2.9096327E-6
234.0,234.0,2.9808547E-5
235.0,235.0,4.965615E-5
236.0,236.0,1.345229E-4
237.0,237.0,0.0028916874
238.0,238.0,0.30773947
239.0,239.0,0.0050995816
240.0,240.0,0.005032781
241.0,241.0,1.1509097E-4
242.0,242.0,3.7810055E-6
243.0,243.0,2.2229334E-4
244.0,244.0,4.673436E-4
245.0,245.0,0.16864896
246.0,246.0,0.0016887803
247.0,247.0,0.18372105
248.0,248.0,2.2760736E-5
249.0,249.0,1.4227812E-5
250.0,250.0,7.3159E-5
251.0,251.0,0.02448988
252.0,252.0,0.01983273
253.0,253.0,0.032671284
254.0,254.0,9.879254E-6
255.0,255.0,0.24146256
256.0,256.0,2.3630196E-4
257.0,257.0,0.0026037404
258.0,258.0,0.73679054
259.0,259.0,0.35526764
260.0,260.0,8.823987E-6
261.0,261.0,0.0022962973
262.0,262.0,0.16999283
263.0,263.0,9.039568E-4
264.0,264.0,0.0023029319
265.0,265.0,5.895406E-5
266.0,266.0,7.845427E-6
267.0,267.0,0.030948061
268.0,268.0,0.1531029
269.0,269.0,1.343214E-5
270.0,270.0,0.0010303562
271.0,271.0,0.15848805
272.0,272.0,6.7999215E-5
273.0,273.0,5.734172E-4
274.0,274.0,9.131883E-5
275.0,275.0,7.3555995E-5
276.0,276.0,2.1739413E-4
277.0,277.0,0.30634585
278.0,278.0,0.027630432
279.0,279.0,6.257925E-4
280.0,280.0,3.1822324E-6
281.0,281.0,3.3283282E-5
282.0,282.0,1.048498E-4
283.0,283.0,0.05231517
284.0,284.0,2.7359935E-4
285.0,285.0,0.03351096
286.0,286.0,0.025043447
287.0,287.0,0.6391275
288.0,288.0,0.20346512
289.0,289.0,3.625639E-5
290.0,290.0,2.6081363E-5
291.0,291.0,0.065411024
292.0,292.0,0.12348723
293.0,293.0,0.21139719
294.0,294.0,0.0012963193
295.0,295.0,5.1487447E-4
296.0,296.0,2.8963977E-6
297.0,297.0,0.096254475
298.0,298.0,0.01884268
299.0,299.0,0.0015012234
300.0,300.0,2.2758965E-4
301.0,301.0,1.0492537E-6
302.0,302.0,0.00228837
303.0,303.0,3.077682E-4
304.0,304.0,3.2483215E-6
305.0,305.0,2.2427275E-4
306.0,306.0,0.0018979899
307.0,307.0,1.20426275E-5
308.0,308.0,1.6348283E-6
309.0,309.0,1.9809298E-5
310.0,310.0,3.4954185E-6
311.0,311.0,9.084245E-5
312.0,312.0,0.0078061447
313.0,313.0,6.4675836E-4
314.0,314.0,2.1142246E-4
315.0,315.0,0.005012558
316.0,316.0,0.025193138
317.0,317.0,2.8503387E-6
318.0,318.0,2.4332694E-4
319.0,319.0,1.8320419E-6
320.0,320.0,2.637868E-4
321.0,321.0,3.703749E-4
322.0,322.0,0.0020504931
323.0,323.0,0.05442746
324.0,324.0,0.0024702249
325.0,325.0,0.0025628253
326.0,326.0,1.0772342E-5
327.0,327.0,6.279222E-5
328.0,328.0,3.0224584E-4
329.0,329.0,9.864567E-6
330.0,330.0,0.0041440125
331.0,331.0,0.008221423
332.0,332.0,1.136028E-6
333.0,333.0,3.2319127E-5
334.0,334.0,2.880028E-4
335.0,335.0,7.067858E-6
336.0,336.0,0.043972775
337.0,337.0,0.14197004
338.0,338.0,3.3948887E-5
339.0,339.0,0.007453834
340.0,340.0,0.21674356
341.0,341.0,5.497423E-4
342.0,342.0,0.023148404
343.0,343.0,2.1129572E-5
344.0,344.0,1.5585607E-5
345.0,345.0,0.0036660584
346.0,346.0,2.5563847E-4
347.0,347.0,0.35718873
348.0,348.0,0.007910758
349.0,349.0,8.3299767E-4
350.0,350.0,0.01741862
351.0,351.0,9.722587E-6
352.0,352.0,0.0011011614
353.0,353.0,0.0011339121
354.0,354.0,4.040867E-5
355.0,355.0,1.2635958E-5
356.0,356.0,0.009533423
357.0,357.0,0.039262686
358.0,358.0,1.325923E-4
359.0,359.0,6.154911E-4
360.0,360.0,3.2687847E-5
361.0,361.0,3.2348132E-6
362.0,362.0,0.42764288
363.0,363.0,7.5871816E-5
364.0,364.0,7.710444E-5
365.0,365.0,0.006301568
366.0,366.0,0.3473471
367.0,367.0,1.5177084E-5
368.0,368.0,0.4220782
369.0,369.0,0.01237784
370.0,370.0,0.0570096
371.0,371.0,5.779845E-5
372.0,372.0,6.752324E-6
373.0,373.0,3.7763923E-6
374.0,374.0,0.0051397188
375.0,375.0,9.166405E-4
376.0,376.0,9.804225E-5
377.0,377.0,8.814933E-6
378.0,378.0,0.050252095
379.0,379.0,8.222631E-6
380.0,380.0,5.5208904E-5
381.0,381.0,0.43824333
382.0,382.0,1.7501891E-4
