Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
7.53434E-10,0.000000075,0.000000507,1,0,0
1.55998E-9,0.000000231,0.000001049,0.999756098,0,0
1.64793E-9,0.000000396,0.000001109,0.999512195,0,0
2.59452E-9,0.000001126,0.000001745,0.998780488,0,0
2.95396E-9,0.000002547,0.000001987,0.997560976,0,0
4.85428E-9,0.000010009,0.000003265,0.993170732,0,0
6.31742E-9,0.000025367,0.00000425,0.986585366,0,0
9.20188E-9,0.000050379,0.00000619,0.978780488,0,0
1.29563E-8,0.00010104,0.000008715,0.967804878,0,0
2.01349E-8,0.000250718,0.000013544,0.945853659,0,0
3.17064E-8,0.000502881,0.000021328,0.922195122,0,0
5.11227E-8,0.001001814,0.000034388,0.892195122,0,0
9.90653E-8,0.002507279,0.000066635,0.841707317,0,0
1.83972E-7,0.005011435,0.000123739,0.797073171,0,0
3.41754E-7,0.010005385,0.000229838,0.74902439,0,0
8.11863E-7,0.025061758,0.000545826,0.680731707,0,0
1.52488E-6,0.050074189,0.001024702,0.62804878,0,0
2.96156E-6,0.100171061,0.001988218,0.571707317,0,0
5.47254E-6,0.200212402,0.003667761,0.512195122,0,0
8.19669E-6,0.300720612,0.005483511,0.475853659,0,0
1.08247E-5,0.40030482,0.007228945,0.450243902,0,0
1.33169E-5,0.500774561,0.008878462,0.43,0,0
1.58005E-5,0.60082561,0.010516884,0.413170732,0,0
1.89836E-5,0.700214162,0.012608844,0.39902439,0,0
2.01934E-5,0.751373068,0.013401622,0.392682927,0,0
2.16351E-5,0.801529088,0.014344743,0.386829268,0,0
2.50921E-5,0.902428965,0.016598763,0.376341463,0,0
2.85185E-5,1.002604632,0.018822745,0.367317073,0,0
3.10386E-5,1.100795316,0.02045203,0.359268293,0,0
3.43559E-5,1.202381569,0.022588445,0.351707317,0,0
3.71674E-5,1.302773194,0.024391871,0.344878049,0,0
3.97245E-5,1.402363724,0.026026375,0.338536585,0,0
4.19902E-5,1.500315335,0.027470021,0.332682927,0,0
4.75411E-5,1.752827708,0.03098887,0.31902439,0,0
5.42732E-5,2.001172858,0.035222533,0.307073171,0,0
6.23471E-5,2.252953158,0.04025146,0.296585366,0,0
6.89327E-5,2.502139537,0.044314725,0.287317073,0,0
7.46346E-5,2.753675869,0.047805117,0.278780488,0,0
8.12181E-5,3.00214404,0.051803506,0.27097561,0,0
9.32977E-5,3.255580658,0.059053261,0.263902439,0,0
9.98174E-5,3.508099252,0.062920303,0.257560976,0,0
1.06881E-4,3.755899391,0.067074462,0.251707317,0,0
1.14159E-4,4.011074427,0.07131586,0.246097561,0,0
1.21451E-4,4.258668181,0.075527244,0.24097561,0,0
1.30312E-4,4.511491645,0.08059324,0.236097561,0,0
1.361E-4,4.751707004,0.083873181,0.231707317,0,0
1.4176E-4,5.002410819,0.087057145,0.227317073,0,0
1.49525E-4,5.251608824,0.091390233,0.223170732,0,0
1.5785E-4,5.51357388,0.095990172,0.21902439,0,0
1.62229E-4,5.754138547,0.098390835,0.215365854,0,0
1.65653E-4,6.000141807,0.100259409,0.211707317,0,0
1.70608E-4,6.252011566,0.10294952,0.20804878,0,0
1.76153E-4,6.512893457,0.105941021,0.204390244,0,0
1.80332E-4,6.762398166,0.108182538,0.20097561,0,0
1.86506E-4,7.000403234,0.111473352,0.197804878,0,0
1.93378E-4,7.265443189,0.115108242,0.194390244,0,0
1.99501E-4,7.501236181,0.118321613,0.191463415,0,0
2.07373E-4,7.765713216,0.122418659,0.188292683,0,0
2.12597E-4,8.018217578,0.125116705,0.185365854,0,0
2.23101E-4,8.258835211,0.130491672,0.182682927,0,0
2.30293E-4,8.508211517,0.134134374,0.18,0,0
2.37236E-4,8.764834031,0.137621585,0.177317073,0,0
2.47777E-4,9.008806872,0.142863119,0.174878049,0,0
2.57489E-4,9.263169131,0.147635804,0.172439024,0,0
2.68194E-4,9.525997937,0.152835601,0.17,0,0
2.76991E-4,9.771159477,0.157061623,0.167804878,0,0
2.87598E-4,10.025804818,0.16210082,0.165609756,0,0
2.95633E-4,10.260373852,0.165878753,0.163658537,0,0
3.01875E-4,10.500180667,0.168789988,0.161707317,0,0
3.07645E-4,10.774626686,0.171462757,0.159512195,0,0
3.15161E-4,11.023628037,0.174919122,0.157560976,0,0
3.20525E-4,11.279129447,0.177368068,0.155609756,0,0
3.24779E-4,11.505170858,0.179299885,0.153902439,0,0
3.39547E-4,11.773331226,0.185937017,0.15195122,0,0
3.41586E-4,12.012033232,0.186844924,0.150243902,0,0
3.47814E-4,12.253498487,0.189605863,0.148536585,0,0
3.53328E-4,12.533775612,0.192034601,0.146585366,0,0
3.57942E-4,12.782858535,0.194055574,0.144878049,0,0
3.6565E-4,13.036560964,0.197409204,0.143170732,0.125,0
3.71497E-4,13.258145282,0.199934875,0.141707317,0.125,0
3.75553E-4,13.51986046,0.201677524,0.14,0.125,0
3.85682E-4,13.785685079,0.205996316,0.138292683,0.125,0
3.94296E-4,14.020698738,0.20963275,0.136829268,0.125,0
4.00265E-4,14.258936159,0.212133207,0.135365854,0.125,0
4.07844E-4,14.502640201,0.21528523,0.133902439,0.125,0
4.14083E-4,14.790672569,0.217861152,0.132195122,0.125,0
4.19622E-4,15.040928842,0.22013381,0.130731707,0.125,0
4.31499E-4,15.254646457,0.224962746,0.129512195,0.125,0
4.36737E-4,15.51522942,0.22707353,0.12804878,0.125,0
4.42098E-4,15.77924444,0.229221825,0.126585366,0.125,0
4.48179E-4,16.001810707,0.231644553,0.125365854,0.125,0
4.60176E-4,16.274852621,0.236379628,0.123902439,0.125,0
4.63494E-4,16.506233498,0.237678668,0.122682927,0.125,0
4.73848E-4,16.788568576,0.241704811,0.121219512,0.125,0
4.76735E-4,17.026172268,0.242819965,0.12,0.125,0
4.80636E-4,17.265918688,0.244321455,0.118780488,0.125,0
4.88787E-4,17.509523589,0.247439527,0.117560976,0.125,0
4.9739E-4,17.75641172,0.250702677,0.116341463,0.125,0
5.07606E-4,18.007522278,0.254541344,0.115121951,0.125,0
5.15038E-4,18.262773924,0.257309274,0.113902439,0.125,0
5.30291E-4,18.52469116,0.262926034,0.112682927,0.125,0
5.37125E-4,18.792695725,0.265415175,0.111463415,0.125,0
5.44838E-4,19.009062538,0.268204068,0.110487805,0.125,0
5.55193E-4,19.284474154,0.271915415,0.109268293,0.125,0
5.6163E-4,19.508537503,0.274203691,0.108292683,0.125,0
5.76728E-4,19.79585488,0.279514429,0.107073171,0.125,0
5.84421E-4,20.029241684,0.28219067,0.106097561,0.125,0
5.91091E-4,20.264650855,0.284495169,0.105121951,0.125,0
5.97907E-4,20.502835051,0.286834914,0.104146341,0.25,0
6.03268E-4,20.803646618,0.288664257,0.102926829,0.25,0
6.13613E-4,21.046677186,0.292168248,0.10195122,0.25,0
6.15709E-4,21.292610984,0.292873799,0.10097561,0.25,0
6.2168E-4,21.540666292,0.294876666,0.1,0.25,0
6.31314E-4,21.792116081,0.298083947,0.09902439,0.25,0
6.34959E-4,22.045351078,0.299289897,0.09804878,0.25,0
6.52653E-4,22.303548072,0.305085611,0.097073171,0.25,0
6.60124E-4,22.500913651,0.307504215,0.096341463,0.25,0
6.65322E-4,22.766751935,0.309176723,0.095365854,0.25,0
6.70544E-4,23.034149085,0.310849268,0.094390244,0.25,0
6.9039E-4,23.307792013,0.317131802,0.093414634,0.25,0
6.93199E-4,23.515559483,0.318011775,0.092682927,0.25,0
7.04989E-4,23.795880334,0.321680427,0.091707317,0.25,0
7.06605E-4,24.007692135,0.322180383,0.09097561,0.25,0
7.23719E-4,24.294252207,0.327428516,0.09,0.25,0
7.27532E-4,24.512152851,0.32858676,0.089268293,0.25,0
7.51129E-4,24.808002119,0.335666973,0.088292683,0.25,0
7.57662E-4,25.034679137,0.337600702,0.087560976,0.25,0
7.68696E-4,25.264017493,0.340841528,0.086829268,0.25,0
