x,y,species avg
1.0,1.0,0.009239224
2.0,2.0,0.0023421089
3.0,3.0,0.4621042
4.0,4.0,0.1568501
5.0,5.0,0.061980564
6.0,6.0,4.834831E-5
7.0,7.0,0.29646668
8.0,8.0,0.26557234
9.0,9.0,0.0016399389
10.0,10.0,0.0051384876
11.0,11.0,0.16285574
12.0,12.0,0.013072555
13.0,13.0,0.30165306
14.0,14.0,3.1979225E-6
15.0,15.0,1.180682E-5
16.0,16.0,0.0018965737
17.0,17.0,5.4692297E-4
18.0,18.0,2.9303343E-5
19.0,19.0,0.0018380884
20.0,20.0,0.0059317625
21.0,21.0,0.0011599872
22.0,22.0,0.2471739
23.0,23.0,2.0407795E-5
24.0,24.0,0.030847492
25.0,25.0,0.013279637
26.0,26.0,0.24332865
27.0,27.0,2.2121532E-4
28.0,28.0,4.4322525E-5
29.0,29.0,1.9264751E-5
30.0,30.0,0.0111266915
31.0,31.0,0.028739437
32.0,32.0,1.691163E-4
33.0,33.0,1.6966902E-5
34.0,34.0,1.0281298E-4
35.0,35.0,0.012909512
36.0,36.0,0.0071840803
37.0,37.0,0.0021380726
38.0,38.0,0.032590874
39.0,39.0,5.4696146E-5
40.0,40.0,1.4158566E-5
41.0,41.0,0.055511594
42.0,42.0,0.25722227
43.0,43.0,0.0905465
44.0,44.0,0.0440262
45.0,45.0,0.07875573
46.0,46.0,0.007923977
47.0,47.0,5.7738485E-5
48.0,48.0,0.07667934
49.0,49.0,1.3584063E-4
50.0,50.0,0.030286932
51.0,51.0,7.2865623E-6
52.0,52.0,0.0027199574
53.0,53.0,0.0012609069
54.0,54.0,1.1631228E-4
55.0,55.0,0.053628813
56.0,56.0,0.15140304
57.0,57.0,0.001904057
58.0,58.0,9.0623755E-5
59.0,59.0,0.15389678
60.0,60.0,0.0026690834
61.0,61.0,5.659623E-4
62.0,62.0,0.00870948
63.0,63.0,4.6021648E-4
64.0,64.0,0.058642972
65.0,65.0,0.39441425
66.0,66.0,9.978893E-5
67.0,67.0,0.24435295
68.0,68.0,0.022079667
69.0,69.0,2.410697E-5
70.0,70.0,4.8041635E-4
71.0,71.0,1.1423975E-5
72.0,72.0,0.800404
73.0,73.0,6.1237614E-4
74.0,74.0,7.759537E-6
75.0,75.0,1.1792594E-4
76.0,76.0,0.46781826
77.0,77.0,0.006324072
78.0,78.0,0.06475527
79.0,79.0,1.4594204E-5
80.0,80.0,4.0230382E-4
81.0,81.0,0.82903767
82.0,82.0,0.044584
83.0,83.0,0.0042537176
84.0,84.0,0.052022744
85.0,85.0,0.0039458927
86.0,86.0,0.006031804
87.0,87.0,0.0016155258
88.0,88.0,1.079907E-4
89.0,89.0,0.010944822
90.0,90.0,4.235703E-6
91.0,91.0,0.102361254
92.0,92.0,0.21020992
93.0,93.0,3.652583E-4
94.0,94.0,1.378744E-4
95.0,95.0,0.0012033478
96.0,96.0,0.001148719
97.0,97.0,7.325452E-4
98.0,98.0,0.08109573
99.0,99.0,3.6939303E-4
100.0,100.0,0.0057931636
101.0,101.0,2.6628275E-5
102.0,102.0,0.0023783504
103.0,103.0,2.3810232E-4
104.0,104.0,7.89944E-4
105.0,105.0,0.005218912
106.0,106.0,0.12154774
107.0,107.0,9.20252E-6
108.0,108.0,0.006307274
109.0,109.0,0.007628526
110.0,110.0,0.0061289077
111.0,111.0,2.2758098E-4
112.0,112.0,2.1592979E-4
113.0,113.0,8.9363346E-4
114.0,114.0,0.29014796
115.0,115.0,0.011414408
116.0,116.0,0.015134704
117.0,117.0,4.47706E-5
118.0,118.0,0.001684058
119.0,119.0,0.0023341095
120.0,120.0,6.036018E-5
121.0,121.0,4.60462E-5
122.0,122.0,0.0021134429
123.0,123.0,0.37735704
124.0,124.0,7.367568E-5
125.0,125.0,0.003109048
126.0,126.0,3.866964E-6
127.0,127.0,0.016593197
128.0,128.0,0.001369966
129.0,129.0,5.632106E-5
130.0,130.0,1.2295054E-4
131.0,131.0,0.027670676
132.0,132.0,4.339599E-5
133.0,133.0,2.7250047E-4
134.0,134.0,0.03788486
135.0,135.0,0.015922846
136.0,136.0,0.0012551299
137.0,137.0,2.8590568E-5
138.0,138.0,3.2051414E-4
139.0,139.0,0.0547227
140.0,140.0,0.0012190654
141.0,141.0,0.41457838
142.0,142.0,0.1832364
143.0,143.0,1.1540743E-4
144.0,144.0,0.26670396
145.0,145.0,0.0036496369
146.0,146.0,7.2767097E-4
147.0,147.0,0.0016704913
148.0,148.0,8.52041E-6
149.0,149.0,1.5490481E-5
150.0,150.0,0.03387736
151.0,151.0,0.053899772
152.0,152.0,1.298526E-4
