Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,141.25286610921225
bio12_16,false,729.1167979299287
bio15_16,false,30.59652790022485
moose2015,false,51.46898717056086
red_deer2015,false,2.922513704241058
roe_deer2015,false,25.28770884761104
