x,y,species_1 logistic values
1.0,1.0,0.044991087
2.0,2.0,5.765576E-4
3.0,3.0,0.32125726
4.0,4.0,0.6371237
5.0,5.0,0.34028184
6.0,6.0,2.3373879E-4
7.0,7.0,0.15545319
8.0,8.0,0.5218487
9.0,9.0,9.526806E-4
10.0,10.0,0.33035672
11.0,11.0,0.3156775
12.0,12.0,0.4812345
13.0,13.0,0.50756603
14.0,14.0,0.0028389303
15.0,15.0,0.04960325
16.0,16.0,0.707336
17.0,17.0,0.008229599
18.0,18.0,0.017067637
19.0,19.0,0.0016939301
20.0,20.0,0.5631467
21.0,21.0,0.08044147
22.0,22.0,0.5287814
23.0,23.0,0.0028807463
24.0,24.0,0.012331494
25.0,25.0,0.4574592
26.0,26.0,0.6329997
27.0,27.0,4.2182077E-5
28.0,28.0,0.008222271
29.0,29.0,0.002410641
30.0,30.0,0.15289973
31.0,31.0,0.643696
32.0,32.0,0.009343949
33.0,33.0,0.04655151
34.0,34.0,0.0011972252
35.0,35.0,0.105755456
36.0,36.0,0.15500776
37.0,37.0,4.2730506E-5
38.0,38.0,0.12624167
39.0,39.0,0.07218387
40.0,40.0,3.0616888E-5
41.0,41.0,0.5545792
42.0,42.0,0.21932794
43.0,43.0,0.14628847
44.0,44.0,0.38489783
45.0,45.0,0.7453441
46.0,46.0,0.5005858
47.0,47.0,0.04821106
48.0,48.0,0.6588741
49.0,49.0,0.058748953
50.0,50.0,0.20216823
51.0,51.0,0.037463624
52.0,52.0,0.009232459
53.0,53.0,0.5421652
54.0,54.0,5.054516E-7
55.0,55.0,0.58486027
56.0,56.0,0.38002622
57.0,57.0,0.0014634376
58.0,58.0,0.0015458441
59.0,59.0,0.26548433
60.0,60.0,6.800053E-4
61.0,61.0,2.7370843E-4
62.0,62.0,0.042873606
63.0,63.0,1.34672855E-5
64.0,64.0,0.157749
65.0,65.0,0.053427197
66.0,66.0,5.4285747E-6
67.0,67.0,0.103452645
68.0,68.0,0.022394575
69.0,69.0,0.020331675
70.0,70.0,0.012560648
71.0,71.0,6.987485E-4
72.0,72.0,0.05334103
73.0,73.0,0.15813929
74.0,74.0,0.049306262
75.0,75.0,0.017672328
76.0,76.0,0.5837604
77.0,77.0,0.19850574
78.0,78.0,0.5673155
79.0,79.0,0.038600884
80.0,80.0,0.00785246
81.0,81.0,0.03976595
82.0,82.0,0.2711186
83.0,83.0,0.25622776
84.0,84.0,0.023896193
85.0,85.0,8.395517E-5
86.0,86.0,0.26996547
87.0,87.0,0.02350934
88.0,88.0,0.33168414
89.0,89.0,0.085354894
90.0,90.0,0.006081846
91.0,91.0,0.36257523
92.0,92.0,0.60077095
93.0,93.0,0.037662044
94.0,94.0,9.332812E-7
95.0,95.0,0.122295514
96.0,96.0,1.7332052E-6
97.0,97.0,0.4514295
98.0,98.0,0.23477012
99.0,99.0,0.0035289263
100.0,100.0,0.46092325
101.0,101.0,0.042311296
102.0,102.0,0.002404295
103.0,103.0,3.6340865E-4
104.0,104.0,1.888468E-5
105.0,105.0,0.60670304
106.0,106.0,0.25425157
107.0,107.0,0.050915107
108.0,108.0,0.27886793
109.0,109.0,0.32126
110.0,110.0,0.3818136
111.0,111.0,0.054605614
112.0,112.0,8.72534E-4
113.0,113.0,0.073099345
114.0,114.0,0.11457469
115.0,115.0,0.42939323
116.0,116.0,0.0050939242
117.0,117.0,0.060886666
118.0,118.0,0.01533603
119.0,119.0,0.20829304
120.0,120.0,0.008828181
121.0,121.0,0.13933952
122.0,122.0,5.604794E-6
123.0,123.0,0.5792161
124.0,124.0,0.0017971974
125.0,125.0,0.09479881
126.0,126.0,9.196195E-6
127.0,127.0,0.01841115
