Predictor variable,Categorical,Sample average
Forest_Productivity,true,13.0
Forest_Type,true,31.0
bio10_16,false,116.53751540184021
bio12_16,false,961.155161857605
bio15_16,false,27.82427752017975
moose2015,false,25.935391947627068
red_deer2015,false,4.376763250213116
roe_deer2015,false,7.068066727370024
