x,y,species avg
1.0,1.0,0.2430601
2.0,2.0,0.5972092
3.0,3.0,5.1721287E-5
4.0,4.0,0.03422752
5.0,5.0,8.4140647E-4
6.0,6.0,0.0068174344
7.0,7.0,5.220123E-4
8.0,8.0,1.3338495E-4
9.0,9.0,0.11484073
10.0,10.0,0.4398854
11.0,11.0,5.01042E-4
12.0,12.0,0.09475071
13.0,13.0,7.720023E-4
14.0,14.0,0.048704773
15.0,15.0,0.14763293
16.0,16.0,0.10892452
17.0,17.0,0.053695597
18.0,18.0,0.005719398
19.0,19.0,0.013354843
20.0,20.0,0.08219364
21.0,21.0,0.043447345
22.0,22.0,0.039255075
23.0,23.0,0.027930226
24.0,24.0,0.05013566
25.0,25.0,0.012258066
26.0,26.0,7.3648093E-6
27.0,27.0,0.5779226
28.0,28.0,0.022465069
29.0,29.0,0.011927635
30.0,30.0,0.04384047
31.0,31.0,0.07051125
32.0,32.0,0.12891546
33.0,33.0,0.1193986
34.0,34.0,0.0035975934
35.0,35.0,0.2259527
36.0,36.0,0.017724887
37.0,37.0,0.43444073
38.0,38.0,0.018365044
39.0,39.0,0.103350975
40.0,40.0,7.706199E-4
41.0,41.0,0.067695096
42.0,42.0,0.023956398
43.0,43.0,0.011028111
44.0,44.0,0.054973092
45.0,45.0,0.051871214
46.0,46.0,0.019459441
47.0,47.0,0.089444324
48.0,48.0,0.008759546
49.0,49.0,0.47709668
50.0,50.0,0.022312617
51.0,51.0,0.058427777
52.0,52.0,1.1846105E-4
53.0,53.0,0.41341865
54.0,54.0,0.4525074
55.0,55.0,0.28606382
56.0,56.0,0.021820026
57.0,57.0,0.0030329146
58.0,58.0,0.0023922003
59.0,59.0,0.0050774515
60.0,60.0,0.27583528
61.0,61.0,0.0017581694
62.0,62.0,0.22054562
63.0,63.0,0.36610126
64.0,64.0,0.47963846
65.0,65.0,0.012889835
66.0,66.0,0.50113964
67.0,67.0,9.163654E-4
68.0,68.0,0.074660495
69.0,69.0,0.00563894
70.0,70.0,6.6371524E-4
71.0,71.0,0.01596737
72.0,72.0,4.5980897E-4
73.0,73.0,0.64475906
74.0,74.0,0.12052714
75.0,75.0,0.12214452
