x,y,species max
1.0,1.0,0.36922255
2.0,2.0,0.6516163
3.0,3.0,1.537699E-4
4.0,4.0,0.052334152
5.0,5.0,0.0015346253
6.0,6.0,0.009225091
7.0,7.0,8.83667E-4
8.0,8.0,2.3753093E-4
9.0,9.0,0.16678457
10.0,10.0,0.5372871
11.0,11.0,8.4406126E-4
12.0,12.0,0.17635968
13.0,13.0,0.0015030055
14.0,14.0,0.07552867
15.0,15.0,0.17603938
16.0,16.0,0.16229804
17.0,17.0,0.08331092
18.0,18.0,0.0089210225
19.0,19.0,0.020975772
20.0,20.0,0.14318098
21.0,21.0,0.069329396
22.0,22.0,0.06255283
23.0,23.0,0.035810567
24.0,24.0,0.10361379
25.0,25.0,0.0190143
26.0,26.0,2.5680432E-5
27.0,27.0,0.63522035
28.0,28.0,0.036750805
29.0,29.0,0.017095022
30.0,30.0,0.06975012
31.0,31.0,0.12692112
32.0,32.0,0.15161406
33.0,33.0,0.14596902
34.0,34.0,0.0045749308
35.0,35.0,0.30608326
36.0,36.0,0.027654741
37.0,37.0,0.45538643
38.0,38.0,0.028112676
39.0,39.0,0.13641885
40.0,40.0,0.0010702389
41.0,41.0,0.1070759
42.0,42.0,0.032353193
43.0,43.0,0.017701993
44.0,44.0,0.084679395
45.0,45.0,0.09983087
46.0,46.0,0.03690183
47.0,47.0,0.12216635
48.0,48.0,0.011312536
49.0,49.0,0.6107595
50.0,50.0,0.030194119
51.0,51.0,0.07166342
52.0,52.0,2.7168402E-4
53.0,53.0,0.4485248
54.0,54.0,0.5396259
55.0,55.0,0.3924858
56.0,56.0,0.026981547
57.0,57.0,0.004403979
58.0,58.0,0.0033340165
59.0,59.0,0.010273944
60.0,60.0,0.33799836
61.0,61.0,0.0025714922
62.0,62.0,0.33992594
63.0,63.0,0.42095977
64.0,64.0,0.56639135
65.0,65.0,0.023028115
66.0,66.0,0.565067
67.0,67.0,0.0023250852
68.0,68.0,0.11039749
69.0,69.0,0.008218181
70.0,70.0,0.0010248576
71.0,71.0,0.020920476
72.0,72.0,0.0013345738
73.0,73.0,0.6851307
74.0,74.0,0.14337213
75.0,75.0,0.16554196
76.0,76.0,7.3864344E-6
77.0,77.0,0.8536821
78.0,78.0,0.019507833
79.0,79.0,0.007680269
80.0,80.0,0.005477951
81.0,81.0,0.0022104348
82.0,82.0,0.016624246
83.0,83.0,0.70829916
84.0,84.0,0.056704994
85.0,85.0,0.491874
86.0,86.0,0.029960051
87.0,87.0,0.27849662
88.0,88.0,0.7171852
89.0,89.0,0.0645278
90.0,90.0,0.06639264
91.0,91.0,0.0050586187
92.0,92.0,0.0012966816
93.0,93.0,0.20992455
94.0,94.0,0.6811813
95.0,95.0,0.21490727
96.0,96.0,0.4122727
97.0,97.0,0.10118875
98.0,98.0,0.03178565
99.0,99.0,0.018206649
100.0,100.0,0.11594004
101.0,101.0,0.3411799
102.0,102.0,0.66510177
103.0,103.0,0.08997712
104.0,104.0,0.47956762
105.0,105.0,0.17334163
106.0,106.0,0.009901867
107.0,107.0,0.0695082
108.0,108.0,0.03850586
109.0,109.0,0.03400952
110.0,110.0,0.21847358
111.0,111.0,0.06258428
112.0,112.0,0.021189613
113.0,113.0,9.6069387E-4
114.0,114.0,1.4441463E-4
115.0,115.0,0.033165727
116.0,116.0,0.35419336
117.0,117.0,0.022007281
118.0,118.0,0.0025449023
119.0,119.0,0.18019736
120.0,120.0,0.051040586
121.0,121.0,0.17061521
122.0,122.0,0.57989603
123.0,123.0,1.5534371E-5
124.0,124.0,0.0068080737
125.0,125.0,0.054980632
126.0,126.0,0.1067183
127.0,127.0,0.17235395
128.0,128.0,1.8829695E-4
129.0,129.0,0.36284864
130.0,130.0,0.0022826116
131.0,131.0,0.5648094
132.0,132.0,0.064788274
133.0,133.0,0.1465171
134.0,134.0,0.03193475
135.0,135.0,0.086487204
136.0,136.0,2.0062047E-4
137.0,137.0,0.3487304
138.0,138.0,0.07759045
139.0,139.0,0.02409797
140.0,140.0,0.005309019
141.0,141.0,4.2832858E-4
142.0,142.0,7.729138E-4
143.0,143.0,0.33356658
144.0,144.0,0.030830989
145.0,145.0,0.005130588
146.0,146.0,0.21650085
147.0,147.0,2.425271E-4
148.0,148.0,0.23670998
149.0,149.0,0.050916843
150.0,150.0,0.027321087
151.0,151.0,0.020309748
152.0,152.0,0.2758462
153.0,153.0,0.14610827
154.0,154.0,0.44052896
155.0,155.0,0.0039454163
156.0,156.0,0.01199137
157.0,157.0,0.024919664
158.0,158.0,0.038339954
159.0,159.0,0.17526823
160.0,160.0,0.07781076
161.0,161.0,0.034870815
162.0,162.0,0.03311805
163.0,163.0,0.013876872
164.0,164.0,0.05001138
165.0,165.0,0.0066903136
166.0,166.0,0.0033728406
167.0,167.0,0.022491489
168.0,168.0,0.42609903
169.0,169.0,0.1043448
170.0,170.0,0.3125087
171.0,171.0,0.3868668
172.0,172.0,0.043300867
173.0,173.0,0.0017097614
174.0,174.0,0.093448766
175.0,175.0,0.0018446072
176.0,176.0,3.0378049E-4
177.0,177.0,0.013206952
178.0,178.0,0.03868398
179.0,179.0,0.30732396
180.0,180.0,0.00460121
181.0,181.0,0.0062765963
182.0,182.0,0.24943502
183.0,183.0,0.057605315
184.0,184.0,0.019801557
185.0,185.0,0.0016985439
186.0,186.0,0.050036546
187.0,187.0,0.45238796
188.0,188.0,8.0239587E-4
189.0,189.0,0.07855082
190.0,190.0,0.033519857
191.0,191.0,0.029112551
192.0,192.0,0.1628411
193.0,193.0,0.18521994
194.0,194.0,0.005048691
195.0,195.0,0.00705628
196.0,196.0,0.0137347
197.0,197.0,0.02502494
198.0,198.0,7.610591E-4
199.0,199.0,0.008022604
200.0,200.0,7.9571235E-4
201.0,201.0,0.023576038
202.0,202.0,0.4660137
203.0,203.0,0.013790071
204.0,204.0,0.036691308
205.0,205.0,0.040826418
206.0,206.0,0.022117097
207.0,207.0,0.054248933
208.0,208.0,0.07401482
209.0,209.0,0.0016288692
210.0,210.0,4.5746024E-4
211.0,211.0,0.11493734
212.0,212.0,0.0012157586
213.0,213.0,0.020463994
214.0,214.0,0.020408789
215.0,215.0,0.50005186
216.0,216.0,7.897036E-4
217.0,217.0,0.35024408
218.0,218.0,0.2456487
219.0,219.0,0.091324456
220.0,220.0,0.10261723
221.0,221.0,0.016603362
222.0,222.0,0.031458594
223.0,223.0,0.08395325
224.0,224.0,0.0045689717
225.0,225.0,0.30618352
226.0,226.0,0.029120086
227.0,227.0,0.026854923
228.0,228.0,0.024286795
229.0,229.0,0.008843602
230.0,230.0,0.017911393
231.0,231.0,0.035183143
232.0,232.0,0.55517447
233.0,233.0,0.0016944379
234.0,234.0,0.22930199
235.0,235.0,0.08463312
236.0,236.0,0.020938577
237.0,237.0,0.053295612
238.0,238.0,9.455446E-4
239.0,239.0,0.037324183
240.0,240.0,0.09668444
241.0,241.0,0.015822437
242.0,242.0,0.0017121
243.0,243.0,0.0019051534
244.0,244.0,0.12107356
245.0,245.0,0.026354825
246.0,246.0,0.05932487
247.0,247.0,0.037714686
248.0,248.0,0.17343737
249.0,249.0,0.25150993
250.0,250.0,0.5252927
251.0,251.0,0.20909648
252.0,252.0,0.046503045
253.0,253.0,0.0048399316
254.0,254.0,0.26761588
255.0,255.0,0.0026668867
256.0,256.0,0.6674596
257.0,257.0,0.45869568
258.0,258.0,0.0015443092
259.0,259.0,1.7407903E-5
260.0,260.0,0.41949105
261.0,261.0,0.16644767
262.0,262.0,0.036374994
263.0,263.0,0.0047858832
264.0,264.0,0.30798224
265.0,265.0,0.0017270059
266.0,266.0,0.24214804
267.0,267.0,0.047979627
268.0,268.0,9.804168E-4
269.0,269.0,0.36689
270.0,270.0,0.14654632
271.0,271.0,0.0012198754
272.0,272.0,0.55717707
273.0,273.0,0.54805756
274.0,274.0,0.4326944
275.0,275.0,0.6595062
276.0,276.0,0.028962485
277.0,277.0,3.331365E-4
278.0,278.0,0.014424242
279.0,279.0,0.44781864
280.0,280.0,0.01164553
281.0,281.0,0.14617167
282.0,282.0,0.0861804
283.0,283.0,0.0061553945
284.0,284.0,0.6067071
285.0,285.0,0.014786949
286.0,286.0,5.409612E-5
287.0,287.0,0.020965645
288.0,288.0,0.027376868
289.0,289.0,0.007008449
290.0,290.0,0.01243563
291.0,291.0,0.0055676885
292.0,292.0,2.9523546E-4
293.0,293.0,0.009826311
294.0,294.0,0.12922254
295.0,295.0,0.60447496
296.0,296.0,5.597586E-4
297.0,297.0,0.0030240659
298.0,298.0,0.025222125
299.0,299.0,0.032016017
300.0,300.0,0.34101486
301.0,301.0,0.032603145
302.0,302.0,0.037005037
303.0,303.0,0.0030237443
304.0,304.0,0.06666416
305.0,305.0,0.18457897
306.0,306.0,0.2751004
307.0,307.0,0.2039002
308.0,308.0,0.06363472
309.0,309.0,0.006785748
310.0,310.0,0.0020300231
311.0,311.0,0.092171624
312.0,312.0,0.11626383
313.0,313.0,0.027526736
314.0,314.0,0.0014319442
315.0,315.0,0.50618577
316.0,316.0,0.16678296
317.0,317.0,0.2047902
318.0,318.0,0.0742412
319.0,319.0,0.05877772
320.0,320.0,0.6364988
321.0,321.0,0.56555384
322.0,322.0,0.030086454
323.0,323.0,0.017232096
324.0,324.0,0.36930412
325.0,325.0,0.03448937
326.0,326.0,0.0011915651
327.0,327.0,0.10715275
328.0,328.0,0.080901735
329.0,329.0,0.071256
330.0,330.0,0.2644011
331.0,331.0,0.019406715
332.0,332.0,0.115890354
333.0,333.0,0.010818906
334.0,334.0,0.37290233
335.0,335.0,0.28855386
336.0,336.0,0.03242623
337.0,337.0,0.008162998
338.0,338.0,0.3689734
339.0,339.0,0.09160661
340.0,340.0,2.0253583E-5
341.0,341.0,0.5523229
342.0,342.0,0.060788963
343.0,343.0,0.28778973
344.0,344.0,0.5106582
345.0,345.0,0.039539102
346.0,346.0,0.10014901
347.0,347.0,0.14186123
348.0,348.0,0.124907315
349.0,349.0,0.16905865
350.0,350.0,0.044835098
351.0,351.0,0.043644443
352.0,352.0,0.6369296
353.0,353.0,0.017882429
354.0,354.0,0.30236349
355.0,355.0,0.0143367015
356.0,356.0,0.07754624
357.0,357.0,0.08424896
358.0,358.0,0.15962653
359.0,359.0,0.15237401
360.0,360.0,0.040852863
361.0,361.0,0.48234963
362.0,362.0,1.5640977E-5
363.0,363.0,0.0115596615
364.0,364.0,0.13156515
365.0,365.0,0.7817268
366.0,366.0,0.012086489
367.0,367.0,0.5687582
368.0,368.0,0.015118084
369.0,369.0,0.034162216
370.0,370.0,0.017122598
371.0,371.0,0.017118387
372.0,372.0,0.41493765
373.0,373.0,0.021702485
374.0,374.0,0.22515775
375.0,375.0,0.031512238
376.0,376.0,0.072397575
377.0,377.0,0.19248998
378.0,378.0,0.013707891
379.0,379.0,0.0048843035
380.0,380.0,0.013447688
381.0,381.0,7.5375463E-4
382.0,382.0,0.059540864
383.0,383.0,0.21818937
384.0,384.0,0.0028692347
385.0,385.0,0.20020223
386.0,386.0,0.0012385505
387.0,387.0,0.09416561
388.0,388.0,1.6504046E-5
389.0,389.0,9.176792E-4
390.0,390.0,0.06006458
391.0,391.0,0.5642831
392.0,392.0,0.14057063
393.0,393.0,0.029129578
394.0,394.0,0.4003237
395.0,395.0,0.0041749934
396.0,396.0,0.0016523148
397.0,397.0,0.08395911
398.0,398.0,2.761614E-4
399.0,399.0,2.3969432E-4
400.0,400.0,0.042399835
401.0,401.0,0.2772955
402.0,402.0,1.8532075E-5
403.0,403.0,0.030012684
404.0,404.0,2.5042743E-4
405.0,405.0,0.22359213
406.0,406.0,0.048974354
407.0,407.0,0.07190044
408.0,408.0,0.14141183
409.0,409.0,0.38202325
410.0,410.0,0.07352103
411.0,411.0,0.021151092
412.0,412.0,0.0010840314
413.0,413.0,0.15191941
414.0,414.0,0.03319948
415.0,415.0,0.008056046
416.0,416.0,0.42863163
417.0,417.0,0.019198775
418.0,418.0,0.12262129
419.0,419.0,0.03072936
420.0,420.0,0.017213998
421.0,421.0,0.025723994
422.0,422.0,0.33983752
423.0,423.0,0.018822547
424.0,424.0,0.028084854
425.0,425.0,0.44308782
426.0,426.0,0.5946795
427.0,427.0,8.986564E-4
428.0,428.0,0.2850498
429.0,429.0,0.014108773
430.0,430.0,0.017022409
431.0,431.0,0.02769473
432.0,432.0,0.2941293
433.0,433.0,0.017614564
434.0,434.0,0.02707244
435.0,435.0,0.1874635
436.0,436.0,0.19436654
437.0,437.0,0.0038720174
438.0,438.0,0.0013080541
439.0,439.0,0.2789346
440.0,440.0,0.014081751
441.0,441.0,0.69371355
442.0,442.0,0.021064352
443.0,443.0,0.51146954
444.0,444.0,0.034056734
445.0,445.0,0.0022901555
446.0,446.0,0.11171068
447.0,447.0,0.005202285
448.0,448.0,0.63896596
449.0,449.0,0.0065528248
450.0,450.0,1.5242699E-5
451.0,451.0,5.071931E-4
452.0,452.0,0.6206736
453.0,453.0,0.169931
454.0,454.0,0.02048665
455.0,455.0,0.009819587
456.0,456.0,0.04395414
457.0,457.0,0.012338891
458.0,458.0,0.16041048
459.0,459.0,0.24116811
460.0,460.0,0.059547685
461.0,461.0,0.16852207
462.0,462.0,2.461158E-4
463.0,463.0,0.35508904
464.0,464.0,0.025935808
465.0,465.0,0.076278694
466.0,466.0,0.3257585
467.0,467.0,0.5593838
468.0,468.0,0.0340229
469.0,469.0,0.026223743
470.0,470.0,0.067090005
471.0,471.0,0.28193572
472.0,472.0,0.5747472
473.0,473.0,8.8511506E-4
474.0,474.0,0.14853376
475.0,475.0,0.0011308442
476.0,476.0,0.51581746
477.0,477.0,0.026202898
478.0,478.0,0.00398994
479.0,479.0,0.014885303
480.0,480.0,0.014388862
481.0,481.0,0.08054667
482.0,482.0,0.023180444
483.0,483.0,0.26248112
484.0,484.0,0.16278404
485.0,485.0,0.5606128
486.0,486.0,0.24591346
487.0,487.0,2.5644884E-4
488.0,488.0,0.20163961
489.0,489.0,0.01965823
490.0,490.0,0.014421346
491.0,491.0,0.01189803
492.0,492.0,0.14550182
493.0,493.0,0.025756525
494.0,494.0,0.6466005
495.0,495.0,0.057925045
496.0,496.0,0.014713358
497.0,497.0,0.0013523877
498.0,498.0,0.06124184
499.0,499.0,0.4203057
500.0,500.0,0.035840604
501.0,501.0,0.03574293
502.0,502.0,0.17708918
503.0,503.0,0.16135903
504.0,504.0,0.029269349
505.0,505.0,9.044195E-4
506.0,506.0,0.16147938
507.0,507.0,0.0128713995
508.0,508.0,0.060973957
509.0,509.0,5.299507E-4
510.0,510.0,0.1956793
511.0,511.0,0.09729733
512.0,512.0,0.015261951
513.0,513.0,8.0646554E-5
514.0,514.0,0.24990863
515.0,515.0,0.353985
516.0,516.0,1.5639678E-5
517.0,517.0,0.007445934
518.0,518.0,0.73293966
519.0,519.0,0.1127905
520.0,520.0,0.06197169
521.0,521.0,0.04999996
522.0,522.0,0.26096615
