Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,124.35545043945312
bio12_16,false,1022.1111699643343
bio15_16,false,33.050572685573414
moose2015,false,22.903992040260977
red_deer2015,false,25.515520721933115
roe_deer2015,false,4.2073740736297935
