x,y,species median
1.0,1.0,1.4821999E-4
2.0,2.0,0.009793373
3.0,3.0,4.0852472E-5
4.0,4.0,0.045405958
5.0,5.0,0.024736451
6.0,6.0,0.043656144
7.0,7.0,0.018498382
8.0,8.0,0.0048686494
9.0,9.0,7.70142E-5
10.0,10.0,0.43545505
11.0,11.0,0.010464916
12.0,12.0,0.13711183
13.0,13.0,0.0070901546
14.0,14.0,0.34232447
15.0,15.0,0.20217364
16.0,16.0,0.17201433
17.0,17.0,0.009882656
18.0,18.0,0.41563773
19.0,19.0,5.7014305E-4
20.0,20.0,0.048593115
21.0,21.0,0.068400085
22.0,22.0,0.10317866
23.0,23.0,0.5574307
24.0,24.0,1.2540547E-5
25.0,25.0,0.13428725
26.0,26.0,4.371702E-4
27.0,27.0,0.0012224802
28.0,28.0,0.2840894
29.0,29.0,0.23467427
30.0,30.0,0.04202982
31.0,31.0,0.05910439
32.0,32.0,0.013313576
33.0,33.0,0.5279233
34.0,34.0,0.081255116
35.0,35.0,0.1274475
36.0,36.0,0.036191188
37.0,37.0,0.0026541397
38.0,38.0,0.07262152
39.0,39.0,0.7992857
40.0,40.0,0.0028617096
41.0,41.0,0.115022756
42.0,42.0,0.061570715
43.0,43.0,0.075290866
44.0,44.0,0.12481458
45.0,45.0,0.11786825
46.0,46.0,0.061104666
47.0,47.0,0.1723139
48.0,48.0,0.03752708
49.0,49.0,0.45943153
50.0,50.0,0.12833351
51.0,51.0,0.49528372
52.0,52.0,0.0024870445
53.0,53.0,0.47766232
54.0,54.0,3.6781837E-4
55.0,55.0,0.19370411
56.0,56.0,0.08013265
57.0,57.0,0.00692093
58.0,58.0,0.009080981
59.0,59.0,0.0020004124
60.0,60.0,3.747396E-4
61.0,61.0,0.00802474
62.0,62.0,1.3845187E-4
63.0,63.0,7.43618E-4
64.0,64.0,0.32721734
65.0,65.0,0.009668417
66.0,66.0,6.732041E-4
67.0,67.0,0.0020952055
68.0,68.0,0.09868503
69.0,69.0,0.51148736
70.0,70.0,7.5255753E-4
71.0,71.0,0.06993559
72.0,72.0,4.1979982E-4
73.0,73.0,0.5384167
74.0,74.0,0.33711147
75.0,75.0,0.03199609
76.0,76.0,5.892452E-4
77.0,77.0,0.62701845
78.0,78.0,0.018820502
79.0,79.0,0.5070398
80.0,80.0,0.10438775
81.0,81.0,2.2058941E-4
82.0,82.0,0.0075642667
83.0,83.0,0.36256954
84.0,84.0,9.730445E-4
85.0,85.0,0.0046761497
86.0,86.0,0.04096204
87.0,87.0,0.39745677
88.0,88.0,0.57849514
89.0,89.0,0.09310141
90.0,90.0,0.3340398
91.0,91.0,0.02175538
92.0,92.0,0.0067370455
93.0,93.0,0.49280667
94.0,94.0,9.025161E-5
95.0,95.0,0.48941264
96.0,96.0,7.0098275E-4
97.0,97.0,0.09570534
98.0,98.0,1.349312E-4
99.0,99.0,0.034518547
100.0,100.0,0.6576165
101.0,101.0,0.50807995
102.0,102.0,0.0062437695
103.0,103.0,0.0013653105
104.0,104.0,0.0014885399
105.0,105.0,0.1910306
106.0,106.0,0.0016798798
107.0,107.0,0.7510904
108.0,108.0,0.045053236
109.0,109.0,0.022800056
110.0,110.0,0.22585525
111.0,111.0,0.30897108
112.0,112.0,0.050625242
113.0,113.0,0.0025156238
114.0,114.0,0.0014880003
115.0,115.0,0.041862313
116.0,116.0,5.5262676E-6
117.0,117.0,0.42573184
118.0,118.0,0.040026814
119.0,119.0,0.58913904
120.0,120.0,0.27700692
121.0,121.0,0.6171105
122.0,122.0,2.3793464E-4
123.0,123.0,1.661246E-5
124.0,124.0,0.00903295
125.0,125.0,0.09082893
126.0,126.0,9.449813E-4
127.0,127.0,4.911511E-4
128.0,128.0,0.0057889796
129.0,129.0,0.47354534
130.0,130.0,0.010209578
131.0,131.0,0.31840035
132.0,132.0,0.39883277
133.0,133.0,5.3568765E-5
134.0,134.0,0.0022021208
135.0,135.0,0.13954957
136.0,136.0,0.0028974593
137.0,137.0,0.47282997
138.0,138.0,0.010061784
139.0,139.0,0.0084677115
140.0,140.0,0.004315014
141.0,141.0,0.0032740429
142.0,142.0,0.010546911
143.0,143.0,0.34346846
144.0,144.0,0.011620128
145.0,145.0,0.0025409854
146.0,146.0,0.09605707
147.0,147.0,0.0035004567
148.0,148.0,0.41641617
149.0,149.0,0.7707628
150.0,150.0,0.061225086
151.0,151.0,0.051093467
152.0,152.0,0.37663674
153.0,153.0,0.105849355
154.0,154.0,7.7827965E-5
155.0,155.0,0.019642001
156.0,156.0,0.05723943
157.0,157.0,0.00894765
158.0,158.0,0.080358185
159.0,159.0,0.3700092
160.0,160.0,0.19194171
161.0,161.0,0.062412627
162.0,162.0,0.06579733
