Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,115,1.0732,1.2865,420,0.9061,29,1.4361,0.9202,0.0195,4200,0.1606,2.0761,5.7513,44.2828,0.5740,10.3737,1.9732,34.8082,0.0000,0.0148,1.1176,48.1747,1.7132,12.5195,4.8662,31.5938,1.0732,1.0731,1.0681,0.6555,1.0580,0.9763,1.0261,0.9868,0.0216,0.0770,0.2285,0.5596,0.1406,0.1374,0.1004,0.4480,1.4356,1.4350,1.4077,1.0095,1.3864,1.2542,1.2762,1.3662,0.0557,0.0818,0.1922,0.6632,0.2024,0.3119,0.2290,0.5543,0.9201,0.9201,0.9171,0.8859,0.9150,0.9019,0.9074,0.9130,0.5808,0.5881,0.6720,0.7992,0.6866,0.7177,0.7420,0.7935,7.2690,0.1677,1.0000,0.0357,0.5848,0.0000,0.0000,2.84E-6,5.0000,0.1213,0.4095,0.0174,0.0345,5.69E-10,10.0000,0.2075,0.3179,0.0435,0.0345,3.439E-14,2.7216,0.0757,0.4795,0.0000,0.0345,8.085E-8,25.9618,0.3769,0.1879,0.0957,0.1034,7.517E-23,29.3435,0.3965,0.1698,0.1739,0.1379,1.532E-23,24.9628,0.3704,0.1938,0.0783,0.1034,5.148E-22,32.6888,0.4179,0.1531,0.2000,0.1379,1.442E-26,24.1911,0.3660,0.1981,0.0783,0.0690,2.019E-23,2.7216,0.0757,0.4795,0.0000,0.0345,8.085E-8,8.3434,0.1755,0.3417,0.0348,0.0345,7.022E-13
species_1,115,1.1149,1.3274,420,0.9082,29,1.2106,0.9068,0.0142,4199,0.0000,1.2464,3.2633,51.5110,1.6067,9.1135,1.7505,31.5086,0.0000,0.0230,1.0734,48.5679,1.6489,13.9232,4.1718,30.5918,1.1148,1.1149,1.1026,0.6740,1.0952,1.0215,1.0661,1.0251,0.0217,0.0769,0.2081,0.6020,0.1522,0.1599,0.0927,0.4373,1.2092,1.2100,1.2278,0.9229,1.1854,1.0276,1.0131,1.1505,0.0558,0.0817,0.2649,0.4621,0.1401,0.2588,0.2239,0.5332,0.9068,0.9068,0.9068,0.8747,0.9028,0.8804,0.8872,0.9016,0.5808,0.5881,0.7068,0.7773,0.7308,0.6876,0.7930,0.7514,7.2274,0.1611,1.0000,0.0351,0.5839,0.0000,0.0000,2.74E-6,5.0000,0.1171,0.4080,0.0261,0.0000,4.366E-11,10.0000,0.2001,0.3165,0.0435,0.0345,2.858E-14,1.8430,0.0531,0.5218,0.0000,0.0000,1.266E-7,25.4520,0.3574,0.1846,0.0957,0.1034,2.462E-23,29.1845,0.3802,0.1638,0.1652,0.1379,1.519E-24,23.7259,0.3426,0.1953,0.0783,0.0690,8.031E-24,32.1318,0.4004,0.1486,0.2000,0.1379,1.692E-27,24.4620,0.3500,0.1905,0.0957,0.0690,1.583E-24,1.8430,0.0531,0.5218,0.0000,0.0000,1.266E-7,9.1800,0.1876,0.3277,0.0435,0.0345,1.261E-13
species_2,115,1.1611,1.4178,500,0.9168,29,1.1753,0.8754,0.0243,4198,0.4049,0.1718,3.8852,48.0274,2.4261,8.0599,1.7777,35.2471,0.0855,0.0814,0.9962,45.6232,1.7461,13.1404,7.6072,30.7200,1.1611,1.1609,1.1537,0.7391,1.1360,1.0531,1.0766,1.0771,0.0387,0.0771,0.2400,0.5480,0.1056,0.1728,0.1589,0.5026,1.1760,1.1768,1.1661,0.7467,1.1744,1.0385,1.1257,1.1170,-0.0045,0.0819,0.1663,0.7514,0.2521,0.1726,0.0800,0.3485,0.8756,0.8763,0.8764,0.8113,0.8750,0.8500,0.8774,0.8722,0.5288,0.5882,0.6575,0.7986,0.6348,0.6523,0.5992,0.7270,7.1845,0.1536,1.0000,0.0338,0.5438,0.0000,0.0000,4.068E-7,5.0000,0.1113,0.3747,0.0261,0.0690,3.02E-10,10.0000,0.2078,0.2899,0.0348,0.1034,3.003E-13,1.3819,0.0426,0.5138,0.0000,0.0000,8.1E-8,20.2307,0.3244,0.2030,0.0957,0.2759,1.494E-12,30.0201,0.3987,0.1479,0.1478,0.3103,1.043E-16,19.9764,0.3234,0.2044,0.0870,0.2759,1.946E-12,14.9519,0.2762,0.2413,0.0696,0.2414,3.736E-11,8.4983,0.1816,0.3094,0.0348,0.0690,2.22E-13,3.2866,0.0839,0.4247,0.0087,0.0690,1.734E-8,8.1888,0.1748,0.3140,0.0261,0.0690,4.028E-13
species_3,115,1.1040,1.3444,280,0.9094,29,1.3425,0.9122,0.0150,4199,0.9972,0.0000,9.2788,45.6668,2.1514,7.3103,2.6164,31.9791,0.5583,0.0000,0.9807,46.1775,1.7679,14.1515,6.1920,30.1721,1.1020,1.1040,1.0971,0.6629,1.0729,0.9870,1.0427,1.0161,0.0172,0.0353,0.2076,0.5524,0.1280,0.1534,0.1139,0.4453,1.3537,1.3416,1.3320,1.0043,1.3381,1.2121,1.2124,1.2866,0.0665,0.2183,0.2786,0.6847,0.2548,0.2859,0.1956,0.5782,0.9145,0.9120,0.9107,0.8806,0.9138,0.8974,0.9027,0.9089,0.5982,0.7096,0.7026,0.8146,0.7487,0.6987,0.6751,0.8014,7.2360,0.1622,1.0000,0.0370,0.5818,0.0000,0.0000,2.49E-6,5.0000,0.1157,0.4089,0.0261,0.0000,4.752E-11,10.0000,0.2008,0.3167,0.0435,0.0345,2.953E-14,1.8601,0.0542,0.5213,0.0000,0.0000,1.233E-7,21.3523,0.3194,0.2105,0.0957,0.1379,3.771E-18,30.0376,0.3853,0.1579,0.1565,0.1724,2.295E-23,23.1044,0.3368,0.1986,0.1043,0.1724,1.035E-17,27.4189,0.3684,0.1724,0.1391,0.1724,4.815E-21,19.0576,0.3005,0.2274,0.0870,0.0345,1.245E-21,1.8601,0.0542,0.5213,0.0000,0.0000,1.233E-7,9.0017,0.1863,0.3306,0.0435,0.0000,9.037E-15
species_4,116,1.1190,1.3372,500,0.9087,28,1.2254,0.9034,0.0161,4200,0.3402,1.4533,3.8163,49.1310,1.5141,7.3965,2.3172,34.0316,0.2613,0.1391,1.3959,53.5547,1.8484,12.1250,4.6916,25.9840,1.1179,1.1184,1.1074,0.6779,1.1012,1.0185,1.0742,1.0324,0.0225,0.0741,0.2094,0.6148,0.1532,0.1621,0.1066,0.4486,1.2268,1.2237,1.2387,0.9326,1.1846,1.0623,1.0503,1.1742,0.0540,0.0930,0.2734,0.4044,0.1256,0.2183,0.2492,0.5427,0.9040,0.9033,0.9025,0.8614,0.8974,0.8860,0.8823,0.8987,0.5783,0.5949,0.7024,0.7436,0.6814,0.6678,0.7571,0.7875,7.2257,0.1606,1.0000,0.0350,0.5790,0.0000,0.0000,3.216E-6,5.0000,0.1157,0.4045,0.0259,0.0000,6.811E-11,10.0000,0.2008,0.3143,0.0431,0.0357,6.364E-14,1.7464,0.0504,0.5238,0.0000,0.0000,2.265E-7,23.9758,0.3486,0.1907,0.0948,0.1071,1.582E-21,28.2519,0.3777,0.1664,0.1638,0.1071,2.856E-25,22.8036,0.3359,0.1983,0.0776,0.1071,1.533E-20,32.3699,0.4058,0.1455,0.2241,0.1429,6.27E-27,30.0493,0.3915,0.1569,0.1983,0.1071,4.713E-27,1.7464,0.0504,0.5238,0.0000,0.0000,2.265E-7,9.0704,0.1863,0.3271,0.0345,0.0357,3.336E-13
species (average),115.2000,1.1144,1.3427,424.0000,0.9098,28.8000,1.2780,0.9036,0.0178,4199.2000,0.3806,0.9895,5.1990,47.7238,1.6545,8.4508,2.0870,33.5149,0.1810,0.0517,1.1128,48.4196,1.7449,13.1719,5.5058,29.8123,1.1138,1.1143,1.1058,0.6819,1.0927,1.0113,1.0571,1.0275,0.0243,0.0681,0.2187,0.5754,0.1359,0.1571,0.1145,0.4564,1.2803,1.2774,1.2745,0.9232,1.2538,1.1189,1.1355,1.2189,0.0455,0.1113,0.2351,0.5932,0.1950,0.2495,0.1955,0.5114,0.9042,0.9037,0.9027,0.8628,0.9008,0.8831,0.8914,0.8989,0.5734,0.6138,0.6883,0.7867,0.6965,0.6848,0.7133,0.7722,7.2285,0.1610,1.0000,0.0353,0.5747,0.0000,0.0000,0.0000,5.0000,0.1162,0.4011,0.0243,0.0207,0.0000,10.0000,0.2034,0.3111,0.0417,0.0485,0.0000,1.9106,0.0552,0.5120,0.0000,0.0069,0.0000,23.3945,0.3453,0.1953,0.0955,0.1455,0.0000,29.3675,0.3877,0.1612,0.1614,0.1731,0.0000,22.9146,0.3418,0.1981,0.0851,0.1456,0.0000,27.9123,0.3737,0.1722,0.1666,0.1665,0.0000,21.2517,0.3179,0.2165,0.0988,0.0697,0.0000,2.2915,0.0635,0.4942,0.0017,0.0207,0.0000,8.7569,0.1821,0.3282,0.0365,0.0347,0.0000
