x,y,species_0 logistic values
1.0,1.0,1.7294585E-4
2.0,2.0,0.015991438
3.0,3.0,3.934E-5
4.0,4.0,0.043030422
5.0,5.0,0.028557843
6.0,6.0,0.04814836
7.0,7.0,0.01991337
8.0,8.0,0.005312293
9.0,9.0,1.2729672E-4
10.0,10.0,0.4562849
11.0,11.0,0.010690316
12.0,12.0,0.14958613
13.0,13.0,0.0070901546
14.0,14.0,0.34232447
15.0,15.0,0.21576068
16.0,16.0,0.18553792
17.0,17.0,0.013273949
18.0,18.0,0.44671842
19.0,19.0,7.992298E-4
20.0,20.0,0.051367633
21.0,21.0,0.07488117
22.0,22.0,0.0996011
23.0,23.0,0.56407475
24.0,24.0,1.4576025E-5
25.0,25.0,0.1362282
26.0,26.0,4.371702E-4
27.0,27.0,0.0026786537
28.0,28.0,0.3080489
29.0,29.0,0.24614054
30.0,30.0,0.04288853
31.0,31.0,0.060360197
32.0,32.0,0.014357525
33.0,33.0,0.5055978
34.0,34.0,0.1042913
35.0,35.0,0.13266139
36.0,36.0,0.037305076
37.0,37.0,0.0042399676
38.0,38.0,0.07262152
39.0,39.0,0.7999788
40.0,40.0,0.005151788
41.0,41.0,0.11865212
42.0,42.0,0.061096903
43.0,43.0,0.07374853
44.0,44.0,0.124636315
45.0,45.0,0.11786825
46.0,46.0,0.0632521
47.0,47.0,0.20749056
48.0,48.0,0.03750746
49.0,49.0,0.48850137
50.0,50.0,0.12833351
51.0,51.0,0.49779427
52.0,52.0,0.0028762012
53.0,53.0,0.501742
54.0,54.0,4.8759632E-4
55.0,55.0,0.19638684
56.0,56.0,0.08013265
57.0,57.0,0.00692093
58.0,58.0,0.012498709
59.0,59.0,0.0018893377
60.0,60.0,4.915239E-4
61.0,61.0,0.00802474
62.0,62.0,1.6666375E-4
63.0,63.0,0.0015016245
64.0,64.0,0.33593333
65.0,65.0,0.009176885
66.0,66.0,0.0013069698
67.0,67.0,0.0019826784
68.0,68.0,0.09868503
69.0,69.0,0.537716
70.0,70.0,9.334713E-4
71.0,71.0,0.089592144
72.0,72.0,3.9916782E-4
73.0,73.0,0.55260104
74.0,74.0,0.3791354
75.0,75.0,0.04071459
76.0,76.0,5.943034E-4
77.0,77.0,0.6363437
78.0,78.0,0.018328622
79.0,79.0,0.515999
80.0,80.0,0.11530166
81.0,81.0,2.0837894E-4
82.0,82.0,0.0075642667
83.0,83.0,0.3573406
84.0,84.0,0.0010341713
85.0,85.0,0.0069256173
86.0,86.0,0.04186697
87.0,87.0,0.39745677
88.0,88.0,0.53866994
89.0,89.0,0.08487813
90.0,90.0,0.3340398
91.0,91.0,0.021320779
92.0,92.0,0.0067370455
93.0,93.0,0.49920118
94.0,94.0,2.1223798E-4
95.0,95.0,0.52817005
96.0,96.0,8.423409E-4
97.0,97.0,0.107713535
98.0,98.0,1.3144975E-4
99.0,99.0,0.03536848
100.0,100.0,0.6793681
101.0,101.0,0.49067655
102.0,102.0,0.009795863
103.0,103.0,0.0016436197
104.0,104.0,0.002860234
105.0,105.0,0.20457894
106.0,106.0,0.0015922923
107.0,107.0,0.7607525
108.0,108.0,0.046684302
109.0,109.0,0.022800056
110.0,110.0,0.23100525
111.0,111.0,0.30897108
112.0,112.0,0.051707413
113.0,113.0,0.0028457853
114.0,114.0,0.0015598761
115.0,115.0,0.041862313
116.0,116.0,6.414887E-6
117.0,117.0,0.4649393
118.0,118.0,0.040702444
119.0,119.0,0.5890948
120.0,120.0,0.3021656
121.0,121.0,0.59990144
122.0,122.0,4.468137E-4
123.0,123.0,1.661246E-5
124.0,124.0,0.012759075
125.0,125.0,0.092303514
126.0,126.0,0.0021487668
127.0,127.0,6.051277E-4
128.0,128.0,0.0062855515
129.0,129.0,0.4516633
130.0,130.0,0.013648022
131.0,131.0,0.3245404
132.0,132.0,0.44383153
133.0,133.0,8.890505E-5
134.0,134.0,0.0021235533
135.0,135.0,0.14024034
136.0,136.0,0.0032607845
137.0,137.0,0.49787644
138.0,138.0,0.012309
139.0,139.0,0.0084677115
140.0,140.0,0.004315014
141.0,141.0,0.0039476943
142.0,142.0,0.0107141975
143.0,143.0,0.36901838
144.0,144.0,0.010980531
145.0,145.0,0.0031523004
146.0,146.0,0.104579404
147.0,147.0,0.0039001086
148.0,148.0,0.39890298
149.0,149.0,0.7782115
150.0,150.0,0.062110506
151.0,151.0,0.051207136
152.0,152.0,0.39090973
153.0,153.0,0.11381778
154.0,154.0,2.0971564E-4
155.0,155.0,0.02798052
156.0,156.0,0.06620722
157.0,157.0,0.008527001
158.0,158.0,0.08295507
159.0,159.0,0.41439307
160.0,160.0,0.18780284
