Predictor variable,Categorical,Sample average
Forest_Productivity,true,11.0
Forest_Type,true,31.0
bio10_16,false,113.39336395263672
bio12_16,false,680.078675112517
bio15_16,false,32.476590745345405
moose2015,false,25.441167353028835
red_deer2015,false,5.005402957874796
roe_deer2015,false,3.1876930133156156
