x,y,species stddev
1.0,1.0,3.0611234E-5
2.0,2.0,0.0032117676
3.0,3.0,1.2629621E-5
4.0,4.0,0.008544039
5.0,5.0,0.0055343416
6.0,6.0,0.008749724
7.0,7.0,0.0038481841
8.0,8.0,0.0012646286
9.0,9.0,2.453592E-5
10.0,10.0,0.010917026
11.0,11.0,0.002112294
12.0,12.0,0.018571945
13.0,13.0,0.0015447838
14.0,14.0,0.026075887
15.0,15.0,0.012225477
16.0,16.0,0.024199925
17.0,17.0,0.0026467151
18.0,18.0,0.030432371
19.0,19.0,1.17345044E-4
20.0,20.0,0.0068830983
21.0,21.0,0.006940992
22.0,22.0,0.008225991
23.0,23.0,0.020389473
24.0,24.0,2.5832628E-6
25.0,25.0,0.016950829
26.0,26.0,1.4805075E-4
27.0,27.0,6.6298316E-4
28.0,28.0,0.019973911
29.0,29.0,0.012444224
30.0,30.0,0.0021919487
31.0,31.0,0.008351477
32.0,32.0,0.002177572
33.0,33.0,0.025606964
34.0,34.0,0.015670681
35.0,35.0,0.011747453
36.0,36.0,0.0028149905
37.0,37.0,0.0011270854
38.0,38.0,0.011477749
39.0,39.0,0.01813629
40.0,40.0,0.0011865929
41.0,41.0,0.017034438
42.0,42.0,0.00405202
43.0,43.0,0.007058274
44.0,44.0,0.008567457
45.0,45.0,0.015094531
46.0,46.0,0.009936292
47.0,47.0,0.01425561
48.0,48.0,0.003539558
49.0,49.0,0.013894843
50.0,50.0,0.005849216
51.0,51.0,0.0130971605
52.0,52.0,9.480726E-4
53.0,53.0,0.012026674
54.0,54.0,1.6444764E-4
55.0,55.0,0.0036832807
56.0,56.0,0.005473131
57.0,57.0,0.0028962519
58.0,58.0,0.00241086
59.0,59.0,4.9064186E-4
60.0,60.0,1.18172895E-4
61.0,61.0,0.0028501742
62.0,62.0,3.281637E-5
63.0,63.0,3.8137246E-4
64.0,64.0,0.0053376816
65.0,65.0,0.0019286657
66.0,66.0,3.4691958E-4
67.0,67.0,5.871736E-4
68.0,68.0,0.005337484
69.0,69.0,0.027871419
70.0,70.0,1.4012062E-4
71.0,71.0,0.008750353
72.0,72.0,1.2417515E-4
73.0,73.0,0.011654698
74.0,74.0,0.028956758
75.0,75.0,0.0067825974
76.0,76.0,2.567506E-4
77.0,77.0,0.027443955
78.0,78.0,0.0043540746
79.0,79.0,0.025038365
80.0,80.0,0.015102161
81.0,81.0,7.048406E-5
82.0,82.0,7.42618E-4
83.0,83.0,0.008890124
84.0,84.0,1.79799E-4
85.0,85.0,0.0018347079
86.0,86.0,0.005473719
87.0,87.0,0.01227588
88.0,88.0,0.03454422
89.0,89.0,0.009701062
90.0,90.0,0.029459372
91.0,91.0,0.0042877193
92.0,92.0,0.0014573303
93.0,93.0,0.0109098805
94.0,94.0,6.129467E-5
95.0,95.0,0.0404306
96.0,96.0,3.2655083E-4
97.0,97.0,0.015000829
98.0,98.0,4.927262E-5
99.0,99.0,0.003240244
100.0,100.0,0.033550385
101.0,101.0,0.017693989
102.0,102.0,0.0021101644
103.0,103.0,3.5376733E-4
104.0,104.0,7.127639E-4
105.0,105.0,0.026213095
106.0,106.0,4.0913495E-4
107.0,107.0,0.028989818
108.0,108.0,0.0028170247
109.0,109.0,0.003487177
110.0,110.0,0.025160745
111.0,111.0,0.009549567
112.0,112.0,0.011782638
113.0,113.0,6.026379E-4
114.0,114.0,3.9035012E-4
115.0,115.0,0.0029318733
116.0,116.0,1.4886764E-6
117.0,117.0,0.045838274
118.0,118.0,0.008078717
119.0,119.0,0.008815195
120.0,120.0,0.01823238
121.0,121.0,0.014697141
122.0,122.0,1.2630138E-4
123.0,123.0,6.09699E-6
124.0,124.0,0.0025071627
125.0,125.0,0.003336334
126.0,126.0,5.487317E-4
127.0,127.0,9.121671E-5
128.0,128.0,0.002064669
129.0,129.0,0.027603945
130.0,130.0,0.0026361179
131.0,131.0,0.0052345246
132.0,132.0,0.04648376
133.0,133.0,2.1471262E-5
134.0,134.0,3.710521E-4
135.0,135.0,0.003523988
136.0,136.0,0.0010804856
137.0,137.0,0.023491722
138.0,138.0,0.0022859976
139.0,139.0,9.399442E-4
140.0,140.0,0.0015757354
141.0,141.0,8.842479E-4
142.0,142.0,0.0021308938
143.0,143.0,0.012959367
144.0,144.0,0.0022800623
145.0,145.0,6.1583315E-4
146.0,146.0,0.004513145
147.0,147.0,0.0012935953
148.0,148.0,0.03235454
149.0,149.0,0.019773455
150.0,150.0,0.00369853
151.0,151.0,0.003968694
152.0,152.0,0.020541744
153.0,153.0,0.006942431
154.0,154.0,6.048223E-5
155.0,155.0,0.0051046726
156.0,156.0,0.0145145655
157.0,157.0,0.0017489766
158.0,158.0,0.0031478857
159.0,159.0,0.030876346
160.0,160.0,0.012055212
161.0,161.0,0.0038033794
162.0,162.0,0.0038414584
163.0,163.0,0.008221469
164.0,164.0,7.655632E-5
165.0,165.0,0.0014908676
166.0,166.0,0.0026121826
167.0,167.0,0.0018685331
168.0,168.0,0.011924904
169.0,169.0,0.0034222908
170.0,170.0,0.029042546
171.0,171.0,0.019449862
172.0,172.0,0.013888898
173.0,173.0,0.0027124223
174.0,174.0,0.017052332
175.0,175.0,0.0015944757
176.0,176.0,1.1842952E-5
177.0,177.0,3.699637E-4
178.0,178.0,0.0027175338
179.0,179.0,0.0027236817
180.0,180.0,0.0039983857
181.0,181.0,0.0041203927
182.0,182.0,0.02825999
183.0,183.0,0.008999135
184.0,184.0,0.006416581
185.0,185.0,0.009550816
186.0,186.0,0.005388552
187.0,187.0,0.026181592
188.0,188.0,0.0015751126
189.0,189.0,0.0035244199
190.0,190.0,0.01910052
191.0,191.0,0.0024167977
192.0,192.0,0.011705879
193.0,193.0,0.0035123455
194.0,194.0,0.013534842
195.0,195.0,0.016138263
196.0,196.0,0.0014341633
197.0,197.0,0.0075604
198.0,198.0,0.0020953591
199.0,199.0,0.007907788
200.0,200.0,4.6432184E-4
201.0,201.0,0.015495679
202.0,202.0,0.018411983
203.0,203.0,1.989701E-6
204.0,204.0,0.039514698
205.0,205.0,0.003510333
206.0,206.0,0.018385975
207.0,207.0,0.010352941
208.0,208.0,0.0031992155
209.0,209.0,5.5516753E-5
210.0,210.0,3.882791E-4
211.0,211.0,0.001588798
212.0,212.0,0.0010415667
213.0,213.0,0.007872337
214.0,214.0,0.0015460778
215.0,215.0,6.865498E-4
216.0,216.0,0.0038403047
217.0,217.0,0.013023451
218.0,218.0,0.012092147
219.0,219.0,0.021430379
220.0,220.0,0.016123109
221.0,221.0,0.045519214
222.0,222.0,0.0055741817
223.0,223.0,0.00918785
224.0,224.0,0.0020690055
225.0,225.0,0.012361072
226.0,226.0,0.005043219
227.0,227.0,0.0029310847
228.0,228.0,0.0053764973
229.0,229.0,0.0010455522
230.0,230.0,0.002891401
231.0,231.0,0.052038252
232.0,232.0,0.005460612
233.0,233.0,0.011010716
234.0,234.0,0.01724138
235.0,235.0,0.04202983
236.0,236.0,0.0030662853
237.0,237.0,0.003862912
238.0,238.0,0.004251461
239.0,239.0,0.0057847667
240.0,240.0,1.4399935E-6
241.0,241.0,5.343704E-4
242.0,242.0,0.0096984375
243.0,243.0,1.9748278E-4
244.0,244.0,0.011232477
245.0,245.0,0.007330363
246.0,246.0,0.024721753
247.0,247.0,0.006294693
248.0,248.0,0.015697889
249.0,249.0,0.031173717
250.0,250.0,0.012762965
251.0,251.0,2.8127108E-6
252.0,252.0,0.0037797492
253.0,253.0,0.010362681
254.0,254.0,0.019361127
255.0,255.0,7.2963675E-4
256.0,256.0,2.602172E-5
257.0,257.0,2.1997596E-4
258.0,258.0,5.685213E-5
259.0,259.0,1.3689026E-5
260.0,260.0,0.013015421
261.0,261.0,0.020908175
262.0,262.0,0.004226545
263.0,263.0,2.6964615E-4
264.0,264.0,1.182937E-4
265.0,265.0,0.0029051397
266.0,266.0,0.015814682
267.0,267.0,0.003861474
268.0,268.0,0.004125064
269.0,269.0,0.018420674
270.0,270.0,0.012985637
271.0,271.0,0.0016008082
272.0,272.0,0.0055715097
273.0,273.0,2.2517359E-4
274.0,274.0,8.250689E-4
275.0,275.0,7.2566276E-5
276.0,276.0,0.017361466
277.0,277.0,7.6128845E-4
278.0,278.0,0.005863354
279.0,279.0,0.012228448
280.0,280.0,0.010524137
281.0,281.0,9.633496E-5
282.0,282.0,0.008245566
283.0,283.0,6.037966E-4
284.0,284.0,0.01692024
285.0,285.0,0.006985458
286.0,286.0,4.1670373E-7
287.0,287.0,7.70301E-4
288.0,288.0,0.0031643051
289.0,289.0,0.0067945505
290.0,290.0,0.0027702614
291.0,291.0,0.0039595035
292.0,292.0,7.859892E-4
293.0,293.0,3.0624808E-4
294.0,294.0,0.01496802
295.0,295.0,0.019792346
296.0,296.0,7.943084E-4
297.0,297.0,7.4743043E-4
298.0,298.0,0.0069670165
299.0,299.0,0.005600735
300.0,300.0,0.014999593
301.0,301.0,0.018463124
302.0,302.0,0.047633957
303.0,303.0,0.0026156204
304.0,304.0,0.01495681
305.0,305.0,0.010994853
306.0,306.0,0.0048114527
307.0,307.0,0.0019393307
308.0,308.0,0.004720394
309.0,309.0,0.007649499
310.0,310.0,0.016281504
311.0,311.0,0.009737867
312.0,312.0,0.005746188
313.0,313.0,1.2521919E-5
314.0,314.0,0.0024084954
315.0,315.0,3.1603966E-5
316.0,316.0,0.0033754802
317.0,317.0,0.021395773
318.0,318.0,0.004666937
319.0,319.0,0.01497101
320.0,320.0,0.018793523
321.0,321.0,7.464728E-4
322.0,322.0,0.0019218357
323.0,323.0,0.008275208
324.0,324.0,0.0117804315
325.0,325.0,0.006291028
326.0,326.0,0.0021855289
327.0,327.0,0.010706605
328.0,328.0,3.386332E-6
329.0,329.0,0.034155257
330.0,330.0,0.0052500013
331.0,331.0,0.005390362
332.0,332.0,0.00861496
333.0,333.0,0.004140401
334.0,334.0,0.019496748
335.0,335.0,0.017892143
336.0,336.0,0.0054637454
337.0,337.0,0.0010582093
338.0,338.0,0.027615774
339.0,339.0,0.009046044
340.0,340.0,1.6984533E-6
341.0,341.0,0.017199265
342.0,342.0,0.0046861935
343.0,343.0,0.0010062644
344.0,344.0,0.030366454
345.0,345.0,0.0037049605
346.0,346.0,0.016176127
347.0,347.0,2.1773628E-4
348.0,348.0,1.8760076E-6
349.0,349.0,0.008129442
350.0,350.0,0.0037684874
351.0,351.0,0.0121727595
352.0,352.0,0.0064175995
353.0,353.0,6.576566E-7
354.0,354.0,0.011768855
355.0,355.0,0.047344178
356.0,356.0,0.004386011
357.0,357.0,0.008644854
358.0,358.0,0.0030824007
359.0,359.0,0.02232107
360.0,360.0,0.0073973816
361.0,361.0,0.0154875945
362.0,362.0,2.69895E-6
363.0,363.0,0.013973881
364.0,364.0,8.2436565E-4
365.0,365.0,0.006656527
366.0,366.0,0.001843649
367.0,367.0,0.012125331
368.0,368.0,6.8378856E-4
369.0,369.0,0.054685425
370.0,370.0,0.006393166
371.0,371.0,0.0075894394
372.0,372.0,0.022885324
373.0,373.0,0.0063778176
374.0,374.0,0.0052436506
375.0,375.0,0.049514525
376.0,376.0,0.014583382
377.0,377.0,0.029377503
378.0,378.0,0.019748824
379.0,379.0,0.011243818
380.0,380.0,9.5512293E-4
381.0,381.0,0.0015188742
382.0,382.0,0.00706599
383.0,383.0,0.016767588
384.0,384.0,0.022147631
385.0,385.0,0.005528707
386.0,386.0,0.0013001607
387.0,387.0,0.0015333296
388.0,388.0,2.287367E-5
389.0,389.0,0.0021508173
390.0,390.0,0.024766793
391.0,391.0,0.018396406
392.0,392.0,1.2774087E-5
393.0,393.0,7.4621E-4
394.0,394.0,0.013637548
395.0,395.0,0.014029851
396.0,396.0,2.699745E-4
