X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0026887198574290718,87.36921080839971,0.7941787584469148
2.0,2.0,train,0.002676213131898467,86.97284524084512,0.7934156015185836
4.0,4.0,train,5.604015622829015E-4,36.934529683578106,0.445747841709667
5.0,5.0,train,6.041481126712783E-4,40.539964162426905,0.4643852804068431
6.0,6.0,train,0.0010343051154641234,63.25972594405685,0.5974773879035238
7.0,7.0,train,0.0012091050392386987,71.00155401243552,0.6343944258884578
8.0,8.0,train,0.0011188670549654666,67.08704462829353,0.6162241133942659
9.0,9.0,train,0.0013381169073811482,75.30649236072381,0.6575733137460741
10.0,10.0,train,0.0010397511185521891,63.57260958494573,0.5987397293627179
12.0,12.0,train,0.0012786277551515364,73.49168278022083,0.6472613604520988
13.0,13.0,train,4.602838407861172E-4,29.756838651056714,0.3977912955522869
14.0,14.0,train,9.01026881246933E-4,57.68270058221191,0.5639024114785708
15.0,15.0,train,5.398431312223088E-4,35.20870234201416,0.43653385229603575
16.0,16.0,train,0.0011054211514665462,66.65545464229577,0.613360885078298
18.0,18.0,train,4.412229150938763E-4,27.750355207229152,0.3877049395785895
19.0,19.0,train,8.29016471402839E-4,53.82862168490893,0.5433211303938897
20.0,20.0,train,7.841091450033531E-4,52.10524077369465,0.5294728672392791
21.0,21.0,train,9.557513707680582E-4,59.559175544770106,0.5783437183812475
22.0,22.0,train,1.6293076046914947E-4,8.934807520984824,0.1895104005174012
23.0,23.0,train,2.6135203284955393E-4,14.54382468315689,0.27276250186208373
24.0,24.0,train,5.825014750151223E-4,38.78252337740302,0.455322426824174
25.0,25.0,train,5.434421496352308E-4,35.689172829613284,0.4381689366546397
26.0,26.0,train,0.0034757154841406628,97.35471929338753,0.8329994257145718
27.0,27.0,train,0.0031982867392911993,93.7027920413447,0.8211048044700605
28.0,28.0,train,0.0035131695012475964,98.40527379939925,0.8344851419653926
30.0,30.0,train,4.573376342726328E-4,29.282396253316588,0.396254036806184
31.0,31.0,train,9.181899641201342E-4,58.45581426039163,0.5685369353907525
32.0,32.0,train,8.630004009821449E-4,55.761926675023055,0.5532708607848462
33.0,33.0,train,0.003923397760891082,99.1616504985912,0.849181190805275
34.0,34.0,train,0.0027857562053855466,89.29133118018213,0.7999136423942343
36.0,36.0,train,4.92871659356142E-4,32.15244519569578,0.41428695691273626
38.0,38.0,train,8.39575515156451E-4,54.246791816894785,0.5464597153868653
40.0,40.0,train,3.327365916983961E-4,19.529495077243123,0.3231859378354633
43.0,43.0,train,0.0011938619728283015,70.23916141679824,0.631446830835458
45.0,45.0,train,4.433166795539894E-4,27.912550225201162,0.38882937255159633
46.0,46.0,train,5.793183971002985E-4,38.39600596412047,0.4539638296909153
47.0,47.0,train,6.522301592354538E-4,43.82634347432797,0.48347541390447873
49.0,49.0,train,1.0873402770106812E-4,6.110838861863605,0.13498126874510447
51.0,51.0,train,6.100226704185129E-4,40.98749238996518,0.4667930007451083
52.0,52.0,train,0.0016996531858108233,80.30983314412121,0.7092325309715776
53.0,53.0,train,2.791762728538384E-4,15.857941265231945,0.28604382544922974
54.0,54.0,train,6.285646912333913E-4,42.4733537397321,0.47425255023116314
55.0,55.0,train,5.7129558880189E-4,38.029306915923875,0.45050928589112926
56.0,56.0,train,5.886282413167143E-4,39.0221679866425,0.4579185058524707
57.0,57.0,train,0.001213715675698815,71.42104899062713,0.6352767327915354
59.0,59.0,train,0.0010629287713472021,64.59210717195093,0.6040247438441999
60.0,60.0,train,0.0013137702459488246,74.77403516609193,0.6534267864218766
61.0,61.0,train,0.001365398741417355,75.57946917819878,0.6621034106543692
62.0,62.0,train,0.0010129529257315811,61.93285334408644,0.5924505423686579
63.0,63.0,train,4.289875754316576E-4,26.936420837063086,0.38105045298875817
64.0,64.0,train,0.001403128319028556,76.13350834259548,0.6681743819853346
65.0,65.0,train,4.1326552697674827E-4,25.182515756316196,0.3722842827256191
66.0,66.0,train,4.226636113304841E-4,26.257319092847183,0.37755399067999035
67.0,67.0,train,6.125491631046472E-4,41.12013366198869,0.46782185401430343
68.0,68.0,train,0.0011847399655085854,69.56548322926116,0.6296600402307843
69.0,69.0,train,0.001621318260939549,79.60551653837047,0.6994068456334627
70.0,70.0,train,0.0010693044876622642,64.83864348767567,0.605454220128704
71.0,71.0,train,6.22873073440179E-4,41.946779438535806,0.4719850798832479
72.0,72.0,train,1.3740966594214855E-4,7.773956648038734,0.1647154227245643
73.0,73.0,train,7.484452685801137E-4,50.50590446540759,0.5178619331663427
74.0,74.0,train,0.0012237821832166561,72.17045265744018,0.637188372344603
75.0,75.0,train,4.7105584700009415E-4,30.578742125671813,0.4033458446783918
76.0,76.0,train,0.0011910241969667321,69.89840067931571,0.6308928263961834
77.0,77.0,train,0.0011839202230483749,69.53159831386725,0.6294986228294831
78.0,78.0,train,0.0024431624929532156,85.81210429379801,0.7780828080803602
79.0,79.0,train,5.707559481538231E-5,2.7207849873170065,0.07570806212812214
80.0,80.0,train,5.338046882400054E-4,34.751754348245555,0.43376901903293835
81.0,81.0,train,4.240823419708834E-4,26.547426930441517,0.3783418266437086
82.0,82.0,train,9.722341704514123E-4,60.06123334664214,0.5825078114545998
83.0,83.0,train,0.0032778367200675235,95.32677553495395,0.824685271495407
84.0,84.0,train,0.0035115463841147746,98.05402275592776,0.834421304766473
85.0,85.0,train,0.0034815003161123995,97.70291406498788,0.8332306361886322
87.0,87.0,train,0.0036393185537305487,98.76930964263754,0.83930038631359
