Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,121.87497981144831
bio12_16,false,901.3833411583533
bio15_16,false,28.399163143451396
moose2015,false,25.985272686298078
red_deer2015,false,8.367881576831524
roe_deer2015,false,5.196768709329459
