x,y,species min
1.0,1.0,0.037722077
2.0,2.0,0.015719004
3.0,3.0,2.3444038E-6
4.0,4.0,0.00950386
5.0,5.0,5.247323E-4
6.0,6.0,0.0020714873
7.0,7.0,5.1275245E-4
8.0,8.0,9.1248796E-5
9.0,9.0,0.02758027
10.0,10.0,0.0068890997
11.0,11.0,6.577657E-4
12.0,12.0,7.013864E-4
13.0,13.0,1.7660618E-4
14.0,14.0,0.11465696
15.0,15.0,0.017262444
16.0,16.0,3.8148405E-4
17.0,17.0,0.015852788
18.0,18.0,4.7728492E-4
19.0,19.0,0.06745835
20.0,20.0,0.0033266577
21.0,21.0,0.062841594
22.0,22.0,0.008026605
23.0,23.0,0.016483763
24.0,24.0,0.018255066
25.0,25.0,0.0053377463
26.0,26.0,1.8459309E-6
27.0,27.0,8.2483963E-4
28.0,28.0,0.3852705
29.0,29.0,0.32996157
30.0,30.0,0.048107874
31.0,31.0,0.0020876382
32.0,32.0,0.045839045
33.0,33.0,0.003694351
34.0,34.0,0.0033863562
35.0,35.0,0.021407051
36.0,36.0,0.03559911
37.0,37.0,2.3257127E-4
38.0,38.0,0.0017196966
39.0,39.0,4.1945205E-7
40.0,40.0,5.1628882E-5
41.0,41.0,0.0025386123
42.0,42.0,0.023355067
43.0,43.0,0.0100628715
44.0,44.0,0.048564017
45.0,45.0,4.4609816E-4
46.0,46.0,0.012698469
47.0,47.0,0.017171128
48.0,48.0,0.010850525
49.0,49.0,0.009827938
50.0,50.0,0.048254408
51.0,51.0,0.0015061734
52.0,52.0,1.9672097E-4
53.0,53.0,0.0036371944
54.0,54.0,8.367613E-8
55.0,55.0,0.009302872
56.0,56.0,0.0067194523
57.0,57.0,1.437632E-4
58.0,58.0,0.005549494
59.0,59.0,3.0068346E-4
60.0,60.0,7.050005E-4
61.0,61.0,8.45595E-5
62.0,62.0,0.029840214
63.0,63.0,2.137227E-4
64.0,64.0,0.0141331935
65.0,65.0,8.4592827E-4
66.0,66.0,3.217962E-5
67.0,67.0,0.0028548106
68.0,68.0,0.18018304
69.0,69.0,6.735373E-5
70.0,70.0,0.014323756
71.0,71.0,0.034650333
72.0,72.0,2.2551737E-6
73.0,73.0,0.014280117
74.0,74.0,0.013826099
75.0,75.0,0.04853755
76.0,76.0,3.2359317E-8
77.0,77.0,0.0062471833
78.0,78.0,6.316105E-5
79.0,79.0,1.2055533E-4
80.0,80.0,0.011306953
81.0,81.0,1.002086E-6
82.0,82.0,0.20672876
83.0,83.0,0.047647603
84.0,84.0,0.04312114
85.0,85.0,4.2450265E-4
86.0,86.0,0.008655468
87.0,87.0,0.5554808
88.0,88.0,0.028242275
89.0,89.0,0.11093169
90.0,90.0,0.27817968
91.0,91.0,3.5625833E-4
92.0,92.0,1.9593838E-4
93.0,93.0,0.0029198076
94.0,94.0,1.6137238E-6
95.0,95.0,5.7987066E-4
96.0,96.0,3.5097904E-7
97.0,97.0,6.9301255E-4
98.0,98.0,0.01182344
99.0,99.0,0.15499374
100.0,100.0,1.6017973E-4
101.0,101.0,0.016187768
102.0,102.0,0.010823725
103.0,103.0,6.4922747E-4
104.0,104.0,7.564689E-4
105.0,105.0,2.1252892E-4
106.0,106.0,4.0808946E-4
107.0,107.0,2.8420595E-7
108.0,108.0,0.06445673
109.0,109.0,0.053845238
110.0,110.0,0.0015776933
111.0,111.0,0.1621975
112.0,112.0,0.0011319716
113.0,113.0,0.0039236667
114.0,114.0,9.174222E-5
115.0,115.0,0.080477536
116.0,116.0,0.0024584054
117.0,117.0,7.819601E-5
118.0,118.0,0.0054921256
119.0,119.0,0.0013121209
120.0,120.0,0.48220387
121.0,121.0,7.999976E-4
