Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Test samples,Test gain,Test AUC,AUC Standard Deviation,#Background points,Forest_Productivity contribution,Forest_Type contribution,bio10_16 contribution,bio12_16 contribution,bio15_16 contribution,moose2015 contribution,red_deer2015 contribution,roe_deer2015 contribution,Forest_Productivity permutation importance,Forest_Type permutation importance,bio10_16 permutation importance,bio12_16 permutation importance,bio15_16 permutation importance,moose2015 permutation importance,red_deer2015 permutation importance,roe_deer2015 permutation importance,Training gain without Forest_Productivity,Training gain without Forest_Type,Training gain without bio10_16,Training gain without bio12_16,Training gain without bio15_16,Training gain without moose2015,Training gain without red_deer2015,Training gain without roe_deer2015,Training gain with only Forest_Productivity,Training gain with only Forest_Type,Training gain with only bio10_16,Training gain with only bio12_16,Training gain with only bio15_16,Training gain with only moose2015,Training gain with only red_deer2015,Training gain with only roe_deer2015,Test gain without Forest_Productivity,Test gain without Forest_Type,Test gain without bio10_16,Test gain without bio12_16,Test gain without bio15_16,Test gain without moose2015,Test gain without red_deer2015,Test gain without roe_deer2015,Test gain with only Forest_Productivity,Test gain with only Forest_Type,Test gain with only bio10_16,Test gain with only bio12_16,Test gain with only bio15_16,Test gain with only moose2015,Test gain with only red_deer2015,Test gain with only roe_deer2015,AUC without Forest_Productivity,AUC without Forest_Type,AUC without bio10_16,AUC without bio12_16,AUC without bio15_16,AUC without moose2015,AUC without red_deer2015,AUC without roe_deer2015,AUC with only Forest_Productivity,AUC with only Forest_Type,AUC with only bio10_16,AUC with only bio12_16,AUC with only bio15_16,AUC with only moose2015,AUC with only red_deer2015,AUC with only roe_deer2015,Entropy,Prevalence (average of logistic output over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 1 test omission,Fixed cumulative value 1 binomial probability,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 5 test omission,Fixed cumulative value 5 binomial probability,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Fixed cumulative value 10 test omission,Fixed cumulative value 10 binomial probability,Minimum training presence cumulative threshold,Minimum training presence logistic threshold,Minimum training presence area,Minimum training presence training omission,Minimum training presence test omission,Minimum training presence binomial probability,10 percentile training presence cumulative threshold,10 percentile training presence logistic threshold,10 percentile training presence area,10 percentile training presence training omission,10 percentile training presence test omission,10 percentile training presence binomial probability,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Equal training sensitivity and specificity test omission,Equal training sensitivity and specificity binomial probability,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,Maximum training sensitivity plus specificity test omission,Maximum training sensitivity plus specificity binomial probability,Equal test sensitivity and specificity cumulative threshold,Equal test sensitivity and specificity logistic threshold,Equal test sensitivity and specificity area,Equal test sensitivity and specificity training omission,Equal test sensitivity and specificity test omission,Equal test sensitivity and specificity binomial probability,Maximum test sensitivity plus specificity cumulative threshold,Maximum test sensitivity plus specificity logistic threshold,Maximum test sensitivity plus specificity area,Maximum test sensitivity plus specificity training omission,Maximum test sensitivity plus specificity test omission,Maximum test sensitivity plus specificity binomial probability,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission","Balance training omission, predicted area and threshold value test omission","Balance training omission, predicted area and threshold value binomial probability",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission,Equate entropy of thresholded and original distributions test omission,Equate entropy of thresholded and original distributions binomial probability
species_0,64,1.8084,2.1828,500,0.9497,17,2.3630,0.9563,0.0217,4152,4.4160,0.0838,1.7574,30.4527,4.3147,15.5652,23.2342,20.1759,0.1460,0.0000,0.6507,49.8001,0.9139,13.9982,19.6490,14.8422,1.7778,1.8073,1.7820,1.5678,1.7895,1.7301,1.6496,1.7305,0.0091,0.0548,0.1702,0.7871,0.3612,0.4712,0.5147,0.4970,2.4509,2.3612,2.2655,2.0939,2.3345,2.3500,2.1558,2.2933,-0.0818,0.0545,0.3702,1.1456,0.5248,0.6065,0.6254,0.7664,0.9607,0.9567,0.9576,0.9457,0.9581,0.9598,0.9359,0.9496,0.4016,0.5638,0.7526,0.8946,0.7834,0.7904,0.7956,0.8179,6.5205,0.0781,1.0000,0.0143,0.5173,0.0156,0.0000,1.362E-5,5.0000,0.0535,0.3078,0.0156,0.0588,7.839E-8,10.0000,0.1020,0.2064,0.0469,0.0588,1.487E-10,0.4439,0.0077,0.6007,0.0000,0.0000,1.725E-4,17.5928,0.1835,0.1286,0.0938,0.0588,8.374E-14,19.3698,0.2016,0.1161,0.1094,0.0588,1.648E-14,12.8115,0.1290,0.1712,0.0469,0.0588,7.797E-12,24.5080,0.2608,0.0879,0.2188,0.0588,1.984E-16,24.5080,0.2608,0.0879,0.2188,0.0588,1.984E-16,5.0909,0.0541,0.3052,0.0156,0.0588,6.851E-8,13.5590,0.1383,0.1633,0.0625,0.0588,3.677E-12
species_1,65,1.8946,2.2749,500,0.9576,16,1.9485,0.9257,0.0365,4153,1.3326,0.1487,3.9395,25.4685,2.0942,15.7153,28.1326,23.1685,0.6574,0.1062,1.5965,42.3570,0.2633,13.4329,27.5148,14.0719,1.8785,1.8912,1.8591,1.6692,1.8814,1.8328,1.7009,1.8145,0.0000,0.0592,0.1632,0.8303,0.3644,0.5257,0.6036,0.5224,1.9333,1.9532,1.9053,1.6320,1.9011,1.8723,1.9383,1.9354,0.0000,0.0309,0.4123,1.0109,0.5341,0.4173,0.2497,0.6394,0.9276,0.9256,0.9241,0.8999,0.9245,0.9217,0.9165,0.9212,0.5000,0.5374,0.7810,0.8716,0.7947,0.7566,0.7047,0.7994,6.4386,0.0714,1.0000,0.0142,0.4895,0.0000,0.0625,1.923E-4,5.0000,0.0493,0.2916,0.0308,0.0625,1.089E-7,10.0000,0.0944,0.1890,0.0462,0.0625,1.849E-10,4.2928,0.0443,0.3135,0.0000,0.0625,3.138E-7,15.3828,0.1510,0.1298,0.0923,0.1875,1.13E-9,18.3633,0.1793,0.1076,0.1077,0.2500,2.896E-9,13.5781,0.1320,0.1464,0.0615,0.0625,4.199E-12,13.7823,0.1347,0.1445,0.0769,0.1250,1.55E-10,13.5781,0.1320,0.1464,0.0615,0.0625,4.199E-12,4.2928,0.0443,0.3135,0.0000,0.0625,3.138E-7,13.1962,0.1277,0.1505,0.0615,0.0625,6.322E-12
species_2,65,1.8761,2.2543,500,0.9491,16,1.9891,0.9463,0.0175,4152,1.8394,3.4110,3.7571,32.9638,3.6201,14.7765,19.9660,19.6662,0.0000,0.0032,1.7711,51.0497,0.0140,17.8413,24.9168,4.4039,1.8626,1.8758,1.7985,1.6378,1.8579,1.7971,1.7106,1.8435,0.0043,0.0792,0.2877,0.8640,0.3941,0.4899,0.4971,0.4605,1.9376,1.9963,2.1313,1.6394,1.9611,1.9381,1.7576,1.8192,-0.0622,-0.0581,-0.0697,0.8678,0.3979,0.5290,0.6929,0.8356,0.9476,0.9464,0.9572,0.9202,0.9431,0.9445,0.9275,0.9345,0.3374,0.4809,0.5816,0.8429,0.7251,0.7610,0.8065,0.8422,6.4549,0.0725,1.0000,0.0134,0.4947,0.0154,0.0000,1.287E-5,5.0000,0.0493,0.2830,0.0462,0.0625,7.03E-8,10.0000,0.1037,0.1845,0.0923,0.0625,1.292E-10,0.5813,0.0092,0.5515,0.0000,0.0000,7.332E-5,12.9674,0.1349,0.1510,0.0923,0.0625,6.652E-12,16.2231,0.1697,0.1231,0.1231,0.0625,3.187E-13,21.7656,0.2435,0.0896,0.1385,0.1875,1.035E-11,16.5487,0.1745,0.1207,0.1231,0.1250,1.311E-11,16.5386,0.1741,0.1207,0.1231,0.0625,2.375E-13,2.8245,0.0308,0.3637,0.0154,0.0000,9.365E-8,12.7723,0.1335,0.1529,0.0923,0.0625,8.029E-12
species_3,65,1.8685,2.2210,500,0.9535,16,2.0922,0.9305,0.0292,4153,1.3825,0.0905,2.2007,30.5720,4.3022,16.9590,20.8331,23.6601,0.6038,0.0333,0.0000,43.4267,1.4310,11.7075,23.5307,19.2670,1.8538,1.8677,1.8388,1.6183,1.8453,1.7881,1.6989,1.7695,0.0039,0.0381,0.2015,0.8021,0.3262,0.4957,0.4898,0.5436,2.0872,2.0818,2.0059,1.8329,2.0726,2.0811,1.9252,2.2188,-0.0419,0.1079,0.2611,1.1206,0.6631,0.5349,0.7139,0.4886,0.9299,0.9307,0.9315,0.9180,0.9378,0.9237,0.9035,0.9380,0.4149,0.5940,0.7207,0.8865,0.8442,0.7787,0.8199,0.7650,6.4634,0.0732,1.0000,0.0138,0.4917,0.0000,0.0000,1.167E-5,5.0000,0.0486,0.2767,0.0308,0.1250,1.017E-6,10.0000,0.1036,0.1775,0.0615,0.1875,5.652E-8,1.4863,0.0185,0.4457,0.0000,0.0000,2.425E-6,16.3178,0.1794,0.1185,0.0923,0.1875,3.575E-10,17.9267,0.1945,0.1076,0.1077,0.1875,1.063E-10,16.0154,0.1744,0.1206,0.0769,0.1875,4.495E-10,9.3069,0.0923,0.1876,0.0615,0.1875,1.123E-7,56.1196,0.6399,0.0212,0.3846,0.2500,1.378E-17,3.9202,0.0381,0.3135,0.0154,0.0625,3.138E-7,12.0374,0.1330,0.1543,0.0769,0.1875,9.938E-9
species_4,65,1.9344,2.3270,440,0.9536,16,1.7489,0.9395,0.0167,4154,2.6224,0.1469,3.3737,31.2879,4.5232,13.9058,20.7331,23.4069,0.2424,0.1093,0.2830,50.8113,1.5114,9.9451,21.4053,15.6921,1.9108,1.9311,1.9041,1.6970,1.9028,1.8802,1.7828,1.8488,0.0018,0.0418,0.2307,0.8238,0.4121,0.4678,0.5138,0.5919,1.7940,1.7686,1.6871,1.5678,1.8147,1.6318,1.5011,1.7402,-0.0248,0.0865,0.1838,1.0239,0.3328,0.6368,0.6266,0.4114,0.9416,0.9405,0.9393,0.9128,0.9411,0.9316,0.9157,0.9384,0.4107,0.5678,0.6708,0.8648,0.7173,0.8263,0.7930,0.7582,6.3983,0.0687,1.0000,0.0128,0.4896,0.0000,0.0000,1.092E-5,5.0000,0.0471,0.2792,0.0308,0.0000,1.367E-9,10.0000,0.0994,0.1815,0.0923,0.0625,1.016E-10,1.5844,0.0185,0.4362,0.0000,0.0000,1.718E-6,17.9375,0.1797,0.1093,0.0923,0.1875,1.29E-10,18.2334,0.1841,0.1076,0.1077,0.1875,1.059E-10,17.9375,0.1797,0.1093,0.0923,0.1875,1.29E-10,13.1237,0.1378,0.1468,0.0923,0.1250,1.938E-10,12.3709,0.1274,0.1541,0.0923,0.0625,8.955E-12,1.5844,0.0185,0.4362,0.0000,0.0000,1.718E-6,13.4124,0.1416,0.1444,0.0923,0.1875,4.331E-9
species (average),64.8000,1.8764,2.2520,488.0000,0.9527,16.2000,2.0283,0.9397,0.0243,4152.8000,2.3186,0.7762,3.0057,30.1490,3.7709,15.3844,22.5798,22.0155,0.3299,0.0504,0.8603,47.4890,0.8267,13.3850,23.4033,13.6554,1.8567,1.8746,1.8365,1.6380,1.8554,1.8057,1.7086,1.8014,0.0038,0.0546,0.2107,0.8215,0.3716,0.4901,0.5238,0.5231,2.0406,2.0322,1.9990,1.7532,2.0168,1.9747,1.8556,2.0014,-0.0421,0.0443,0.2315,1.0338,0.4905,0.5449,0.5817,0.6283,0.9415,0.9400,0.9419,0.9193,0.9409,0.9363,0.9198,0.9363,0.4129,0.5488,0.7013,0.8721,0.7729,0.7826,0.7839,0.7965,6.4551,0.0728,1.0000,0.0137,0.4966,0.0062,0.0125,0.0000,5.0000,0.0496,0.2877,0.0308,0.0618,0.0000,10.0000,0.1006,0.1878,0.0678,0.0868,0.0000,1.6777,0.0196,0.4695,0.0000,0.0125,0.0001,16.0397,0.1657,0.1274,0.0926,0.1368,0.0000,18.0233,0.1858,0.1124,0.1111,0.1493,0.0000,16.4216,0.1717,0.1274,0.0832,0.1368,0.0000,15.4539,0.1600,0.1375,0.1145,0.1243,0.0000,24.6230,0.2668,0.1061,0.1761,0.0993,0.0000,3.5426,0.0372,0.3464,0.0093,0.0368,0.0000,12.9955,0.1348,0.1531,0.0771,0.1118,0.0000
