X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.0014395276625519045,67.5241297820148,0.6882985860585175
2.0,2.0,train,0.0011087458618998514,56.42560308395349,0.6297376479622709
3.0,3.0,train,1.5606999918006268E-6,0.016496323033445906,0.0023883558141375954
4.0,4.0,train,0.0011388485798092063,57.76001220497313,0.6359618016956721
5.0,5.0,train,0.001111249045763476,56.51899897363485,0.6302633176521402
7.0,7.0,train,0.0016073616793813492,75.85487859486147,0.7114539684337283
8.0,8.0,train,3.2268655683073585E-4,24.183038150899574,0.3311004989488487
9.0,9.0,train,8.711328903538264E-4,50.26672463409103,0.5719719504885244
11.0,11.0,train,4.36475937045545E-4,31.588757673590404,0.4010336530772954
12.0,12.0,train,0.0013760467887179743,65.129526876885,0.6785413948740048
13.0,13.0,train,0.0017988994894857528,82.28932669125479,0.7340047498416047
14.0,14.0,train,1.7228133450217066E-4,12.894306203092244,0.20903293471011156
16.0,16.0,train,0.001122748741874665,56.8253533944092,0.6326592036929491
17.0,17.0,train,0.0014836780538409905,69.82725663117698,0.6947426166957246
18.0,18.0,train,0.0019569066016551623,87.00025237697274,0.7501152268856429
19.0,19.0,train,0.00234879544697677,96.89609884553106,0.7827499982020634
20.0,20.0,train,0.0019140234316761269,85.83176390482697,0.7459390128777781
21.0,21.0,train,0.002765342625306096,99.70248017125007,0.8092318282166658
23.0,23.0,train,0.0011276907843944058,57.21124480201681,0.63367933283068
24.0,24.0,train,0.0018693653684589842,84.36242553982892,0.7414389449784619
25.0,25.0,train,0.0021277970027234433,92.40265316547564,0.765477652228909
27.0,27.0,train,0.001648791265970022,77.01710139345141,0.7166499439792421
28.0,28.0,train,0.001730705645094995,80.87236952448305,0.7263915604237114
30.0,30.0,train,0.0013216449404181536,63.52171591826023,0.6696802184401659
31.0,31.0,train,0.0021210055991227267,91.89865667275859,0.7649032601122674
32.0,32.0,train,0.001979806566523081,87.78742049236207,0.7522896142458343
33.0,33.0,train,0.0018954026392884306,85.06907115660445,0.7440818270715444
34.0,34.0,train,0.0015733010925160144,74.2674210284761,0.7070372705233959
35.0,35.0,train,0.001565681666777618,74.1100451789507,0.7060306756405611
36.0,36.0,train,0.002605684806258949,98.62822136359648,0.799882074019231
37.0,37.0,train,0.002665873038096177,99.15662154679295,0.8035124426201653
39.0,39.0,train,0.0016898460209947017,79.5007842320288,0.7216175451223271
40.0,40.0,train,0.0016537991169654164,77.22407565964487,0.717265364261826
41.0,41.0,train,4.4875716869727136E-4,32.41428849213181,0.4077169649658513
42.0,42.0,train,0.001078438659113054,55.095119070429796,0.623252439366117
43.0,43.0,train,0.00199151232501848,88.18591135348068,0.7533865435427667
44.0,44.0,train,0.0020434199876051295,90.40161104133021,0.758135931936256
45.0,45.0,train,2.0901240343492719E-4,16.017262303780903,0.24277971154313768
46.0,46.0,train,0.0014314019902314495,67.06061932774871,0.6870828324767153
47.0,47.0,train,5.280879994118798E-4,36.841540791711694,0.44753622558362854
49.0,49.0,train,0.001577177830781226,74.55184516547726,0.7075467812715798
50.0,50.0,train,9.8257258538401E-4,52.86263030059874,0.6011552326330792
51.0,51.0,train,0.0011651447473982502,58.570078131861116,0.6412301376243366
52.0,52.0,train,7.630212366684003E-4,46.8515001231348,0.5392671090722068
53.0,53.0,train,0.002448896577111565,97.86126434085938,0.789763344735276
55.0,55.0,train,6.520115025282077E-4,42.78200863772784,0.5000422223003654
56.0,56.0,train,0.001206052727110032,59.52614749546021,0.6491294447619704
57.0,57.0,train,8.455548272798616E-4,49.49283885159624,0.5646607995571371
58.0,58.0,train,1.9383332781649294E-4,14.736655039892087,0.22918927506215273
59.0,59.0,train,0.0015544916435834318,73.57876505679418,0.7045397701211261
60.0,60.0,train,0.002432767914409027,97.61639074229431,0.7886640904031847
61.0,61.0,train,0.0012117813202434016,59.63543897120016,0.6502079516547706
62.0,62.0,train,3.409345598310983E-4,25.436595433017416,0.3433946549506479
63.0,63.0,train,7.529295224341514E-4,46.48319684835701,0.535957397833111
64.0,64.0,train,0.002350124264239659,97.13130077905225,0.7828461617881233
65.0,65.0,train,0.0014661251275274742,68.92584598658874,0.6922128276203648
66.0,66.0,train,2.486173087536415E-6,0.044667061019197415,0.0037992364343495282
67.0,67.0,train,3.1728868659146564E-4,23.95341664695665,0.3273750865848258
68.0,68.0,train,5.619002761078147E-4,38.617910477647435,0.46292593748069266
69.0,69.0,train,0.0010118335307279388,53.84945923870297,0.6081699167418907
70.0,70.0,train,7.912279800544315E-4,47.82525097560284,0.5482723823737087
71.0,71.0,train,0.0015019898750799226,70.52622739412853,0.6973378352728431
73.0,73.0,train,2.5213419010758283E-4,19.437409669489263,0.2788985240241624
74.0,74.0,train,0.0012290044867008698,60.29301228659686,0.6534109437531875
75.0,75.0,train,9.698970877046142E-4,52.52025998520756,0.5980379797931965
76.0,76.0,train,9.715404132464501E-4,52.5724342697025,0.5984448649994631
77.0,77.0,train,7.251570438808405E-4,45.30030692905937,0.5265985987721412
78.0,78.0,train,0.0018133681379365193,82.47640047880634,0.7355658739759295
80.0,80.0,train,6.64068387841537E-4,43.22958960671163,0.5046228241271238
82.0,82.0,train,9.688479313106106E-6,0.3026085102150519,0.014644237619249626
83.0,83.0,train,4.648032878913381E-4,33.37678209655504,0.4162275804668337
84.0,84.0,train,0.0010932998479804181,55.921236906253725,0.6264606176087286
87.0,87.0,train,5.808449440987718E-4,39.76690285283225,0.4711796142392457
88.0,88.0,train,0.001721857525038801,80.52563528981601,0.7253716926089072
