Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,126.7039731797718
bio12_16,false,1313.2455302647181
bio15_16,false,32.803676696050736
moose2015,false,18.703902848419688
red_deer2015,false,50.31731051348505
roe_deer2015,false,4.409789166634991
