x,y,species median
1.0,1.0,0.3084509
2.0,2.0,0.72157174
3.0,3.0,1.6337716E-4
4.0,4.0,0.037206806
5.0,5.0,0.010967691
6.0,6.0,0.031767778
7.0,7.0,0.0072414847
8.0,8.0,0.0036192264
9.0,9.0,0.27706128
10.0,10.0,0.4934746
11.0,11.0,0.007950348
12.0,12.0,0.1991028
13.0,13.0,0.0050398796
14.0,14.0,0.022162102
15.0,15.0,0.10042838
16.0,16.0,0.1264547
17.0,17.0,0.08623561
18.0,18.0,0.010599462
19.0,19.0,0.060610797
20.0,20.0,0.079257935
21.0,21.0,0.13965563
22.0,22.0,0.046251543
23.0,23.0,0.032347698
24.0,24.0,0.14223449
25.0,25.0,0.05687804
26.0,26.0,2.9091473E-4
27.0,27.0,0.67969614
28.0,28.0,0.049450412
29.0,29.0,0.018790096
30.0,30.0,0.031621095
31.0,31.0,0.09026284
32.0,32.0,0.20650013
33.0,33.0,0.13701268
34.0,34.0,0.00921062
35.0,35.0,0.22284725
36.0,36.0,0.025757948
37.0,37.0,0.7391591
38.0,38.0,0.02264791
39.0,39.0,0.14602241
40.0,40.0,0.0023831741
41.0,41.0,0.18189035
42.0,42.0,0.041403882
43.0,43.0,0.027996708
44.0,44.0,0.2583447
45.0,45.0,0.09793988
46.0,46.0,0.11579594
47.0,47.0,0.15371212
48.0,48.0,0.0255079
49.0,49.0,0.37114653
50.0,50.0,0.063465446
51.0,51.0,0.107400104
52.0,52.0,0.0014978066
53.0,53.0,0.4515525
54.0,54.0,0.68529916
55.0,55.0,0.3065737
56.0,56.0,0.103395425
57.0,57.0,0.0057991524
58.0,58.0,0.010096545
59.0,59.0,0.0011453067
60.0,60.0,0.5721289
61.0,61.0,0.0034120532
62.0,62.0,0.3221354
63.0,63.0,0.6568725
64.0,64.0,0.44368926
65.0,65.0,0.004267782
66.0,66.0,0.66489047
67.0,67.0,0.0034894978
68.0,68.0,0.15927829
69.0,69.0,0.00958684
70.0,70.0,0.0037172514
71.0,71.0,0.027275983
72.0,72.0,3.4892058E-4
73.0,73.0,0.621559
74.0,74.0,0.10914362
75.0,75.0,0.19303112
76.0,76.0,1.0055812E-4
77.0,77.0,0.6795063
78.0,78.0,0.008776681
79.0,79.0,0.009419824
80.0,80.0,0.010190786
81.0,81.0,1.7921055E-4
82.0,82.0,0.060368434
83.0,83.0,0.61565876
84.0,84.0,0.08620508
85.0,85.0,0.7579603
86.0,86.0,0.029836996
87.0,87.0,0.41511664
88.0,88.0,0.5929539
89.0,89.0,0.06686178
90.0,90.0,0.023987085
91.0,91.0,0.0090305125
92.0,92.0,0.004792851
93.0,93.0,0.33983606
94.0,94.0,0.6531514
95.0,95.0,0.2519142
96.0,96.0,0.7296167
97.0,97.0,0.10379025
98.0,98.0,0.015131793
99.0,99.0,0.03290559
100.0,100.0,0.2694463
101.0,101.0,0.19226174
102.0,102.0,0.73273253
103.0,103.0,0.08452849
104.0,104.0,0.6733389
105.0,105.0,0.13012859
106.0,106.0,0.0012177405
107.0,107.0,0.08183008
108.0,108.0,0.033288684
109.0,109.0,0.031053102
110.0,110.0,0.24395642
111.0,111.0,0.05637214
112.0,112.0,0.09168963
113.0,113.0,0.0038892436
114.0,114.0,0.0014471905
115.0,115.0,0.03455236
116.0,116.0,0.2979653
117.0,117.0,0.09666007
118.0,118.0,0.008123181
119.0,119.0,0.46105245
120.0,120.0,0.06183388
121.0,121.0,0.3180398
122.0,122.0,0.6901705
123.0,123.0,3.9187216E-5
124.0,124.0,0.028127609
125.0,125.0,0.05679981
