Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
6.98298E-13,0.000000001,0,0.983634176,0,0
1.7719E-12,0.000000003,0,0.980746089,0,0
5.12328E-12,0.00000001,0.000000001,0.974729242,0,0
6.10561E-12,0.000000025,0.000000002,0.968471721,0,0
2.11341E-11,0.000000101,0.000000006,0.952827918,0,0
4.89799E-11,0.000000253,0.000000013,0.942238267,0,0
1.86368E-10,0.000001001,0.00000005,0.92322503,0,0
3.7572E-10,0.000002537,0.0000001,0.91022864,0,0
1.17088E-9,0.000010051,0.000000311,0.883273165,0,0
2.93481E-9,0.000025172,0.000000781,0.864741276,0,0
4.72308E-9,0.000050186,0.000001257,0.849338147,0,0
7.32687E-9,0.000100375,0.000001949,0.82912154,0,0
1.5601E-8,0.000251509,0.00000415,0.796389892,0,0
3.76028E-8,0.000503076,0.000010004,0.77087846,0,0
5.98597E-8,0.001005825,0.000015925,0.746089049,0,0
1.04979E-7,0.002503566,0.000027928,0.701805054,0,0
1.8521E-7,0.005018016,0.00004927,0.659687124,0,0
3.32792E-7,0.010023537,0.000088527,0.612033694,0,0
7.72816E-7,0.025002328,0.000205556,0.541275572,0,0
1.43048E-6,0.05000151,0.000380416,0.485920578,0,0
2.76683E-6,0.100186181,0.000735538,0.427196149,0,0
5.94861E-6,0.20053217,0.001580051,0.370156438,0,0
8.46077E-6,0.30019432,0.002245827,0.336462094,0,0
1.07395E-5,0.400993483,0.002848977,0.31143201,0,0
1.31033E-5,0.500687435,0.00347385,0.291456077,0,0
1.62869E-5,0.600324047,0.004314228,0.275090253,0,0
1.89128E-5,0.701576131,0.005006325,0.261131167,0,0
2.0407E-5,0.751145849,0.005399718,0.25511432,0,0
2.23605E-5,0.801992508,0.005913543,0.249338147,0,0
2.5762E-5,0.90119016,0.006807008,0.239470517,0,0
3.06138E-5,1.001902185,0.008078618,0.230806258,0,0
3.44475E-5,1.101651054,0.009081096,0.223345367,0,0
3.69915E-5,1.20207517,0.009745225,0.216606498,0,0
4.06458E-5,1.302151526,0.010697621,0.210348977,0,0
4.5737E-5,1.404445807,0.012021489,0.204572804,0,0
4.96487E-5,1.504936491,0.013036224,0.199518652,0,0
5.95317E-5,1.751553755,0.015590727,0.188688327,0,0
6.57742E-5,2.003053768,0.017197457,0.179061372,0,0
7.45816E-5,2.256830468,0.019455461,0.170397112,0,0
8.24665E-5,2.501758118,0.02146817,0.162936221,0,0
9.0445E-5,2.752464463,0.0234964,0.155956679,0,0
9.82846E-5,3.006153499,0.025481106,0.149458484,0,0
1.04402E-4,3.258766899,0.02702425,0.143441637,0,0
1.14415E-4,3.501608594,0.029539648,0.138146811,0,0
1.24082E-4,3.752250197,0.031955467,0.133092659,0,0
1.31678E-4,4.00962253,0.03384558,0.128279182,0,0
1.41757E-4,4.257261559,0.036342056,0.123947052,0,0
1.53675E-4,4.510920731,0.039277558,0.119855596,0,0
1.64514E-4,4.765255659,0.041931561,0.116004813,0,0
1.7626E-4,5.004958573,0.044791467,0.112635379,0,0
1.84259E-4,5.257822647,0.046729212,0.109265945,0,0
1.9257E-4,5.502881279,0.048734086,0.106137184,0,0
2.0201E-4,5.759801847,0.051001259,0.103008424,0,0
2.11655E-4,6.008085655,0.053306616,0.100120337,0,0
2.23772E-4,6.269498882,0.056186777,0.09723225,0,0
2.31427E-4,6.519231872,0.057997355,0.094584838,0,0
2.40821E-4,6.757327665,0.06021001,0.092178099,0,0
2.567E-4,7.005503081,0.063926199,0.08977136,0,0
2.76259E-4,7.27256509,0.068463405,0.087364621,0,0
2.93153E-4,7.528513222,0.072347393,0.085198556,0,0
3.01773E-4,7.766533118,0.074316665,0.083273165,0,0
3.21835E-4,8.016641421,0.07886747,0.081347774,0,0
3.41263E-4,8.250301141,0.083232276,0.079663057,0,0
3.51608E-4,8.526694732,0.085539393,0.077737665,0,0
3.65426E-4,8.778241817,0.08860333,0.076052948,0,0
3.75658E-4,9.000926321,0.090858682,0.074608905,0,0
3.84009E-4,9.267726479,0.092691349,0.072924188,0,0
4.02057E-4,9.50499684,0.096626791,0.071480144,0,0
4.16723E-4,9.752929369,0.099799739,0.070036101,0,0
4.2442E-4,10.005995044,0.10145596,0.068592058,0,0
4.61804E-4,10.275098153,0.109414794,0.067148014,0,0
4.83676E-4,10.511558904,0.114006064,0.065944645,0,0
4.98044E-4,10.75778025,0.116996405,0.064741276,0,0
5.07757E-4,11.010412761,0.119006661,0.063537906,0,0
5.25699E-4,11.270149475,0.122695941,0.062334537,0,0
5.39636E-4,11.536629391,0.125540415,0.061131167,0,0
5.61162E-4,11.757434052,0.12989773,0.060168472,0,0
5.77135E-4,12.043473958,0.133102957,0.058965102,0,0
6.11483E-4,12.284396916,0.139916173,0.058002407,0,0
6.49512E-4,12.53913005,0.14733567,0.057039711,0,0
6.85673E-4,12.809356827,0.154273027,0.056077016,0,0
6.9496E-4,13.016431084,0.156036431,0.055354994,0,0
7.23093E-4,13.299456977,0.161333947,0.054392298,0,0
7.30716E-4,13.518154339,0.162757934,0.053670277,0,0
7.41478E-4,13.813374568,0.164760136,0.052707581,0.015625,0
7.59403E-4,14.040693239,0.168073751,0.05198556,0.015625,0
7.62016E-4,14.269063325,0.168554511,0.051263538,0.015625,0
8.1031E-4,14.505967754,0.17734248,0.050541516,0.015625,0
8.20487E-4,14.750712969,0.179170711,0.049819495,0.015625,0
8.43494E-4,15.001599426,0.183274077,0.049097473,0.015625,0
8.61395E-4,15.257265155,0.186438437,0.048375451,0.015625,0
8.82104E-4,15.520011511,0.190068715,0.04765343,0.015625,0
8.93095E-4,15.786785556,0.191982251,0.046931408,0.015625,0
9.36488E-4,16.063629364,0.199449813,0.046209386,0.015625,0
9.43436E-4,16.252306837,0.200632703,0.045728039,0.015625,0
9.8076E-4,16.544449196,0.206927485,0.045006017,0.015625,0
1.00619E-3,16.844675624,0.211160126,0.044283995,0.015625,0
1.02012E-3,17.04751362,0.213459247,0.043802647,0.015625,0
1.06634E-3,17.25773345,0.220993931,0.0433213,0.015625,0
1.10073E-3,17.586000383,0.226506899,0.042599278,0.015625,0
1.11656E-3,17.808831471,0.229017928,0.04211793,0.015625,0
1.13303E-3,18.035100335,0.231612977,0.041636582,0.03125,0
1.13461E-3,18.261988727,0.231862125,0.041155235,0.03125,0
1.15883E-3,18.605567846,0.235645444,0.040433213,0.03125,0
1.16682E-3,18.838718159,0.236884706,0.039951865,0.03125,0
1.17644E-3,19.073764845,0.238372651,0.039470517,0.03125,0
1.20674E-3,19.312230368,0.243019886,0.03898917,0.03125,0
1.23719E-3,19.556746926,0.247633031,0.038507822,0.03125,0
1.29255E-3,19.812037455,0.2558788,0.038026474,0.046875,0
1.33005E-3,20.075038803,0.261361587,0.037545126,0.046875,0
1.38301E-3,20.34876206,0.268969863,0.037063779,0.046875,0
1.41304E-3,20.630340693,0.273214873,0.036582431,0.046875,0
1.45828E-3,20.77616882,0.279516774,0.036341757,0.046875,0
1.5136E-3,21.073505295,0.287075773,0.035860409,0.046875,0
1.55691E-3,21.383401512,0.292884731,0.035379061,0.046875,0
1.55898E-3,21.539299952,0.29316042,0.035138387,0.046875,0
1.60036E-3,21.858958679,0.298616933,0.03465704,0.046875,0
1.61215E-3,22.020173967,0.30015752,0.034416366,0.046875,0
1.62066E-3,22.343679429,0.30126384,0.033935018,0.046875,0
1.65634E-3,22.50931373,0.305868492,0.033694344,0.046875,0
1.6817E-3,22.844946867,0.30910381,0.033212996,0.046875,0
1.688E-3,23.013747124,0.309903083,0.032972323,0.046875,0
1.69681E-3,23.352279056,0.311017256,0.032490975,0.046875,0
1.69931E-3,23.522210045,0.311332706,0.032250301,0.046875,0
