X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.01839187166301407,92.30503134126056,0.8303050080792327
2.0,2.0,train,0.007688249070035671,56.747356476807695,0.6716317950050869
3.0,3.0,train,0.011166950741785036,75.5512790043332,0.7481632668822562
4.0,4.0,train,0.0027091757284882427,34.154389520237736,0.41885538209892803
5.0,5.0,train,0.014511261723072492,90.32949773996567,0.794261476180679
6.0,6.0,train,0.0030980248930431685,36.206084392980166,0.451811640807457
7.0,7.0,train,0.00272925927400806,34.42732120936936,0.42065427420654194
8.0,8.0,train,0.0023888683859360606,31.866985086054196,0.3885767854581753
10.0,10.0,train,0.0024645833029235385,32.35611086420106,0.39601539812690506
11.0,11.0,train,0.008945215171681637,65.14092859070561,0.7041211635660077
12.0,12.0,train,0.01848248343315234,94.15295614478221,0.8309963492652843
13.0,13.0,train,0.020377005998416544,100.0,0.8442621296789549
14.0,14.0,train,0.0071511269749433126,53.75202961190063,0.6554655375767491
16.0,16.0,train,0.0028500430321929844,34.99691474980014,0.43124233227793773
17.0,17.0,train,0.005129947956836827,42.98226568852194,0.577123756174275
19.0,19.0,train,0.012261345076958613,85.02219902380587,0.7653670743398946
21.0,21.0,train,0.002059930673498176,28.725797009768097,0.3540129349631765
22.0,22.0,train,0.005935661430830328,49.13625234092508,0.6122690432858862
23.0,23.0,train,0.005378428691401383,44.053365882028054,0.5886235007101643
24.0,24.0,train,0.0022456123325922664,30.459932301719885,0.3739893367724559
25.0,25.0,train,0.008798549714571785,64.24643483314844,0.7006654213767164
26.0,26.0,train,0.0026351417953915423,33.88349414646406,0.4121265202004572
28.0,28.0,train,0.00852193434602411,61.65003711573406,0.6939231475776791
30.0,30.0,train,0.008500333305769641,60.79697806585103,0.6933838320697875
33.0,33.0,train,0.019383044634225098,97.9623909001884,0.8375730795691875
34.0,34.0,train,0.0018815724811647875,26.7733904463113,0.33358597602192236
35.0,35.0,train,0.0018695436478759614,26.357285235010135,0.33216174109152097
36.0,36.0,train,0.005829221946170755,47.36940509811957,0.6079647579466841
38.0,38.0,train,7.307156720965682E-4,13.518144931730486,0.16275793350843004
40.0,40.0,train,0.008384524501930892,59.946847354703586,0.6904597030797308
41.0,41.0,train,0.008525649459956408,62.50148225258189,0.6940157120764837
42.0,42.0,train,0.0045233471948708396,41.027704434919606,0.5461517291929486
43.0,43.0,train,0.012057709710359767,81.35687157286951,0.7623462213507195
44.0,44.0,train,0.0011165611093293987,17.808846711236967,0.22901792770240223
46.0,46.0,train,0.009849570563479529,68.06073104207447,0.7237839325302867
47.0,47.0,train,0.011651848429944843,80.15112869452284,0.7560873004650587
48.0,48.0,train,0.005407790067019561,46.21369869025158,0.5899411649349545
49.0,49.0,train,0.009759191997709735,67.07576954456384,0.7219372172107487
50.0,50.0,train,0.003146384754879705,36.52069865267345,0.455650791510367
51.0,51.0,train,0.005332653374142477,43.515578026857874,0.5865522427731111
52.0,52.0,train,0.013511081463518567,87.60879654453637,0.7823462364865601
53.0,53.0,train,0.001260353591713238,19.663564945906295,0.2511052935969153
55.0,55.0,train,0.0018788662229676325,26.585009872119695,0.33326608016804077
56.0,56.0,train,0.011650877246292728,78.98570738959295,0.7560719281150853
57.0,57.0,train,0.014059141125051872,89.01486435784695,0.7890409931409164
59.0,59.0,train,0.011139687241080632,74.43654560458096,0.7477024201787892
60.0,60.0,train,0.002490676204352686,32.851895162241554,0.39853713496765014
61.0,61.0,train,0.01870700274445661,96.0239567874065,0.8326853369956905
62.0,62.0,train,0.012360716920971937,86.25773004302256,0.766813507597125
64.0,64.0,train,0.003673247023830313,37.93944767806542,0.49423967022879334
65.0,65.0,train,0.0028456435133939625,34.96495473821737,0.4308634610591541
66.0,66.0,train,0.009870793379300387,69.04779021560131,0.7242140299289582
67.0,67.0,train,0.0024246244588295393,32.10950832839256,0.3921123418465589
