Predictor variable,Categorical,Sample average
Forest_Productivity,true,11.0
Forest_Type,true,31.0
bio10_16,false,104.44715821743011
bio12_16,false,714.5406332015991
bio15_16,false,34.75558429956436
moose2015,false,56.05418872833252
red_deer2015,false,4.389990475028753
roe_deer2015,false,2.0492762625217438
