X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
67.0,67.0,train,7.574646829693448E-4,38.38606013295801,0.4469488819714613
69.0,69.0,train,0.002033636034245827,68.25383367419158,0.6845145855167054
70.0,70.0,train,0.002092085521360204,70.1074847382018,0.6906016537569556
71.0,71.0,train,7.315550954528797E-4,37.752067817853124,0.43836246267975915
72.0,72.0,train,0.0013239444419774437,54.002809548527196,0.5854986523192013
73.0,73.0,train,0.0018544733323413848,64.77082324899403,0.6642680979036177
74.0,74.0,train,0.0014064709870257022,55.942954822202125,0.6000937820526641
75.0,75.0,train,0.0029548193897492004,80.59554779350219,0.7591837575581644
78.0,78.0,train,0.0026786114605008883,78.29042063768433,0.7407884771129368
79.0,79.0,train,1.416238079945824E-4,9.050397534811415,0.13126626973012395
80.0,80.0,train,0.001922461732814467,66.6561208660174,0.6722498911059681
81.0,81.0,train,3.6442973089243814E-4,22.42949619224584,0.27996214945330267
83.0,83.0,train,5.958437997553319E-4,33.03987385715755,0.388646641437198
84.0,84.0,train,9.08483957298667E-5,5.091542922132324,0.08836280447485986
85.0,85.0,train,0.002075823667280323,69.89838093089466,0.6889318177126096
86.0,86.0,train,7.259406276177459E-4,37.532963852104466,0.4364665662711031
87.0,87.0,train,0.0012127769876829123,51.57537853444056,0.5640671094773287
89.0,89.0,train,0.0020095790316925015,67.64534158847437,0.6819390870639637
91.0,91.0,train,0.0010185985852194574,46.414081196759724,0.5207879866663067
92.0,92.0,train,0.0011003682566776436,48.520034169486905,0.5400184842541544
93.0,93.0,train,0.001873835530710341,65.51587032147518,0.6665805270197268
94.0,94.0,train,0.0024102931206935476,76.27484595227156,0.7200118779348783
95.0,95.0,train,4.298220252892434E-4,26.056283729138677,0.31440353875177357
96.0,96.0,train,0.0012134098504735312,51.59261134440461,0.5641953871919373
97.0,97.0,train,0.0030981370785913144,82.10899937749447,0.7677363354400333
99.0,99.0,train,0.005562066633005123,94.99162337189377,0.8557884509563348
100.0,100.0,train,8.614205070351074E-4,41.68222711425452,0.4789124317191171
101.0,101.0,train,0.003175151690006439,82.42654947345656,0.772085998345543
102.0,102.0,train,7.719527044029847E-5,3.994812016074259,0.07609371809384692
103.0,103.0,train,6.415893938564635E-4,34.76873067815358,0.4063597627361023
105.0,105.0,train,0.004569360485681681,90.44605231994609,0.8297908093940742
106.0,106.0,train,4.5432405631207884E-4,27.38054559971259,0.3264748558460255
107.0,107.0,train,7.812215502391082E-4,39.273207250143166,0.454594353368954
108.0,108.0,train,0.0072636552078855525,99.99998593548544,0.8857104889225227
109.0,109.0,train,0.003763744227988625,86.99270403052127,0.8006220036859537
110.0,110.0,train,3.6418504310268803E-4,22.406035705354043,0.2798267756010892
111.0,111.0,train,0.0023882302251346027,75.31209391625856,0.7181543143007403
113.0,113.0,train,0.0047791993411426216,91.86352156142485,0.8360387976119553
114.0,114.0,train,0.004568850375013903,89.98944883884518,0.8297750405142285
115.0,115.0,train,0.00505290881939392,92.36882722950533,0.8435306695893601
116.0,116.0,train,0.006300281679694635,97.92889760524625,0.8704977032688866
117.0,117.0,train,0.005230922001467118,93.91113597434963,0.8480463451353459
118.0,118.0,train,0.0012352221797194715,52.374774263140104,0.5685709452310233
119.0,119.0,train,0.0013380945512582087,54.53461975514108,0.5880763540062038
121.0,121.0,train,0.0016392379635659464,60.918198184043206,0.6362219701206363
122.0,122.0,train,3.5457574009347E-4,22.013249238747925,0.2744698636613683
124.0,124.0,train,0.0022681387661993503,72.55426314477181,0.7075949298259175
