x,y,species median
1.0,1.0,0.71247935
2.0,2.0,0.5189183
3.0,3.0,0.21504207
4.0,4.0,0.2141011
5.0,5.0,0.040149715
6.0,6.0,0.009348905
7.0,7.0,0.118273884
8.0,8.0,0.11582725
9.0,9.0,0.46603864
10.0,10.0,0.009575054
11.0,11.0,0.113382556
12.0,12.0,0.022410914
13.0,13.0,0.27482066
14.0,14.0,6.9545757E-4
15.0,15.0,0.0018969522
16.0,16.0,0.017044974
17.0,17.0,0.013188838
18.0,18.0,1.5792847E-4
19.0,19.0,0.108405575
20.0,20.0,0.019223955
21.0,21.0,0.008711488
22.0,22.0,0.33155125
23.0,23.0,0.0012463855
24.0,24.0,0.5303022
25.0,25.0,0.073842734
26.0,26.0,0.08464957
27.0,27.0,0.42126274
28.0,28.0,9.484481E-4
29.0,29.0,8.844365E-4
30.0,30.0,0.04407523
31.0,31.0,0.035709195
32.0,32.0,0.05898571
33.0,33.0,8.310899E-4
34.0,34.0,0.0013836419
35.0,35.0,0.01520788
36.0,36.0,0.025985977
37.0,37.0,0.37851658
38.0,38.0,0.075758316
39.0,39.0,1.0636953E-4
40.0,40.0,0.0077063222
41.0,41.0,0.039769065
42.0,42.0,0.2123782
43.0,43.0,0.06788299
44.0,44.0,0.061317775
45.0,45.0,0.05457691
46.0,46.0,0.024864007
47.0,47.0,0.0011217117
48.0,48.0,0.13538502
49.0,49.0,0.0021958058
50.0,50.0,0.064386085
51.0,51.0,0.0013783729
52.0,52.0,0.002495658
53.0,53.0,0.014990009
54.0,54.0,0.21485676
55.0,55.0,0.095667966
56.0,56.0,0.13561921
57.0,57.0,0.0702559
58.0,58.0,0.0046208375
59.0,59.0,0.13277605
60.0,60.0,0.6994247
61.0,61.0,0.01758334
62.0,62.0,0.5379308
63.0,63.0,0.5120262
64.0,64.0,0.049934585
65.0,65.0,0.15630071
66.0,66.0,0.2609184
67.0,67.0,0.0866963
68.0,68.0,0.089388475
69.0,69.0,6.121225E-5
70.0,70.0,0.0033196837
71.0,71.0,0.0025174106
72.0,72.0,0.52205956
73.0,73.0,0.0022179484
74.0,74.0,0.0017387547
75.0,75.0,0.01686657
76.0,76.0,0.09262158
77.0,77.0,0.01521883
78.0,78.0,0.1871362
79.0,79.0,5.330208E-5
80.0,80.0,4.6869685E-4
81.0,81.0,0.7283719
82.0,82.0,0.5163353
83.0,83.0,0.008829805
84.0,84.0,0.45195258
85.0,85.0,0.3945229
86.0,86.0,0.029600238
87.0,87.0,0.0039779036
88.0,88.0,0.0029202674
89.0,89.0,0.025381843
90.0,90.0,6.0321455E-4
91.0,91.0,0.075292155
92.0,92.0,0.19768979
93.0,93.0,0.0026070648
94.0,94.0,0.18238801
95.0,95.0,0.003562169
96.0,96.0,0.29632416
97.0,97.0,0.0072102984
98.0,98.0,0.5076308
99.0,99.0,0.005620752
100.0,100.0,0.015243088
101.0,101.0,0.0013250675
102.0,102.0,0.6295794
103.0,103.0,0.16964436
104.0,104.0,0.4527453
105.0,105.0,0.015160982
106.0,106.0,0.13366127
107.0,107.0,8.60384E-5
108.0,108.0,0.025691688
109.0,109.0,0.030747106
110.0,110.0,0.029277697
111.0,111.0,8.7776466E-4
112.0,112.0,0.018164378
113.0,113.0,0.0035180126
114.0,114.0,0.08700787
115.0,115.0,0.058045562
116.0,116.0,0.8628634
117.0,117.0,0.0022692718
118.0,118.0,0.0017262608
119.0,119.0,0.005729427
120.0,120.0,0.0031049661
121.0,121.0,0.0012954089
122.0,122.0,0.49504554
123.0,123.0,0.13944454
124.0,124.0,0.007767621
125.0,125.0,0.027777918
126.0,126.0,0.053795695
127.0,127.0,0.56775624
128.0,128.0,9.014555E-4
129.0,129.0,8.452523E-4
130.0,130.0,0.0022348436
