X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
3.0,3.0,train,0.0026501177809927284,75.67321933155789,0.7362843141619688
4.0,4.0,train,0.0024850307289173822,74.12873795265574,0.7236072089016596
5.0,5.0,train,0.002225390117401126,70.16657163279602,0.7010018027397465
6.0,6.0,train,0.001368174366650194,53.44767510488262,0.5903996984801717
7.0,7.0,train,7.050491497381142E-4,36.52296483657972,0.42620613876263214
9.0,9.0,train,0.0017183039893406543,60.89740243894119,0.6441628609693558
10.0,10.0,train,0.003899953551190644,89.58018164604529,0.8042552727370476
11.0,11.0,train,1.8760199588871486E-4,12.361406644792119,0.16502677530994397
12.0,12.0,train,0.0016099251056688408,58.09865655320185,0.6290931395723404
13.0,13.0,train,0.0031938561201990665,82.15047156447834,0.7708946324189728
14.0,14.0,train,0.0021623630429539785,68.62487308860254,0.6949453578926281
15.0,15.0,train,2.428609786632166E-4,15.757925082858119,0.20373280868748866
17.0,17.0,train,0.002197137717868175,69.28000245310238,0.6983169577420576
18.0,18.0,train,0.0025000957114177783,74.37866428391297,0.724814370755597
20.0,20.0,train,0.0027546500539505914,76.77049085645334,0.7437270654763478
21.0,21.0,train,0.003078129016990095,80.26169263959787,0.7643111794177672
22.0,22.0,train,0.001603944937473243,57.77779251057307,0.628224372022161
23.0,23.0,train,7.801257016982814E-4,38.62528605395852,0.4511167620630326
24.0,24.0,train,0.0013108868575425262,52.260362864519784,0.580017341061913
25.0,25.0,train,1.8287967880535938E-4,12.027487457290361,0.16154378318204593
26.0,26.0,train,7.192833280686951E-5,3.84444257044887,0.0704403745076509
27.0,27.0,train,1.1713181109459234E-4,7.429693644650601,0.10984603808274988
28.0,28.0,train,1.4116546902104158E-4,9.534555586233537,0.1294667507484591
29.0,29.0,train,3.10454564035831E-4,19.986072742574304,0.246460994419826
30.0,30.0,train,1.4575068604275816E-4,9.83141610045906,0.1331122125663793
31.0,31.0,train,6.055413741018039E-4,33.190588014123335,0.3894816240111855
32.0,32.0,train,3.181883908422574E-5,1.3888545283866711,0.03243463782715814
33.0,33.0,train,0.006136518771054336,96.96458207628649,0.8660409788906678
35.0,35.0,train,1.6048855089242442E-4,10.826613711920158,0.14462546903485637
36.0,36.0,train,0.002182575846678402,69.06023256116467,0.6969142148971862
37.0,37.0,train,1.5303452276631182E-4,10.256950211331255,0.13884084450245726
38.0,38.0,train,3.6704953411696874E-4,23.0073349072121,0.27886113426577824
39.0,39.0,train,1.522408840807855E-4,10.216338555895497,0.13822033719104015
40.0,40.0,train,2.309036146189743E-5,1.0017655670832095,0.023748535853424187
42.0,42.0,train,0.0017291686154917397,61.413120400257114,0.6456062934428817
43.0,43.0,train,0.0034339428080047193,85.16791549308891,0.7834438944326191
44.0,44.0,train,0.0048694761438445285,91.73200395472414,0.8368707823979364
45.0,45.0,train,7.649548913583639E-4,38.15455810382876,0.4462589593881547
47.0,47.0,train,0.0012735310894311396,51.29112044845831,0.5729589938343751
