x,y,species max
1.0,1.0,0.74298376
2.0,2.0,0.62789726
3.0,3.0,0.23675822
4.0,4.0,0.24058129
5.0,5.0,0.042988896
6.0,6.0,0.012466306
7.0,7.0,0.124840766
8.0,8.0,0.12519687
9.0,9.0,0.48490655
10.0,10.0,0.01079432
11.0,11.0,0.12025433
12.0,12.0,0.025110427
13.0,13.0,0.2858419
14.0,14.0,9.656478E-4
15.0,15.0,0.0021125898
16.0,16.0,0.020430882
17.0,17.0,0.014160383
18.0,18.0,2.605181E-4
19.0,19.0,0.117690645
20.0,20.0,0.022934694
21.0,21.0,0.010021013
22.0,22.0,0.36219412
23.0,23.0,0.0017124952
24.0,24.0,0.556662
25.0,25.0,0.086002596
26.0,26.0,0.13332838
27.0,27.0,0.45552573
28.0,28.0,9.91151E-4
29.0,29.0,0.0010279267
30.0,30.0,0.052193843
31.0,31.0,0.045827445
32.0,32.0,0.0725083
33.0,33.0,0.0010796625
34.0,34.0,0.0019892037
35.0,35.0,0.018334419
36.0,36.0,0.027934512
37.0,37.0,0.39177978
38.0,38.0,0.080493905
39.0,39.0,2.4704394E-4
40.0,40.0,0.011016088
41.0,41.0,0.043181244
42.0,42.0,0.24501434
43.0,43.0,0.07062105
44.0,44.0,0.068688795
45.0,45.0,0.07528322
46.0,46.0,0.02807099
47.0,47.0,0.0012470806
48.0,48.0,0.14689861
49.0,49.0,0.002518293
50.0,50.0,0.07278158
51.0,51.0,0.002297531
52.0,52.0,0.0030202894
53.0,53.0,0.017035214
54.0,54.0,0.22182962
55.0,55.0,0.102299295
56.0,56.0,0.16059875
57.0,57.0,0.09770047
58.0,58.0,0.0056428616
59.0,59.0,0.16753095
60.0,60.0,0.7221872
61.0,61.0,0.03225755
62.0,62.0,0.58081526
63.0,63.0,0.5238424
64.0,64.0,0.058661833
65.0,65.0,0.19514613
66.0,66.0,0.29314432
67.0,67.0,0.10139251
68.0,68.0,0.11622765
69.0,69.0,1.19427845E-4
70.0,70.0,0.005028028
71.0,71.0,0.0032698133
72.0,72.0,0.5347739
73.0,73.0,0.0028527456
74.0,74.0,0.002007964
75.0,75.0,0.01857567
76.0,76.0,0.14816387
77.0,77.0,0.020488916
78.0,78.0,0.2236001
79.0,79.0,9.499197E-5
80.0,80.0,5.8900006E-4
81.0,81.0,0.74324226
82.0,82.0,0.5593782
83.0,83.0,0.010259315
84.0,84.0,0.5073706
85.0,85.0,0.40445384
86.0,86.0,0.031689465
87.0,87.0,0.004955426
88.0,88.0,0.0033172823
89.0,89.0,0.02890209
90.0,90.0,6.683329E-4
91.0,91.0,0.102040015
92.0,92.0,0.20858279
93.0,93.0,0.0028630546
94.0,94.0,0.22101386
95.0,95.0,0.0037621965
96.0,96.0,0.32978946
97.0,97.0,0.008604005
98.0,98.0,0.5554045
99.0,99.0,0.006553845
100.0,100.0,0.01649166
101.0,101.0,0.00161515
102.0,102.0,0.6626483
103.0,103.0,0.23034397
104.0,104.0,0.46569934
105.0,105.0,0.019615572
106.0,106.0,0.15962242
107.0,107.0,2.0559943E-4
108.0,108.0,0.02676198
109.0,109.0,0.033383474
110.0,110.0,0.03406573
111.0,111.0,0.0010654356
112.0,112.0,0.02286381
113.0,113.0,0.005532239
114.0,114.0,0.108133525
115.0,115.0,0.0699072
116.0,116.0,0.86601233
117.0,117.0,0.0034038508
118.0,118.0,0.0021250087
119.0,119.0,0.0076146987
120.0,120.0,0.003771465
121.0,121.0,0.0023455936
122.0,122.0,0.5159412
123.0,123.0,0.18627079
124.0,124.0,0.009385771
125.0,125.0,0.036467183
126.0,126.0,0.05833897
127.0,127.0,0.5923802
128.0,128.0,0.0011992153
129.0,129.0,0.0010492429
130.0,130.0,0.0025478862
131.0,131.0,0.094238795
132.0,132.0,0.0015590868
