x,y,species max
1.0,1.0,0.052692242
2.0,2.0,0.13871245
3.0,3.0,0.012012305
4.0,4.0,0.009355907
5.0,5.0,0.033451
6.0,6.0,0.7147188
7.0,7.0,0.011402269
8.0,8.0,0.018379988
9.0,9.0,0.26576138
10.0,10.0,0.048403587
11.0,11.0,0.01704957
12.0,12.0,0.07731166
13.0,13.0,0.008246885
14.0,14.0,0.7086283
15.0,15.0,0.47794005
16.0,16.0,0.08162414
17.0,17.0,0.40504655
18.0,18.0,0.62710834
19.0,19.0,0.21683767
20.0,20.0,0.06474717
21.0,21.0,0.21582235
22.0,22.0,0.0068129445
23.0,23.0,0.745051
24.0,24.0,0.030051583
25.0,25.0,0.03426289
26.0,26.0,0.017451916
27.0,27.0,0.25242385
28.0,28.0,0.43031022
29.0,29.0,0.4003409
30.0,30.0,0.09368709
31.0,31.0,0.016238155
32.0,32.0,0.40242654
33.0,33.0,0.26810744
34.0,34.0,0.6072921
35.0,35.0,0.06071207
36.0,36.0,0.08467697
37.0,37.0,0.3388667
38.0,38.0,0.06104537
39.0,39.0,0.46458092
40.0,40.0,0.56774193
41.0,41.0,0.029880907
42.0,42.0,0.0065405434
43.0,43.0,0.023700353
44.0,44.0,0.022923125
45.0,45.0,0.008129402
46.0,46.0,0.14238651
47.0,47.0,0.3174864
48.0,48.0,0.011918456
49.0,49.0,0.14510255
50.0,50.0,0.02779243
51.0,51.0,0.50944924
52.0,52.0,0.122701675
53.0,53.0,0.05426049
54.0,54.0,0.33289948
55.0,55.0,0.012779106
56.0,56.0,0.010154198
57.0,57.0,0.26951465
58.0,58.0,0.56661123
59.0,59.0,0.0103902165
60.0,60.0,0.33349252
61.0,61.0,0.40567592
62.0,62.0,0.037438013
63.0,63.0,0.4138395
64.0,64.0,0.010714946
65.0,65.0,0.0057539293
66.0,66.0,0.52612704
67.0,67.0,0.01218503
68.0,68.0,0.051391844
69.0,69.0,0.64003915
70.0,70.0,0.45507187
71.0,71.0,0.71582705
72.0,72.0,0.0034304154
73.0,73.0,0.0844907
74.0,74.0,0.42737824
75.0,75.0,0.44142017
76.0,76.0,0.009987759
77.0,77.0,0.10306992
78.0,78.0,0.022478223
79.0,79.0,0.6296647
80.0,80.0,0.4133533
81.0,81.0,0.0029384422
82.0,82.0,0.024962064
83.0,83.0,0.05811793
84.0,84.0,0.026200967
85.0,85.0,0.3197747
86.0,86.0,0.14963734
87.0,87.0,0.12984982
88.0,88.0,0.2134464
89.0,89.0,0.063338324
90.0,90.0,0.6569512
91.0,91.0,0.019038228
92.0,92.0,0.010590791
93.0,93.0,0.07053649
94.0,94.0,0.40927222
95.0,95.0,0.054717176
96.0,96.0,0.17734565
97.0,97.0,0.13397637
98.0,98.0,0.014315361
99.0,99.0,0.3900218
100.0,100.0,0.028820582
101.0,101.0,0.3957094
102.0,102.0,0.12645061
103.0,103.0,0.62913054
104.0,104.0,0.23029257
105.0,105.0,0.05734716
106.0,106.0,0.01163409
107.0,107.0,0.5462713
108.0,108.0,0.09102397
109.0,109.0,0.09203648
110.0,110.0,0.094704814
111.0,111.0,0.34731007
112.0,112.0,0.56559086
113.0,113.0,0.5161693
114.0,114.0,0.018063542
115.0,115.0,0.0697168
116.0,116.0,0.08508195
117.0,117.0,0.34010506
118.0,118.0,0.13120204
119.0,119.0,0.036379483
120.0,120.0,0.4270285
121.0,121.0,0.24049483
122.0,122.0,0.23495637
123.0,123.0,0.010960289
124.0,124.0,0.5552046
125.0,125.0,0.11342562
126.0,126.0,0.32528797
127.0,127.0,0.03363505
128.0,128.0,0.1390656
129.0,129.0,0.26403052
130.0,130.0,0.57427675
131.0,131.0,0.01649686
132.0,132.0,0.36786228
133.0,133.0,0.5765057
134.0,134.0,0.02196332
135.0,135.0,0.027959175
136.0,136.0,0.18329999
137.0,137.0,0.38026688
138.0,138.0,0.41405717
139.0,139.0,0.024260584
140.0,140.0,0.34503445
