Predictor variable,Categorical,Sample average
Forest_Productivity,true,11.0
Forest_Type,true,32.0
bio10_16,false,104.75591050817611
bio12_16,false,1058.6185670243933
bio15_16,false,28.692082482195914
moose2015,false,18.48856178052882
red_deer2015,false,25.20937885921052
roe_deer2015,false,4.6733221624759915
