x,y,species avg
1.0,1.0,0.081244364
2.0,2.0,0.6154324
3.0,3.0,5.0754284E-7
4.0,4.0,0.0050668945
5.0,5.0,1.4546749E-6
6.0,6.0,0.12073604
7.0,7.0,4.9712694E-6
8.0,8.0,1.7944463E-7
9.0,9.0,0.0068481844
10.0,10.0,4.6786677E-6
11.0,11.0,1.2430893E-5
12.0,12.0,5.0368535E-6
13.0,13.0,1.9852216E-5
14.0,14.0,0.06383645
15.0,15.0,3.0304167E-5
16.0,16.0,8.116405E-7
17.0,17.0,6.71935E-5
18.0,18.0,0.014794062
19.0,19.0,0.0026052534
20.0,20.0,8.956173E-7
21.0,21.0,9.867529E-7
22.0,22.0,0.0037466811
23.0,23.0,0.36951137
24.0,24.0,6.6391955E-4
25.0,25.0,0.005726501
26.0,26.0,3.8685735E-10
27.0,27.0,0.5556162
28.0,28.0,0.0029376799
29.0,29.0,0.020096103
30.0,30.0,0.0015185989
31.0,31.0,1.0497573E-6
32.0,32.0,0.17489365
33.0,33.0,0.0037789927
34.0,34.0,0.047281522
35.0,35.0,1.3448016E-6
36.0,36.0,1.6036505E-5
37.0,37.0,0.6803319
38.0,38.0,0.05321928
39.0,39.0,0.14566143
40.0,40.0,0.064342335
41.0,41.0,2.2261916E-7
42.0,42.0,2.356604E-4
43.0,43.0,6.043136E-5
44.0,44.0,5.6764868E-5
45.0,45.0,1.2045663E-6
46.0,46.0,2.2031855E-7
47.0,47.0,1.5420277E-6
48.0,48.0,2.32251E-5
49.0,49.0,1.9489635E-4
50.0,50.0,1.0768069E-4
51.0,51.0,0.0029643164
52.0,52.0,1.9600063E-10
53.0,53.0,4.495296E-5
54.0,54.0,0.544698
55.0,55.0,1.3823708E-4
56.0,56.0,2.3415803E-5
57.0,57.0,0.3509243
58.0,58.0,9.724446E-4
59.0,59.0,2.2679314E-4
60.0,60.0,0.627899
61.0,61.0,0.24513885
62.0,62.0,0.08014665
63.0,63.0,0.5531907
64.0,64.0,4.097394E-5
65.0,65.0,0.0017607016
66.0,66.0,0.5823165
67.0,67.0,7.351078E-7
68.0,68.0,0.0021617857
69.0,69.0,0.014213464
70.0,70.0,1.2169465E-6
71.0,71.0,0.08282223
72.0,72.0,1.454197E-5
73.0,73.0,1.20222E-4
74.0,74.0,1.4184802E-4
75.0,75.0,0.025667457
76.0,76.0,1.963037E-12
77.0,77.0,3.1723225E-4
78.0,78.0,0.083943434
79.0,79.0,0.014068664
80.0,80.0,0.002905993
81.0,81.0,2.499799E-5
82.0,82.0,5.564672E-4
83.0,83.0,4.129063E-4
84.0,84.0,0.047253076
85.0,85.0,0.69979006
86.0,86.0,4.5839016E-4
87.0,87.0,0.004875089
88.0,88.0,0.008634655
89.0,89.0,6.780906E-5
90.0,90.0,0.007837379
91.0,91.0,0.009747167
92.0,92.0,1.9118677E-5
93.0,93.0,1.8861892E-5
94.0,94.0,0.5964872
95.0,95.0,5.214604E-8
96.0,96.0,0.6190821
97.0,97.0,5.2449684E-7
98.0,98.0,0.0020119313
99.0,99.0,0.003915546
100.0,100.0,8.9802285E-8
101.0,101.0,0.018768728
102.0,102.0,0.5637803
103.0,103.0,0.35070753
104.0,104.0,0.5675355
105.0,105.0,6.628422E-7
106.0,106.0,2.228613E-4
107.0,107.0,0.15683934
108.0,108.0,3.7170994E-5
109.0,109.0,4.033855E-5
110.0,110.0,0.013914238
111.0,111.0,2.3296542E-4
112.0,112.0,0.46627364
113.0,113.0,2.7099642E-7
114.0,114.0,1.7829812E-7
115.0,115.0,2.2902142E-4
116.0,116.0,0.14763863
117.0,117.0,0.0053494633
118.0,118.0,2.5156616E-8
119.0,119.0,2.5157624E-5
120.0,120.0,0.024737308
121.0,121.0,0.003952603
122.0,122.0,0.68507665
123.0,123.0,4.1617151E-10
124.0,124.0,0.0026600559
125.0,125.0,2.1763833E-4
126.0,126.0,0.40936914
127.0,127.0,0.0052847164
128.0,128.0,1.7219748E-10
129.0,129.0,0.005847883
130.0,130.0,5.4225573E-5
131.0,131.0,8.4113875E-5
132.0,132.0,0.011338328
133.0,133.0,0.41243052
134.0,134.0,0.00642792
135.0,135.0,2.730282E-4
136.0,136.0,1.7949893E-10
137.0,137.0,0.008262952
138.0,138.0,6.642284E-5
139.0,139.0,4.036833E-4
140.0,140.0,0.2729084
141.0,141.0,1.1663805E-6
142.0,142.0,1.2569975E-5
143.0,143.0,0.0012847321
144.0,144.0,0.0024471402
145.0,145.0,6.1595405E-4
146.0,146.0,1.6483733E-5
147.0,147.0,1.8500666E-10
148.0,148.0,0.0044009155
149.0,149.0,0.14045538
150.0,150.0,4.5169065E-5
151.0,151.0,1.9967409E-5
152.0,152.0,0.51869327
153.0,153.0,0.059179027
154.0,154.0,0.48377973
155.0,155.0,0.005045201
156.0,156.0,0.38890463
157.0,157.0,0.002231302
158.0,158.0,1.4800459E-4
159.0,159.0,1.465414E-4
160.0,160.0,9.33204E-5
161.0,161.0,2.1986009E-4
162.0,162.0,4.0450064E-5
163.0,163.0,0.019156631
164.0,164.0,0.04297816
165.0,165.0,9.299524E-4
166.0,166.0,0.29761463
167.0,167.0,0.0022304042
168.0,168.0,5.0057068E-5
169.0,169.0,2.1060534E-4
170.0,170.0,0.004306522
171.0,171.0,0.08980885
172.0,172.0,0.06397923
173.0,173.0,0.0049329945
174.0,174.0,2.3306343E-7
175.0,175.0,2.490192E-5
176.0,176.0,5.6312294E-10
177.0,177.0,0.0066518853
178.0,178.0,1.4249095E-5
179.0,179.0,0.20599818
180.0,180.0,0.004772325
181.0,181.0,0.009380929
182.0,182.0,1.3954758E-4
183.0,183.0,6.465842E-5
184.0,184.0,1.2094844E-4
185.0,185.0,0.012193136
186.0,186.0,0.036302533
187.0,187.0,2.067522E-4
188.0,188.0,9.498229E-9
189.0,189.0,2.2673397E-4
190.0,190.0,0.08869544
191.0,191.0,1.7596941E-4
192.0,192.0,2.9683753E-5
193.0,193.0,0.0062333546
194.0,194.0,0.002974919
195.0,195.0,0.04754231
196.0,196.0,5.171132E-4
197.0,197.0,4.0108403E-6
198.0,198.0,1.2488148E-5
199.0,199.0,0.008938252
200.0,200.0,1.5196722E-8
201.0,201.0,0.078797236
202.0,202.0,0.15687893
203.0,203.0,2.2946205E-4
204.0,204.0,1.2607485E-7
205.0,205.0,3.5291017E-5
206.0,206.0,0.002743874
207.0,207.0,0.018702794
208.0,208.0,0.09935775
209.0,209.0,2.4579469E-5
210.0,210.0,1.8509591E-7
211.0,211.0,0.49166983
212.0,212.0,6.7211263E-6
213.0,213.0,0.17561467
214.0,214.0,0.0021395073
215.0,215.0,0.71337855
216.0,216.0,4.9078108E-6
217.0,217.0,0.008218163
218.0,218.0,6.254497E-5
219.0,219.0,1.6369736E-6
220.0,220.0,5.206545E-7
221.0,221.0,0.010808708
222.0,222.0,9.2166744E-7
223.0,223.0,6.622671E-5
224.0,224.0,4.475817E-6
225.0,225.0,1.5550888E-6
226.0,226.0,2.8556567E-5
227.0,227.0,0.0017747339
228.0,228.0,0.0015944648
229.0,229.0,3.441823E-4
230.0,230.0,0.33600459
231.0,231.0,1.8981507E-7
232.0,232.0,3.3760167E-5
233.0,233.0,0.012457349
234.0,234.0,2.448674E-5
235.0,235.0,1.5443903E-4
236.0,236.0,6.954467E-5
237.0,237.0,0.0016934631
238.0,238.0,5.0668086E-6
239.0,239.0,4.5639035E-4
240.0,240.0,5.805088E-4
241.0,241.0,0.10835137
242.0,242.0,0.008871656
243.0,243.0,1.3218719E-6
244.0,244.0,5.09693E-4
245.0,245.0,1.3929966E-4
246.0,246.0,0.09588719
247.0,247.0,0.003459634
248.0,248.0,2.771426E-6
249.0,249.0,0.010794507
250.0,250.0,2.1506651E-4
251.0,251.0,9.92357E-4
252.0,252.0,1.48787585E-5
253.0,253.0,1.8352325E-6
254.0,254.0,4.7725014E-5
255.0,255.0,7.3966265E-7
256.0,256.0,0.6255792
257.0,257.0,0.69242334
258.0,258.0,2.4116498E-5
259.0,259.0,1.06432474E-10
260.0,260.0,0.008823519
261.0,261.0,5.537986E-6
262.0,262.0,3.1767815E-4
263.0,263.0,7.628966E-4
264.0,264.0,0.6376371
265.0,265.0,0.024130102
266.0,266.0,3.457038E-5
267.0,267.0,0.077499725
268.0,268.0,5.089925E-6
269.0,269.0,0.0864584
270.0,270.0,2.4260045E-5
271.0,271.0,4.8074953E-6
272.0,272.0,0.51474524
273.0,273.0,0.6151868
274.0,274.0,0.58151627
275.0,275.0,0.5926829
276.0,276.0,0.048596367
277.0,277.0,1.1229989E-6
278.0,278.0,5.593869E-5
279.0,279.0,3.872468E-6
280.0,280.0,0.002490298
281.0,281.0,0.30647066
282.0,282.0,3.1883415E-4
283.0,283.0,1.5134554E-4
284.0,284.0,6.1669285E-5
285.0,285.0,0.0055866544
286.0,286.0,5.534852E-13
287.0,287.0,2.8130074E-4
288.0,288.0,2.2387356E-4
289.0,289.0,0.2197176
290.0,290.0,0.0011065608
291.0,291.0,0.00882834
292.0,292.0,1.1054409E-6
293.0,293.0,2.2826676E-4
294.0,294.0,5.9793024E-7
295.0,295.0,6.908298E-5
296.0,296.0,4.26771E-5
297.0,297.0,2.3588544E-4
298.0,298.0,2.5045068E-5
299.0,299.0,0.0018421597
300.0,300.0,3.7604605E-5
301.0,301.0,0.3320638
302.0,302.0,1.8464145E-7
303.0,303.0,3.2879586E-6
304.0,304.0,0.025307609
305.0,305.0,0.34418666
306.0,306.0,1.9927289E-5
307.0,307.0,0.5192383
308.0,308.0,0.3785548
309.0,309.0,0.20386823
310.0,310.0,0.037898965
311.0,311.0,2.499427E-4
312.0,312.0,9.665066E-7
313.0,313.0,8.034582E-4
314.0,314.0,2.4459759E-8
315.0,315.0,0.4424526
316.0,316.0,0.00616067
317.0,317.0,0.004721749
318.0,318.0,0.0059582684
319.0,319.0,0.009104857
320.0,320.0,0.5716671
321.0,321.0,0.46862298
322.0,322.0,1.9384237E-5
323.0,323.0,2.8328903E-5
324.0,324.0,6.847652E-5
325.0,325.0,6.086244E-4
326.0,326.0,4.9621463E-5
327.0,327.0,0.0234669
328.0,328.0,0.011534477
329.0,329.0,3.478071E-8
330.0,330.0,1.9649784E-5
331.0,331.0,0.0044703637
332.0,332.0,0.38340953
333.0,333.0,0.1803199
334.0,334.0,0.57715046
335.0,335.0,0.009597816
336.0,336.0,5.1933133E-5
337.0,337.0,3.4671804E-4
338.0,338.0,0.4633404
339.0,339.0,1.3039356E-6
340.0,340.0,5.2314303E-10
341.0,341.0,6.6214656E-5
342.0,342.0,0.001924914
343.0,343.0,0.46809593
344.0,344.0,0.005279853
345.0,345.0,3.9449675E-5
346.0,346.0,5.1314873E-7
347.0,347.0,0.003774996
348.0,348.0,6.076335E-4
349.0,349.0,1.6390612E-4
350.0,350.0,2.0669027E-5
351.0,351.0,1.8528124E-4
352.0,352.0,0.011351092
353.0,353.0,7.0708746E-4
354.0,354.0,2.5531094E-4
355.0,355.0,0.010899985
356.0,356.0,0.002524263
357.0,357.0,5.3847634E-5
358.0,358.0,0.17856625
359.0,359.0,0.013744062
360.0,360.0,0.005119594
361.0,361.0,0.16370505
362.0,362.0,8.443958E-10
363.0,363.0,0.012928041
364.0,364.0,0.17087339
365.0,365.0,0.67966646
366.0,366.0,3.8436765E-4
367.0,367.0,0.07180429
368.0,368.0,2.451552E-4
369.0,369.0,2.2149337E-7
370.0,370.0,1.1867735E-4
371.0,371.0,0.17027403
372.0,372.0,0.0053737545
373.0,373.0,0.08399537
374.0,374.0,6.7329034E-5
375.0,375.0,1.6890186E-7
376.0,376.0,0.31015912
377.0,377.0,0.0039006392
378.0,378.0,0.007421278
379.0,379.0,0.0137039
380.0,380.0,0.09843999
381.0,381.0,1.8015095E-6
382.0,382.0,0.0026554998
383.0,383.0,3.2731514E-5
384.0,384.0,1.9325939E-4
385.0,385.0,5.3274653E-5
386.0,386.0,1.9060779E-5
387.0,387.0,0.0071807685
388.0,388.0,1.1043708E-10
389.0,389.0,1.6749183E-5
390.0,390.0,0.17386839
391.0,391.0,6.311019E-5
392.0,392.0,0.009703349
393.0,393.0,0.0011690389
394.0,394.0,1.7851636E-4
395.0,395.0,0.11169283
396.0,396.0,1.3148796E-6
397.0,397.0,2.9796312E-4
398.0,398.0,1.8893435E-7
399.0,399.0,1.7988835E-7
400.0,400.0,0.076205015
401.0,401.0,2.197168E-4
402.0,402.0,5.1873555E-10
403.0,403.0,0.019288838
404.0,404.0,4.5314144E-7
405.0,405.0,1.0856864E-4
406.0,406.0,0.07871819
407.0,407.0,0.0028458976
408.0,408.0,0.025007624
409.0,409.0,0.008466486
410.0,410.0,0.0026849385
411.0,411.0,2.8733307E-4
412.0,412.0,1.7888176E-5
413.0,413.0,0.068281956
414.0,414.0,2.6373706E-7
415.0,415.0,2.5803084E-7
416.0,416.0,0.5521838
417.0,417.0,3.115433E-4
418.0,418.0,0.008803689
419.0,419.0,0.0048510134
420.0,420.0,0.31584364
421.0,421.0,3.7139363E-4
422.0,422.0,0.21694343
423.0,423.0,0.0815151
424.0,424.0,3.2288288E-5
425.0,425.0,4.4830827E-5
426.0,426.0,0.44305232
427.0,427.0,4.550349E-6
