X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.002396718385133278,46.14993286538548,0.5783163160389352
4.0,4.0,train,0.0034628169469298805,87.56962028082202,0.6645968671067022
6.0,6.0,train,0.0036045514513775158,98.16367962859307,0.6734789640854745
7.0,7.0,train,0.003146206218499792,71.09568227980326,0.6428974890538544
9.0,9.0,train,0.0031587709443144695,72.98975690667199,0.6438119956654179
11.0,11.0,train,6.244923504954631E-4,13.025006328837764,0.26326809968489073
12.0,12.0,train,0.0016603301584040915,24.91343592840753,0.48719817867155013
13.0,13.0,train,0.001319473827559129,20.4938846427893,0.43020816140108586
14.0,14.0,train,0.0016441587163840174,24.252892376149173,0.48475319900557995
15.0,15.0,train,0.0013060992360994104,20.191246275556207,0.4277125751007118
16.0,16.0,train,0.003361946124597052,82.77506447910571,0.6579754398873248
17.0,17.0,train,0.0030551897705497,65.18767587132203,0.6361301093073833
18.0,18.0,train,0.0019918929340513604,35.254986814403786,0.5326660190726711
19.0,19.0,train,0.0034584562120882666,87.22336381548163,0.66431592348558
20.0,20.0,train,0.0021441562112076273,39.18087687928255,0.5509503282909993
21.0,21.0,train,0.003390552880955843,83.7906210414094,0.6598796731124862
22.0,22.0,train,0.00352208773312527,92.46387701934326,0.6683693227429781
2.0,2.0,test,0.0033492553030049026,82.41041274477647,0.6571238196207685
3.0,3.0,test,0.0022338704588496976,42.797930335635975,0.5610687766291585
5.0,5.0,test,9.08602843002853E-4,16.070722843657787,0.34207022484143523
8.0,8.0,test,5.651810986554747E-4,12.256360122645177,0.24437449543358591
10.0,10.0,test,0.0033472793469745917,82.35358064252418,0.6569908409617128
