x,y,species_0 logistic values
1.0,1.0,0.1061235
2.0,2.0,0.577881
3.0,3.0,2.4363272E-12
4.0,4.0,0.002492206
5.0,5.0,7.340926E-15
6.0,6.0,0.24893808
7.0,7.0,2.9261081E-12
8.0,8.0,3.9903395E-18
9.0,9.0,0.0054128855
10.0,10.0,1.6389053E-12
11.0,11.0,9.2729663E-10
12.0,12.0,2.2899304E-12
13.0,13.0,6.446579E-9
14.0,14.0,0.09018226
15.0,15.0,3.2302694E-8
16.0,16.0,5.447214E-16
17.0,17.0,1.6233837E-7
18.0,18.0,0.014368781
19.0,19.0,0.002440195
20.0,20.0,1.6516448E-14
21.0,21.0,3.7490568E-15
22.0,22.0,0.0018411906
23.0,23.0,0.5269557
24.0,24.0,4.3243414E-4
25.0,25.0,0.00150627
26.0,26.0,4.890059E-35
27.0,27.0,0.5349729
28.0,28.0,0.0022752762
29.0,29.0,0.03135944
30.0,30.0,0.0011850756
31.0,31.0,1.9122482E-14
32.0,32.0,0.31915665
33.0,33.0,0.0031421748
34.0,34.0,0.046741653
35.0,35.0,4.7545683E-15
36.0,36.0,6.298903E-9
37.0,37.0,0.64401394
38.0,38.0,0.045969333
39.0,39.0,0.12325752
40.0,40.0,0.06548804
41.0,41.0,1.2128008E-19
42.0,42.0,1.4173581E-5
43.0,43.0,1.3675994E-7
44.0,44.0,2.7288607E-8
45.0,45.0,2.1457979E-14
46.0,46.0,1.0597432E-19
47.0,47.0,9.057736E-14
48.0,48.0,8.129415E-9
49.0,49.0,7.476674E-6
50.0,50.0,2.846667E-7
51.0,51.0,0.0020543383
52.0,52.0,1.82836E-40
53.0,53.0,1.40481085E-8
54.0,54.0,0.383447
55.0,55.0,1.3088812E-6
56.0,56.0,8.679475E-9
57.0,57.0,0.42081237
58.0,58.0,2.2613867E-4
59.0,59.0,9.685388E-5
60.0,60.0,0.64010394
61.0,61.0,0.3648918
62.0,62.0,0.105215624
63.0,63.0,0.6133338
64.0,64.0,6.713305E-9
65.0,65.0,0.0025861936
66.0,66.0,0.5859424
67.0,67.0,1.1729905E-13
68.0,68.0,0.0013564761
69.0,69.0,0.013985987
70.0,70.0,4.3889726E-13
71.0,71.0,0.09410444
72.0,72.0,1.697644E-7
73.0,73.0,6.3162094E-7
74.0,74.0,5.5746905E-6
75.0,75.0,0.016978944
76.0,76.0,0.0
77.0,77.0,9.903083E-6
78.0,78.0,0.07209047
79.0,79.0,0.014055075
80.0,80.0,0.0012816176
81.0,81.0,1.493676E-6
82.0,82.0,5.3519787E-5
83.0,83.0,1.6561658E-5
84.0,84.0,0.09136874
85.0,85.0,0.65726876
86.0,86.0,5.1876894E-5
87.0,87.0,0.0032543817
88.0,88.0,0.005463151
89.0,89.0,1.4281635E-7
90.0,90.0,0.009044899
91.0,91.0,0.008007548
92.0,92.0,6.134377E-9
93.0,93.0,1.7177711E-9
94.0,94.0,0.5997167
95.0,95.0,1.5161729E-22
96.0,96.0,0.43654782
97.0,97.0,4.5697597E-16
98.0,98.0,0.0016600788
99.0,99.0,0.0033265417
100.0,100.0,1.9939982E-22
101.0,101.0,0.021972
102.0,102.0,0.41150662
103.0,103.0,0.49272323
104.0,104.0,0.63274306
105.0,105.0,5.57282E-16
106.0,106.0,9.448881E-5
107.0,107.0,0.12463476
108.0,108.0,8.871867E-8
109.0,109.0,1.7049756E-7
110.0,110.0,0.007888714
111.0,111.0,1.2179675E-5
112.0,112.0,0.5463841
113.0,113.0,3.024473E-18
114.0,114.0,3.1995214E-17
115.0,115.0,1.1325916E-5
116.0,116.0,0.28303158
117.0,117.0,0.0036140888
118.0,118.0,4.4752706E-24
119.0,119.0,2.1346618E-9
120.0,120.0,0.03601999
121.0,121.0,0.0026277308
122.0,122.0,0.66191953
123.0,123.0,2.1566678E-30
124.0,124.0,0.0012394858
125.0,125.0,5.5069086E-6
126.0,126.0,0.5285063
127.0,127.0,0.00342868
128.0,128.0,1.61348E-40
129.0,129.0,0.005062689
130.0,130.0,1.3395406E-7
131.0,131.0,4.710355E-8
132.0,132.0,0.009655661
133.0,133.0,0.51520365
134.0,134.0,0.010185268
135.0,135.0,6.53487E-6
136.0,136.0,1.68133E-40
137.0,137.0,0.010422383
138.0,138.0,1.6088646E-7
139.0,139.0,5.0480758E-5
140.0,140.0,0.38640764
141.0,141.0,1.2074155E-13
142.0,142.0,9.359249E-10
143.0,143.0,6.088262E-4
144.0,144.0,0.002742787
145.0,145.0,5.0566552E-5
146.0,146.0,4.2758463E-9
147.0,147.0,1.73136E-40
148.0,148.0,0.003899262
149.0,149.0,0.11825123
150.0,150.0,1.045996E-7
151.0,151.0,7.654839E-9
152.0,152.0,0.59834087
153.0,153.0,0.06256221
154.0,154.0,0.5737528
155.0,155.0,0.0030032257
156.0,156.0,0.5185792
157.0,157.0,0.002532756
158.0,158.0,4.7866715E-6
159.0,159.0,5.758646E-6
160.0,160.0,3.3936654E-8
161.0,161.0,1.3514706E-5
162.0,162.0,2.1600899E-8
163.0,163.0,0.01635646
164.0,164.0,0.08628272
165.0,165.0,1.8713462E-4
166.0,166.0,0.3827927
167.0,167.0,0.0025319506
168.0,168.0,1.5253605E-8
169.0,169.0,6.1831747E-6
170.0,170.0,0.0037065698
171.0,171.0,0.09548913
172.0,172.0,0.050592348
173.0,173.0,0.0025084626
