x,y,species stddev
1.0,1.0,0.036661416
2.0,2.0,0.03959271
3.0,3.0,2.3532162E-10
4.0,4.0,0.002430392
5.0,5.0,2.1303286E-11
6.0,6.0,0.0038909733
7.0,7.0,2.6120688E-9
8.0,8.0,1.3902575E-13
9.0,9.0,0.0024010544
10.0,10.0,3.0967645E-10
11.0,11.0,8.369512E-8
12.0,12.0,6.524904E-10
13.0,13.0,9.613279E-7
14.0,14.0,0.0013179219
15.0,15.0,4.314644E-8
16.0,16.0,4.1574374E-12
17.0,17.0,6.9645074E-7
18.0,18.0,5.353318E-4
19.0,19.0,3.5276578E-4
20.0,20.0,8.194202E-12
21.0,21.0,1.0636207E-12
22.0,22.0,0.0025552816
23.0,23.0,0.0042515355
24.0,24.0,4.3031463E-4
25.0,25.0,0.0016533366
26.0,26.0,2.1342856E-25
27.0,27.0,0.061820872
28.0,28.0,1.1788658E-4
29.0,29.0,6.8463635E-4
30.0,30.0,2.5461862E-4
31.0,31.0,1.96366E-11
32.0,32.0,0.024975127
33.0,33.0,3.685678E-4
34.0,34.0,0.0027382632
35.0,35.0,5.41909E-12
36.0,36.0,3.4865792E-8
37.0,37.0,0.052780785
38.0,38.0,0.017242206
39.0,39.0,0.007930337
40.0,40.0,0.004642672
41.0,41.0,1.265646E-14
42.0,42.0,5.5105622E-5
43.0,43.0,6.6366044E-7
44.0,44.0,6.5732894E-7
45.0,45.0,4.325219E-11
46.0,46.0,2.4962346E-14
47.0,47.0,3.991207E-12
48.0,48.0,4.966913E-7
49.0,49.0,4.484731E-6
50.0,50.0,4.2049082E-6
51.0,51.0,3.4773344E-4
52.0,52.0,3.3683826E-30
53.0,53.0,3.1311998E-7
54.0,54.0,0.058147047
55.0,55.0,9.822833E-6
56.0,56.0,2.5211955E-7
57.0,57.0,0.05132677
58.0,58.0,6.091554E-5
59.0,59.0,1.118816E-4
60.0,60.0,0.08268103
61.0,61.0,0.017255468
62.0,62.0,0.053283177
63.0,63.0,0.091721445
64.0,64.0,2.3242544E-7
65.0,65.0,0.0010663468
66.0,66.0,0.06421586
67.0,67.0,3.9151335E-11
68.0,68.0,2.3376384E-4
69.0,69.0,4.2764368E-4
70.0,70.0,7.3334455E-12
71.0,71.0,0.003354102
72.0,72.0,1.8899677E-6
73.0,73.0,1.5883638E-6
74.0,74.0,1.0127894E-6
75.0,75.0,0.0066026095
76.0,76.0,5.479039E-39
77.0,77.0,2.9792025E-5
78.0,78.0,0.06322804
79.0,79.0,4.3966586E-4
80.0,80.0,1.7299425E-4
81.0,81.0,8.3398045E-6
82.0,82.0,8.251583E-4
83.0,83.0,3.493298E-5
84.0,84.0,0.01808163
85.0,85.0,0.03956681
86.0,86.0,4.6149817E-5
87.0,87.0,4.8484022E-4
88.0,88.0,0.002097897
89.0,89.0,6.4724713E-7
90.0,90.0,2.1322226E-4
91.0,91.0,0.004945185
92.0,92.0,6.646796E-7
93.0,93.0,3.1919324E-8
94.0,94.0,0.050893467
95.0,95.0,1.1411905E-17
96.0,96.0,0.06341878
97.0,97.0,3.9866548E-13
98.0,98.0,0.0032669303
99.0,99.0,1.9474611E-4
100.0,100.0,4.1112451E-16
101.0,101.0,0.0017295917
102.0,102.0,0.05951548
103.0,103.0,0.030689403
104.0,104.0,0.0980388
105.0,105.0,1.3636143E-12
106.0,106.0,1.0356072E-4
107.0,107.0,0.007320759
108.0,108.0,2.7994543E-7
109.0,109.0,6.262493E-7
110.0,110.0,0.003715805
111.0,111.0,2.5372992E-6
112.0,112.0,0.036213182
113.0,113.0,4.3822205E-14
114.0,114.0,2.3078935E-13
115.0,115.0,2.2102222E-5
116.0,116.0,0.09379675
117.0,117.0,0.0012336493
118.0,118.0,2.029257E-19
119.0,119.0,8.5434E-8
120.0,120.0,0.0012414483
121.0,121.0,8.613202E-4
122.0,122.0,0.042693388
123.0,123.0,8.137166E-24
124.0,124.0,2.79263E-4
125.0,125.0,8.362197E-6
126.0,126.0,0.056180492
127.0,127.0,0.0024076141
128.0,128.0,1.2721525E-30
129.0,129.0,5.1464327E-4
130.0,130.0,1.9541656E-7
131.0,131.0,3.4811922E-6
132.0,132.0,0.0018259254
133.0,133.0,0.05861847
134.0,134.0,0.0030059903
135.0,135.0,3.050166E-5
136.0,136.0,1.7934892E-30
137.0,137.0,4.6575197E-4
138.0,138.0,6.5920045E-7
139.0,139.0,9.793101E-5
140.0,140.0,0.030674014
141.0,141.0,1.6567103E-10
142.0,142.0,8.6562025E-8
143.0,143.0,5.935438E-5
144.0,144.0,0.0027205406
145.0,145.0,5.6107358E-5
146.0,146.0,2.1968553E-8
147.0,147.0,2.1950724E-30
148.0,148.0,3.179014E-4
149.0,149.0,0.0042795707
150.0,150.0,7.0000596E-7
151.0,151.0,1.0562078E-7
152.0,152.0,0.024394115
153.0,153.0,0.011104702
154.0,154.0,0.08404325
155.0,155.0,5.2156334E-4
156.0,156.0,0.014435632
157.0,157.0,0.001979062
158.0,158.0,1.7698788E-6
159.0,159.0,1.3275632E-6
160.0,160.0,1.21572775E-5
161.0,161.0,4.363953E-5
162.0,162.0,1.3217775E-7
163.0,163.0,0.0026635698
164.0,164.0,0.015322625
165.0,165.0,8.335699E-5
