x,y,species median
1.0,1.0,0.17366369
2.0,2.0,0.6226974
3.0,3.0,6.8120204E-11
4.0,4.0,0.015595131
5.0,5.0,1.8200249E-11
6.0,6.0,0.010340306
7.0,7.0,2.7565827E-9
8.0,8.0,1.0524538E-13
9.0,9.0,0.007173503
10.0,10.0,6.335993E-10
11.0,11.0,1.5749337E-7
12.0,12.0,1.2944946E-9
13.0,13.0,2.0080606E-6
14.0,14.0,0.002498728
15.0,15.0,3.995483E-8
16.0,16.0,5.0052323E-12
17.0,17.0,1.4589571E-6
18.0,18.0,0.0013447887
19.0,19.0,9.899042E-4
20.0,20.0,1.4815598E-11
21.0,21.0,2.056498E-12
22.0,22.0,0.013383965
23.0,23.0,0.009135071
24.0,24.0,0.0010978703
25.0,25.0,0.00843777
26.0,26.0,2.795457E-26
27.0,27.0,0.51253134
28.0,28.0,2.3877207E-4
29.0,29.0,9.964306E-4
30.0,30.0,6.1982777E-4
31.0,31.0,3.7110977E-11
32.0,32.0,0.058336865
33.0,33.0,7.8920764E-4
34.0,34.0,0.0075181425
35.0,35.0,7.340208E-12
36.0,36.0,7.8562664E-8
37.0,37.0,0.6040898
38.0,38.0,0.047738634
39.0,39.0,0.013108617
40.0,40.0,0.009854513
41.0,41.0,6.1335413E-15
42.0,42.0,1.1111222E-4
43.0,43.0,1.3868631E-6
44.0,44.0,1.4483376E-6
45.0,45.0,7.629822E-11
46.0,46.0,5.145977E-15
47.0,47.0,1.03380264E-11
48.0,48.0,8.7249606E-7
49.0,49.0,6.911987E-6
50.0,50.0,4.160728E-6
51.0,51.0,5.679676E-4
52.0,52.0,7.4691E-32
53.0,53.0,6.603575E-7
54.0,54.0,0.41465914
55.0,55.0,1.769516E-5
56.0,56.0,4.8416865E-7
57.0,57.0,0.17013314
58.0,58.0,1.0433797E-4
59.0,59.0,1.323571E-4
60.0,60.0,0.53948516
61.0,61.0,0.029718243
62.0,62.0,0.16061555
63.0,63.0,0.21634859
64.0,64.0,5.070645E-7
65.0,65.0,0.0023730167
66.0,66.0,0.41573453
67.0,67.0,6.009178E-11
68.0,68.0,8.06803E-4
69.0,69.0,0.001040767
70.0,70.0,1.6502584E-11
71.0,71.0,0.007094283
72.0,72.0,1.488878E-6
73.0,73.0,4.398368E-6
74.0,74.0,1.6359089E-6
75.0,75.0,0.021493476
76.0,76.0,4.666E-41
77.0,77.0,4.8844962E-5
78.0,78.0,0.14718832
79.0,79.0,0.001076058
80.0,80.0,4.1571702E-4
81.0,81.0,8.3748755E-6
82.0,82.0,8.942403E-4
83.0,83.0,9.339432E-5
84.0,84.0,0.053031836
85.0,85.0,0.65017456
86.0,86.0,1.5728523E-4
87.0,87.0,0.0015026318
88.0,88.0,0.006134059
89.0,89.0,1.5603395E-6
90.0,90.0,4.823208E-4
91.0,91.0,0.015006206
92.0,92.0,1.52363E-6
93.0,93.0,5.4167646E-8
94.0,94.0,0.5362719
95.0,95.0,1.35312355E-17
96.0,96.0,0.5494865
97.0,97.0,7.082652E-13
98.0,98.0,0.0061325147
99.0,99.0,6.571671E-4
100.0,100.0,1.0505457E-16
101.0,101.0,0.00294445
102.0,102.0,0.562587
103.0,103.0,0.05185011
104.0,104.0,0.24590473
105.0,105.0,2.8591634E-12
106.0,106.0,1.2164932E-4
107.0,107.0,0.010650219
108.0,108.0,7.190926E-7
109.0,109.0,1.6968507E-6
110.0,110.0,0.011162604
111.0,111.0,5.981798E-6
112.0,112.0,0.086475246
113.0,113.0,1.6085481E-14
114.0,114.0,3.1346453E-13
115.0,115.0,8.278638E-5
116.0,116.0,0.27982783
117.0,117.0,0.0022790553
118.0,118.0,8.1977315E-20
119.0,119.0,1.2270011E-7
120.0,120.0,0.0021563743
121.0,121.0,0.0016637326
122.0,122.0,0.7421714
123.0,123.0,6.811201E-24
124.0,124.0,5.72984E-4
125.0,125.0,2.1206222E-5
126.0,126.0,0.088567026
127.0,127.0,0.013965429
128.0,128.0,3.5388225E-32
129.0,129.0,0.0011047102
130.0,130.0,3.8080847E-7
131.0,131.0,3.9794827E-6
132.0,132.0,0.0035811618
133.0,133.0,0.110229865
134.0,134.0,0.0076087345
135.0,135.0,6.028482E-5
136.0,136.0,4.4883113E-32
137.0,137.0,9.15145E-4
138.0,138.0,1.403939E-6
139.0,139.0,2.6714333E-4
140.0,140.0,0.060192056
141.0,141.0,2.3739408E-10
142.0,142.0,1.5576016E-7
143.0,143.0,1.3389978E-4
144.0,144.0,0.0056376634
145.0,145.0,1.5508951E-4
146.0,146.0,5.3517176E-8
147.0,147.0,5.2084985E-32
148.0,148.0,6.3101144E-4
149.0,149.0,0.00751906
150.0,150.0,1.390602E-6
151.0,151.0,1.9707771E-7
152.0,152.0,0.09267341
153.0,153.0,0.04040443
154.0,154.0,0.36696813
155.0,155.0,0.0011784751
156.0,156.0,0.023235274
157.0,157.0,0.0039100577
158.0,158.0,5.739919E-6
159.0,159.0,2.2367233E-6
160.0,160.0,8.549411E-6
161.0,161.0,9.586091E-5
162.0,162.0,3.0126512E-7
163.0,163.0,0.005872342
164.0,164.0,0.042471007
165.0,165.0,1.4334358E-4
166.0,166.0,0.08504146
167.0,167.0,0.0036522734
168.0,168.0,1.1261558E-6
169.0,169.0,1.8305025E-5
170.0,170.0,6.030307E-4
171.0,171.0,0.01246394
172.0,172.0,0.0716454
173.0,173.0,9.343727E-4
174.0,174.0,7.003715E-15
175.0,175.0,4.5467555E-6
176.0,176.0,3.0826986E-25
177.0,177.0,0.008981592
178.0,178.0,1.4526059E-7
179.0,179.0,0.11701761
180.0,180.0,0.0010618625
181.0,181.0,0.025523853
182.0,182.0,1.1808463E-6
183.0,183.0,1.3212492E-6
184.0,184.0,6.3100856E-6
185.0,185.0,0.001303969
186.0,186.0,0.041805014
187.0,187.0,3.5522917E-6
188.0,188.0,1.463993E-21
189.0,189.0,2.2643468E-5
190.0,190.0,0.004801871
191.0,191.0,4.366191E-5
192.0,192.0,3.3775255E-8
193.0,193.0,0.0039791595
194.0,194.0,4.2752532E-4
195.0,195.0,0.013103154
196.0,196.0,4.5566345E-4
197.0,197.0,1.567304E-10
198.0,198.0,1.5170517E-7
199.0,199.0,0.032012463
200.0,200.0,6.031133E-19
201.0,201.0,0.13142592
202.0,202.0,0.009243827
203.0,203.0,9.757638E-5
204.0,204.0,1.8000164E-15
205.0,205.0,2.1560558E-7
206.0,206.0,1.7794168E-4
207.0,207.0,0.013804956
208.0,208.0,0.096413426
209.0,209.0,6.9433795E-6
210.0,210.0,4.7038857E-15
211.0,211.0,0.11311625
212.0,212.0,1.53171E-7
213.0,213.0,0.037770264
214.0,214.0,0.003116757
215.0,215.0,0.74631846
216.0,216.0,2.5003588E-9
217.0,217.0,9.2490023E-4
218.0,218.0,1.3064902E-6
219.0,219.0,2.0919286E-10
220.0,220.0,6.693361E-13
221.0,221.0,0.0037031483
222.0,222.0,1.4349015E-12
223.0,223.0,1.4927535E-6
224.0,224.0,8.2505185E-9
225.0,225.0,1.2126328E-11
226.0,226.0,8.2057045E-7
227.0,227.0,0.0021924176
228.0,228.0,2.6829072E-4
229.0,229.0,1.8362961E-4
230.0,230.0,0.015145395
231.0,231.0,8.6660085E-15
232.0,232.0,2.0567956E-7
233.0,233.0,0.0012952145
234.0,234.0,5.7065893E-8
235.0,235.0,8.120864E-6
236.0,236.0,1.4298464E-6
237.0,237.0,3.579183E-4
238.0,238.0,2.9151308E-9
239.0,239.0,1.5874112E-4
240.0,240.0,6.72827E-4
241.0,241.0,0.07251301
242.0,242.0,9.554833E-4
243.0,243.0,2.869488E-11
244.0,244.0,3.9269762E-5
245.0,245.0,9.579701E-6
246.0,246.0,0.050579444
247.0,247.0,0.0059977085
248.0,248.0,6.287594E-11
249.0,249.0,0.0012217972
250.0,250.0,1.1690927E-5
251.0,251.0,0.002745807
252.0,252.0,1.7938974E-7
253.0,253.0,4.5946923E-11
254.0,254.0,1.5664827E-7
255.0,255.0,6.526818E-11
256.0,256.0,0.66321445
257.0,257.0,0.74316454
258.0,258.0,5.626182E-6
259.0,259.0,7.1073946E-28
260.0,260.0,0.0011359039
261.0,261.0,2.0156863E-9
262.0,262.0,3.9165563E-4
263.0,263.0,4.475154E-4
264.0,264.0,0.6014709
265.0,265.0,0.0044162557
266.0,266.0,1.0043344E-7
267.0,267.0,0.11576687
268.0,268.0,2.9676375E-9
269.0,269.0,0.009286541
270.0,270.0,5.426246E-8
271.0,271.0,1.3387547E-8
272.0,272.0,0.12633258
273.0,273.0,0.60785025
274.0,274.0,0.31017822
275.0,275.0,0.5282646
276.0,276.0,0.010595965
277.0,277.0,1.8173309E-10
278.0,278.0,9.648112E-7
279.0,279.0,2.4095628E-10
280.0,280.0,1.2101081E-4
281.0,281.0,0.11226433
