X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.003608697112366169,46.013608950201416,0.5659653593105443
2.0,2.0,train,0.006698044619322941,74.77001769730694,0.7076250615532317
3.0,3.0,train,0.006589100621387864,72.10916713456297,0.7042207747200879
4.0,4.0,train,0.007417364498358455,78.32213532414104,0.7282744727283674
7.0,7.0,train,0.005538837139081655,62.86472532654825,0.6668220095599994
8.0,8.0,train,0.002603207322541901,33.9469307460527,0.48470627209634287
9.0,9.0,train,7.810502130753776E-4,14.227358144729896,0.220105082592818
10.0,10.0,train,0.0028467995278557362,36.97820879091307,0.5070638098942435
11.0,11.0,train,0.006363778285450579,68.84858680961455,0.6969221482422738
13.0,13.0,train,0.002239837342990658,30.03194765602845,0.44731256535588043
14.0,14.0,train,0.00339789982794142,43.55525754803739,0.5511255148106764
16.0,16.0,train,0.011837238582224267,98.7103023996847,0.8105076466202424
5.0,5.0,test,0.006540186955135822,71.09353867700253,0.7026663957768715
6.0,6.0,test,0.009529156340977488,95.78061950956013,0.774939885316339
12.0,12.0,test,0.008522931192713476,90.66856385969947,0.7548820608787571
15.0,15.0,test,0.00314039128848713,40.26718542094184,0.5315602691888917
