Predictor variable,Categorical,Sample average
Forest_Productivity,true,18.0
Forest_Type,true,31.0
bio10_16,false,132.65154266357422
bio12_16,false,2039.7485914963943
bio15_16,false,32.0114258986253
moose2015,false,1.6868994350616748
red_deer2015,false,126.53021181546725
roe_deer2015,false,4.668406339792105
