Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.73934E-13,0.000000001,0,0.864976846,0,0
4.97419E-13,0.000000003,0,0.85157202,0,0
1.95307E-12,0.00000001,0,0.835729954,0,0
7.10244E-12,0.000000025,0.000000002,0.82598099,0,0
1.99082E-11,0.000000101,0.000000004,0.81233244,0,0
4.79199E-11,0.000000253,0.00000001,0.800633683,0,0
1.25427E-10,0.000001002,0.000000027,0.779429686,0,0
2.45038E-10,0.000002504,0.000000052,0.759688033,0,0
8.79228E-10,0.000010006,0.000000187,0.724104314,0,0
1.87042E-9,0.000025054,0.000000397,0.696076042,0,0
3.44614E-9,0.000050137,0.000000731,0.671947356,0,0
5.85001E-9,0.000100028,0.000001241,0.646112601,0,0
1.42138E-8,0.000250024,0.000003015,0.606629296,0,0
3.04954E-8,0.000501795,0.00000647,0.578113575,0,0
6.62259E-8,0.001004918,0.00001405,0.551791372,0,0
1.58393E-7,0.002512439,0.000033602,0.516695101,0,0
2.62408E-7,0.005006118,0.000055666,0.487691933,0,0
4.61872E-7,0.01001334,0.000097976,0.453570558,0,0
1.03149E-6,0.02502524,0.000218782,0.401657324,0,0
1.83706E-6,0.050014179,0.000389577,0.35924933,0,0
3.17988E-6,0.100183622,0.000674152,0.310260785,0,0
6.93068E-6,0.2005554,0.001468173,0.258834999,0,0
1.08344E-5,0.300788971,0.002293232,0.230075554,0,0
1.44995E-5,0.401024244,0.003066606,0.210577626,0,0
1.88721E-5,0.501281585,0.003987719,0.195710456,0,0
2.25328E-5,0.600224692,0.004757546,0.184011699,0,0
2.72895E-5,0.702715743,0.005756096,0.17401901,0,0
3.03028E-5,0.7523742,0.006387616,0.169875701,0,0
3.288E-5,0.800193661,0.006927109,0.166219839,0,0
3.81177E-5,0.903237072,0.008021733,0.15915184,0,0
4.29542E-5,1.000613803,0.00903036,0.153302462,0,0
4.75116E-5,1.104464706,0.00997892,0.147696807,0,0
5.16937E-5,1.203465653,0.010847765,0.142822325,0,0
5.866E-5,1.301262015,0.012291646,0.138435291,0,0
6.42582E-5,1.404912328,0.013448926,0.134291981,0,0
6.83672E-5,1.504237402,0.014296608,0.13063612,0,0
7.9033E-5,1.756016186,0.016490222,0.1223495,0,0
8.97857E-5,2.003771137,0.018691829,0.115281501,0,0
1.0633E-4,2.255816718,0.022060064,0.108944675,0,0
1.23156E-4,2.501080869,0.025462118,0.103826468,0,0
1.39502E-4,2.762166201,0.028744369,0.098951986,0,0.333333333
1.50974E-4,3.010890847,0.031034869,0.094808677,0,0.333333333
1.69192E-4,3.252706081,0.034650055,0.091152815,0,0.333333333
1.84601E-4,3.516729337,0.037686777,0.087496953,0,0.333333333
2.16789E-4,3.758356924,0.043969122,0.084572264,0,0.333333333
2.26157E-4,4.002809958,0.045782244,0.081891299,0,0.333333333
2.41407E-4,4.26320744,0.048718862,0.079210334,0,0.333333333
2.59976E-4,4.5162455,0.052270458,0.076773093,0,0.333333333
2.83617E-4,4.764925363,0.056753977,0.074579576,0,0.333333333
3.08045E-4,5.00246053,0.061342426,0.072629783,0,0.333333333
3.22454E-4,5.255214854,0.064027957,0.07067999,0,0.333333333
3.42061E-4,5.521034432,0.067657782,0.068730197,0,0.333333333
3.59109E-4,5.765287258,0.070791204,0.067024129,0,0.333333333
3.80438E-4,6.025311263,0.074681788,0.06531806,0,0.333333333
3.99812E-4,6.262266457,0.078187479,0.063855715,0,0.333333333
4.28507E-4,6.511835117,0.08333154,0.062393371,0,0.333333333
4.49221E-4,6.776812923,0.087009309,0.060931026,0,0.333333333
4.72616E-4,7.007189275,0.091127667,0.059712406,0,0.333333333
4.98723E-4,7.298274238,0.095679917,0.058250061,0,0.333333333
5.09896E-4,7.500678559,0.09761424,0.057275165,0,0.333333333
5.40863E-4,7.762425528,0.102932262,0.056056544,0,0.333333333
5.56978E-4,8.03788994,0.105675027,0.054837923,0,0.333333333
5.81924E-4,8.268415597,0.109888045,0.053863027,0,0.333333333
6.06114E-4,8.509118864,0.113935513,0.052888131,0,0.333333333
6.27614E-4,8.757100773,0.117502134,0.051913234,0,0.333333333
6.82874E-4,9.023666228,0.126538656,0.050938338,0,0.333333333
7.33085E-4,9.311706904,0.134590659,0.049963441,0,0.333333333
7.4396E-4,9.533922046,0.136315217,0.049232269,0,0.333333333
7.55084E-4,9.759508921,0.138071965,0.048501097,0,0.333333333
8.17707E-4,10.079016568,0.147830207,0.0475262,0,0.333333333
8.77587E-4,10.334575278,0.156956532,0.046795028,0,0.333333333
8.85487E-4,10.511441837,0.158146003,0.04630758,0,0.333333333
9.49725E-4,10.790519169,0.167694789,0.045576408,0,0.333333333
9.99492E-4,11.08471495,0.174944976,0.044845235,0,0.333333333
1.02006E-3,11.287498218,0.177905217,0.044357787,0,0.333333333
1.03978E-3,11.596779144,0.18072262,0.043626615,0,0.333333333
1.05928E-3,11.808566681,0.183489949,0.043139166,0,0.333333333
1.07717E-3,12.023347539,0.18601234,0.042651718,0,0.333333333
1.10857E-3,12.351800147,0.190401423,0.041920546,0,0.333333333
1.13013E-3,12.576968508,0.193388797,0.041433098,0,0.333333333
1.16937E-3,12.808308585,0.198768536,0.04094565,0,0.666666667
1.19845E-3,13.045371111,0.202710328,0.040458201,0,0.666666667
1.24578E-3,13.293582111,0.209041857,0.039970753,0,0.666666667
1.29896E-3,13.549077421,0.216037735,0.039483305,0,0.666666667
1.34706E-3,13.816196729,0.222259102,0.038995857,0,0.666666667
1.3868E-3,14.091666606,0.227325783,0.038508408,0,0.666666667
1.43719E-3,14.376783512,0.233656353,0.03802096,0,0.666666667
