variable,x,y
bio10_16,66.90333362387001,0.5274336934089661
bio10_16,67.10829257383696,0.5274336934089661
bio10_16,67.31325152380391,0.5274336934089661
bio10_16,67.51821047377088,0.5274336934089661
bio10_16,67.72316942373783,0.5274336934089661
bio10_16,67.92812837370478,0.5274336934089661
bio10_16,68.13308732367173,0.5274336934089661
bio10_16,68.3380462736387,0.5274336934089661
bio10_16,68.54300522360565,0.5274336934089661
bio10_16,68.7479641735726,0.5274336934089661
bio10_16,68.95292312353955,0.5274336934089661
bio10_16,69.15788207350651,0.5274336934089661
bio10_16,69.36284102347346,0.5274336934089661
bio10_16,69.56779997344042,0.5274336934089661
bio10_16,69.77275892340737,0.5274336934089661
bio10_16,69.97771787337433,0.5274336934089661
bio10_16,70.18267682334128,0.5274336934089661
bio10_16,70.38763577330823,0.5274336934089661
bio10_16,70.59259472327518,0.5274336934089661
bio10_16,70.79755367324213,0.5274336934089661
bio10_16,71.0025126232091,0.5274336934089661
bio10_16,71.20747157317605,0.5274336934089661
bio10_16,71.412430523143,0.5274336934089661
bio10_16,71.61738947310995,0.5274336934089661
bio10_16,71.82234842307692,0.5274336934089661
bio10_16,72.02730737304387,0.5274336934089661
bio10_16,72.23226632301082,0.5274336934089661
bio10_16,72.43722527297777,0.5274336934089661
bio10_16,72.64218422294473,0.5274336934089661
bio10_16,72.84714317291169,0.5274336934089661
bio10_16,73.05210212287864,0.5274336934089661
bio10_16,73.25706107284559,0.5274336934089661
bio10_16,73.46202002281254,0.5274336934089661
bio10_16,73.6669789727795,0.5274336934089661
bio10_16,73.87193792274645,0.5274336934089661
bio10_16,74.0768968727134,0.5274336934089661
bio10_16,74.28185582268036,0.5274336934089661
bio10_16,74.48681477264732,0.5274336934089661
bio10_16,74.69177372261427,0.5274336934089661
bio10_16,74.89673267258122,0.5274336934089661
bio10_16,75.10169162254817,0.5274336934089661
bio10_16,75.30665057251514,0.5274336934089661
bio10_16,75.51160952248209,0.5279965996742249
bio10_16,75.71656847244904,0.5296847820281982
bio10_16,75.92152742241599,0.5313722491264343
bio10_16,76.12648637238294,0.5330591201782227
bio10_16,76.33144532234991,0.5347451567649841
bio10_16,76.53640427231686,0.5364304184913635
bio10_16,76.74136322228381,0.5381148457527161
bio10_16,76.94632217225077,0.539798378944397
bio10_16,77.15128112221772,0.5414810180664062
bio10_16,77.35624007218468,0.5431627035140991
bio10_16,77.56119902215163,0.5448434352874756
bio10_16,77.76615797211858,0.5465231537818909
bio10_16,77.97111692208554,0.5482017397880554
bio10_16,78.1760758720525,0.5498793125152588
bio10_16,78.38103482201944,0.5515557527542114
bio10_16,78.5859937719864,0.5532309412956238
bio10_16,78.79095272195335,0.5549049973487854
bio10_16,78.99591167192031,0.556577742099762
bio10_16,79.20087062188726,0.558249294757843
bio10_16,79.40582957185421,0.5599194765090942
bio10_16,79.61078852182118,0.5615882873535156
bio10_16,79.81574747178813,0.5632557272911072
bio10_16,80.02070642175508,0.5649217367172241
bio10_16,80.22566537172203,0.5665862560272217
bio10_16,80.43062432168898,0.5682493448257446
bio10_16,80.63558327165595,0.5699108242988586
bio10_16,80.8405422216229,0.5715707540512085
bio10_16,81.04550117158985,0.5732290744781494
bio10_16,81.2504601215568,0.5748857259750366
bio10_16,81.45541907152376,0.5765407681465149
bio10_16,81.66037802149071,0.5781940221786499
bio10_16,81.86533697145767,0.5798455476760864
bio10_16,82.07029592142462,0.5814952850341797
bio10_16,82.27525487139158,0.5831431746482849
bio10_16,82.48021382135853,0.5847892761230469
bio10_16,82.68517277132548,0.586433470249176
bio10_16,82.89013172129243,0.5880756974220276
bio10_16,83.09509067125938,0.5897160172462463
bio10_16,83.30004962122635,0.5913543105125427
bio10_16,83.5050085711933,0.5929905772209167
bio10_16,83.70996752116025,0.5946248173713684
bio10_16,83.91492647112722,0.5962569117546082
bio10_16,84.11988542109415,0.5978869199752808
bio10_16,84.32484437106112,0.5995147228240967
bio10_16,84.52980332102807,0.6011403203010559
bio10_16,84.73476227099502,0.6027637720108032
bio10_16,84.93972122096199,0.6043848991394043
bio10_16,85.14468017092894,0.6060038208961487
bio10_16,85.34963912089589,0.607620358467102
bio10_16,85.55459807086284,0.6092345118522644
bio10_16,85.75955702082979,0.6108463406562805
bio10_16,85.96451597079675,0.6124556660652161
bio10_16,86.1694749207637,0.6140626072883606
bio10_16,86.37443387073066,0.6156670451164246
bio10_16,86.57939282069762,0.617268979549408
bio10_16,86.78435177066457,0.6188684105873108
bio10_16,86.98931072063152,0.6204651594161987
bio10_16,87.19426967059847,0.6220593452453613
