Predictor variable,Categorical,Sample average
Forest_Productivity,true,11.0
Forest_Type,true,31.0
bio10_16,false,106.34110412597656
bio12_16,false,766.6296468098958
bio15_16,false,30.94114850362142
moose2015,false,16.795343818267188
red_deer2015,false,5.766288455327352
roe_deer2015,false,1.1878515044848124
