x,y,species_4 logistic values
1.0,1.0,3.9023224E-5
2.0,2.0,0.23310603
3.0,3.0,8.226226E-12
4.0,4.0,9.7197066E-5
5.0,5.0,0.0117892325
6.0,6.0,0.09583102
7.0,7.0,0.003944346
8.0,8.0,7.29616E-5
9.0,9.0,0.009947385
10.0,10.0,0.4375275
11.0,11.0,4.1812705E-4
12.0,12.0,0.07550778
13.0,13.0,2.1284639E-5
14.0,14.0,0.5744445
15.0,15.0,0.35973254
16.0,16.0,0.009753323
17.0,17.0,0.32653534
18.0,18.0,0.5522727
19.0,19.0,0.00565477
20.0,20.0,0.0010374094
21.0,21.0,0.1882107
22.0,22.0,4.960935E-4
23.0,23.0,0.30702454
24.0,24.0,1.0877987E-5
25.0,25.0,0.078371264
26.0,26.0,4.4418975E-8
27.0,27.0,0.05075612
28.0,28.0,0.6955253
29.0,29.0,0.48729756
30.0,30.0,4.4414023E-4
31.0,31.0,0.0010483562
32.0,32.0,0.013217856
33.0,33.0,0.5401083
34.0,34.0,0.36510268
35.0,35.0,0.19971077
36.0,36.0,0.0017811959
37.0,37.0,0.06692702
38.0,38.0,0.001880651
39.0,39.0,0.6366528
40.0,40.0,0.074484274
41.0,41.0,0.04713297
42.0,42.0,0.0015409788
43.0,43.0,0.007462837
44.0,44.0,0.10173313
45.0,45.0,0.0011163554
46.0,46.0,0.048570998
47.0,47.0,0.51767546
48.0,48.0,4.0243106E-4
49.0,49.0,0.5162466
50.0,50.0,0.075497754
51.0,51.0,0.4475546
52.0,52.0,0.00400953
53.0,53.0,0.30206284
54.0,54.0,4.3371023E-4
55.0,55.0,0.018293796
56.0,56.0,0.0019474733
57.0,57.0,5.121245E-4
58.0,58.0,0.29629534
59.0,59.0,2.0552764E-9
60.0,60.0,0.0017841359
61.0,61.0,4.987127E-4
62.0,62.0,3.84148E-5
63.0,63.0,0.023770696
64.0,64.0,0.32697916
65.0,65.0,1.943411E-7
66.0,66.0,0.016250981
67.0,67.0,2.4809258E-6
68.0,68.0,0.035949957
69.0,69.0,0.5728525
70.0,70.0,4.4253847E-4
71.0,71.0,0.34246454
72.0,72.0,1.6495462E-10
73.0,73.0,0.70756793
