Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.93234E-12,0.000000001,0.000000003,0.988060429,0,0
2.55935E-12,0.000000003,0.000000004,0.986598441,0,0
4.81398E-12,0.00000001,0.000000008,0.981725146,0,0
2.53504E-11,0.000000025,0.000000044,0.978070175,0,0
3.63739E-11,0.000000103,0.000000063,0.972709552,0,0
1.25145E-10,0.000000261,0.000000216,0.968079922,0,0
3.9756E-10,0.000001008,0.000000687,0.957846004,0,0
4.98681E-10,0.000002516,0.000000861,0.950048733,0,0
3.2651E-9,0.000010108,0.00000564,0.939327485,0,0
4.8905E-9,0.00002506,0.000008447,0.93128655,0,0
9.87602E-9,0.000050371,0.000017058,0.923001949,0,0
2.03737E-8,0.000100347,0.00003519,0.914961014,0,0
4.26612E-8,0.000253488,0.000073682,0.904239766,0,0
7.04683E-8,0.000502224,0.000121703,0.894005848,0,0
1.27916E-7,0.001003872,0.000220897,0.879385965,0,0
2.59233E-7,0.00250333,0.000447564,0.860380117,0,0
4.48834E-7,0.005008032,0.000774656,0.842105263,0,0
6.60055E-7,0.01001981,0.001138794,0.819444444,0,0
1.58758E-6,0.025085675,0.002734683,0.784844055,0,0
2.53539E-6,0.050046911,0.004360196,0.755116959,0,0
4.04967E-6,0.100170845,0.006946276,0.719054581,0,0
7.43839E-6,0.200565126,0.012685112,0.670808967,0,0
9.57538E-6,0.300833518,0.016270146,0.641812865,0,0
1.27285E-5,0.400210958,0.021512618,0.619883041,0,0
1.4789E-5,0.500476832,0.024908344,0.601851852,0,0
1.7056E-5,0.6002729,0.028617266,0.58625731,0,0
2.0484E-5,0.701222359,0.034172232,0.57334308,0,0
2.19339E-5,0.7502485,0.036502857,0.567738791,0,0
2.40797E-5,0.800776551,0.039931337,0.562378168,0,0
2.6121E-5,0.901842765,0.043170226,0.552631579,0,0
2.77764E-5,1.000845975,0.045780774,0.543615984,0,0
3.15968E-5,1.102118004,0.051751688,0.535331384,0,0
3.61152E-5,1.20312508,0.058717808,0.528021442,0,0
3.89967E-5,1.303835264,0.063107064,0.521442495,0,0
4.10088E-5,1.400135297,0.066147761,0.515594542,0,0
4.37584E-5,1.502501158,0.070271151,0.509746589,0,0
4.92406E-5,1.752284341,0.078384944,0.496588694,0,0
6.7965E-5,2.003126167,0.105060303,0.485867446,0,0
7.32177E-5,2.253758684,0.112268379,0.477339181,0,0
7.59938E-5,2.506605918,0.116031218,0.469054581,0,0
8.04262E-5,2.757060916,0.121973316,0.46125731,0,0
8.74912E-5,3.000452442,0.131281358,0.454191033,0,0
9.6141E-5,3.259596847,0.142412199,0.447368421,0,0
9.95119E-5,3.504453863,0.146673051,0.441276803,0,0
1.11287E-4,3.752561702,0.161230201,0.43542885,0,0
1.24945E-4,4.002167056,0.177505783,0.430311891,0,0
1.33732E-4,4.259535738,0.187645976,0.425438596,0,0
1.39002E-4,4.505188639,0.193608985,0.421052632,0,0
1.43301E-4,4.760364155,0.198409046,0.416666667,0,0
1.44736E-4,5.005538723,0.199999182,0.412524366,0,0
1.46904E-4,5.253438481,0.202388251,0.408382066,0,0
1.4922E-4,5.505227871,0.204924958,0.404239766,0,0
1.51336E-4,5.760487581,0.207228267,0.400097466,0,0
1.57462E-4,6.00763343,0.213823876,0.39619883,0,0
1.67961E-4,6.253425774,0.224875005,0.39254386,0,0
1.73945E-4,6.51073562,0.231035329,0.388888889,0,0
1.77406E-4,6.756455086,0.2345543,0.385477583,0,0
1.83723E-4,7.009061344,0.24089365,0.382066277,0,0
1.91849E-4,7.254316412,0.248896411,0.378898635,0,0
2.03581E-4,7.512920186,0.260157564,0.375730994,0,0
2.09345E-4,7.76045767,0.265566934,0.372807018,0,0
2.14551E-4,8.014546509,0.270385507,0.369883041,0,0
2.19512E-4,8.253322247,0.274918562,0.367202729,0,0
2.22052E-4,8.51862557,0.277218497,0.364278752,0,0
2.26913E-4,8.765167767,0.281578007,0.361598441,0,0
2.32302E-4,9.017790174,0.286350125,0.358918129,0,0
2.35655E-4,9.2521866,0.289287804,0.356481481,0,0
2.42202E-4,9.515883206,0.294954259,0.35380117,0,0
2.44237E-4,9.759089946,0.296697059,0.351364522,0,0
2.44966E-4,10.003735198,0.297319405,0.348927875,0,0
2.47765E-4,10.250469436,0.299698938,0.346491228,0,0
2.50417E-4,10.524752637,0.301937961,0.343810916,0,0
2.51542E-4,10.750836328,0.302883329,0.341617934,0,0
2.55099E-4,11.00430592,0.305856536,0.339181287,0,0
2.57761E-4,11.26085637,0.308064724,0.336744639,0,0
2.60388E-4,11.519924099,0.310230887,0.334307992,0,0
2.62602E-4,11.755456188,0.312045555,0.33211501,0,0
2.67823E-4,12.021033278,0.316287064,0.329678363,0,0
2.71911E-4,12.26398614,0.319572209,0.32748538,0,0
2.73863E-4,12.509418105,0.321129379,0.325292398,0,0
2.79819E-4,12.758763244,0.325837565,0.323099415,0,0
2.82459E-4,13.012015646,0.327904262,0.320906433,0,0
2.85982E-4,13.267992768,0.330641597,0.31871345,0,0
2.88745E-4,13.526545099,0.332772885,0.316520468,0,0
2.91199E-4,13.758472811,0.334654447,0.31457115,0,0
2.92679E-4,14.021156223,0.335784538,0.312378168,0,0
2.95909E-4,14.256633212,0.338236835,0.31042885,0,0
2.97054E-4,14.523407698,0.339101853,0.308235867,0,0
2.98911E-4,14.761884788,0.340499797,0.30628655,0,0
3.00097E-4,15.001461757,0.341389247,0.304337232,0,0
3.02291E-4,15.272552188,0.343029457,0.30214425,0,0
3.05576E-4,15.515543692,0.345468981,0.300194932,0,0
3.08075E-4,15.760904986,0.347312876,0.298245614,0,0
3.10818E-4,16.008562207,0.349325282,0.296296296,0,0
3.16319E-4,16.260443723,0.353323548,0.294346979,0,0
3.20135E-4,16.514762985,0.356068096,0.292397661,0,0
3.31318E-4,16.775068676,0.363979275,0.290448343,0,0
3.35566E-4,17.008430907,0.366933022,0.28874269,0,0
3.39856E-4,17.278113287,0.369889383,0.286793372,0,0
3.45245E-4,17.518285582,0.373563368,0.285087719,0,0
3.52997E-4,17.76361203,0.378774371,0.283382066,0,0
3.60123E-4,18.012937148,0.383488144,0.281676413,0,0
3.6582E-4,18.267304324,0.387206075,0.27997076,0,0
3.68807E-4,18.524344827,0.389137133,0.278265107,0,0
3.71541E-4,18.7836187,0.390894042,0.276559454,0,0
3.7499E-4,19.007557104,0.393096427,0.275097466,0,0
3.77281E-4,19.271085188,0.394550288,0.273391813,0,0
3.80561E-4,19.536971629,0.396620233,0.27168616,0,0
3.87287E-4,19.767129572,0.400820621,0.270224172,0,0
3.94646E-4,20.002449101,0.405349046,0.268762183,0,0
3.98413E-4,20.280484891,0.407641276,0.26705653,0,0
4.04092E-4,20.521525495,0.411063213,0.265594542,0,0
4.07682E-4,20.765386572,0.413206093,0.264132554,0,0
4.12034E-4,21.011586261,0.415783073,0.262670565,0,0
4.14945E-4,21.259945355,0.417494225,0.261208577,0,0
4.19064E-4,21.510358069,0.419898172,0.259746589,0,0
4.22989E-4,21.762900723,0.42217059,0.2582846,0,0
4.27107E-4,22.01805133,0.424536272,0.256822612,0,0
4.30399E-4,22.275577792,0.426413062,0.255360624,0,0
4.34018E-4,22.534961505,0.428461988,0.253898635,0,0
4.37042E-4,22.753000188,0.430163143,0.252680312,0,0
4.39621E-4,23.015990757,0.431606116,0.251218324,0,0
4.43692E-4,23.281448006,0.43386871,0.249756335,0,0
4.46488E-4,23.503975542,0.435412281,0.248538012,0,0
4.50589E-4,23.773372509,0.437661178,0.247076023,0.071428571,0
4.54115E-4,24.044686667,0.439580536,0.245614035,0.071428571,0
4.56572E-4,24.272492961,0.440910713,0.244395712,0.071428571,0
4.5848E-4,24.501464018,0.441938747,0.243177388,0.071428571,0
4.59302E-4,24.77683464,0.442380759,0.2417154,0.071428571,0
4.61835E-4,25.007457228,0.443737471,0.240497076,0.071428571,0
4.64423E-4,25.285311683,0.445117398,0.239035088,0.071428571,0
4.66248E-4,25.518119676,0.446086397,0.237816764,0.071428571,0
4.68628E-4,25.751977784,0.447344525,0.236598441,0.071428571,0
4.70627E-4,26.033713938,0.44839737,0.235136452,0.071428571,0
4.71589E-4,26.26925566,0.448902514,0.233918129,0.071428571,0
4.7266E-4,26.505325415,0.449463577,0.232699805,0.071428571,0
4.75088E-4,26.789480764,0.450731733,0.231237817,0.071428571,0
4.76148E-4,27.02732401,0.451283668,0.230019493,0.071428571,0
4.77068E-4,27.265626727,0.451761862,0.22880117,0.071428571,0
4.79197E-4,27.504860237,0.452864712,0.227582846,0.071428571,0
4.81812E-4,27.793465773,0.454213513,0.226120858,0.071428571,0
4.83446E-4,28.034663757,0.455053237,0.224902534,0.071428571,0
4.84255E-4,28.276649225,0.455467752,0.223684211,0.071428571,0
4.86762E-4,28.519503822,0.456748563,0.222465887,0.071428571,0
4.89203E-4,28.763560517,0.457990142,0.221247563,0.071428571,0
4.91149E-4,29.00883176,0.458975628,0.22002924,0.071428571,0
4.92162E-4,29.254689958,0.459487242,0.218810916,0.071428571,0
4.9478E-4,29.501651091,0.460805337,0.217592593,0.071428571,0
4.98323E-4,29.75018717,0.462578647,0.216374269,0.071428571,0
5.00803E-4,30.049836046,0.463813275,0.214912281,0.071428571,0
5.02329E-4,30.250523566,0.464569974,0.213937622,0.071428571,0
5.05573E-4,30.502496583,0.466171527,0.212719298,0.071428571,0
5.08616E-4,30.756288628,0.467664729,0.211500975,0.071428571,0
5.11071E-4,31.011322841,0.468863916,0.210282651,0.071428571,0
5.12741E-4,31.267302367,0.469676195,0.209064327,0.071428571,0
5.14138E-4,31.52407742,0.470354339,0.207846004,0.071428571,0
5.15714E-4,31.781621002,0.471116882,0.20662768,0.071428571,0
5.17761E-4,32.040112486,0.472103926,0.205409357,0.071428571,0
5.19586E-4,32.299558493,0.472980676,0.204191033,0.071428571,0
5.21316E-4,32.507717853,0.473809496,0.203216374,0.071428571,0
5.22513E-4,32.768808788,0.474381504,0.201998051,0.071428571,0
5.23615E-4,33.030449439,0.474906733,0.200779727,0.071428571,0
5.24732E-4,33.292624268,0.475438002,0.199561404,0.071428571,0
5.26973E-4,33.503150545,0.476500893,0.198586745,0.071428571,0
5.28509E-4,33.767184172,0.477227181,0.197368421,0.071428571,0
5.29506E-4,34.031732699,0.477697358,0.196150097,0.071428571,0
5.32879E-4,34.29757862,0.479282031,0.194931774,0.071428571,0
5.33852E-4,34.510930759,0.479737318,0.193957115,0.071428571,0
5.37867E-4,34.77923958,0.481607499,0.192738791,0.071428571,0
5.40669E-4,35.04862753,0.482904865,0.191520468,0.071428571,0
5.42494E-4,35.265440908,0.483746513,0.190545809,0.071428571,0
5.45189E-4,35.537369062,0.484984312,0.189327485,0.071428571,0
5.47276E-4,35.755828138,0.485938686,0.188352827,0.071428571,0
5.48621E-4,36.029796105,0.486551875,0.187134503,0.071428571,0
5.49791E-4,36.304324476,0.48708408,0.185916179,0.071428571,0
5.50256E-4,36.524409816,0.487295241,0.18494152,0.071428571,0
5.51915E-4,36.799985549,0.488047089,0.183723197,0.071428571,0
5.53418E-4,37.021014962,0.488726739,0.182748538,0.071428571,0
5.55255E-4,37.298313464,0.489555042,0.181530214,0.071428571,0
5.5593E-4,37.520567046,0.48985843,0.180555556,0.071428571,0
5.58108E-4,37.799170101,0.490835717,0.179337232,0.071428571,0
5.61313E-4,38.023260587,0.49226684,0.178362573,0.071428571,0
5.62939E-4,38.304568991,0.49298967,0.17714425,0.071428571,0
5.6364E-4,38.529910138,0.49330099,0.176169591,0.071428571,0
5.6433E-4,38.755580115,0.493606407,0.175194932,0.071428571,0
5.65524E-4,39.038096694,0.494134864,0.173976608,0.071428571,0
5.66318E-4,39.264538359,0.494485779,0.173001949,0.071428571,0
5.68141E-4,39.54835377,0.495289179,0.171783626,0.071428571,0
5.69893E-4,39.776092907,0.49605872,0.170808967,0.071428571,0
5.7102E-4,40.004407892,0.496552625,0.169834308,0.071428571,0
5.74934E-4,40.290825829,0.498260335,0.168615984,0.071428571,0
5.76999E-4,40.521415605,0.499156543,0.167641326,0.071428571,0
5.79563E-4,40.752832046,0.500264931,0.166666667,0.071428571,0
5.82023E-4,41.043390692,0.501323891,0.165448343,0.071428571,0
5.82975E-4,41.276396471,0.501732624,0.164473684,0.071428571,0.25
5.84341E-4,41.509895573,0.502317478,0.163499025,0.071428571,0.25
5.85936E-4,41.802558135,0.502999084,0.162280702,0.071428571,0.25
5.87223E-4,42.037373112,0.503547361,0.161306043,0.071428571,0.25
5.88845E-4,42.272731892,0.504237092,0.160331384,0.071428571,0.25
5.91212E-4,42.50881951,0.505240054,0.159356725,0.071428571,0.25
5.92272E-4,42.804792188,0.505687728,0.158138402,0.071428571,0.25
5.93705E-4,43.042131656,0.50629158,0.157163743,0.071428571,0.25
5.95609E-4,43.280090664,0.507092085,0.156189084,0.071428571,0.25
5.98556E-4,43.519164647,0.508325787,0.155214425,0.071428571,0.25
5.99916E-4,43.758909014,0.508892718,0.154239766,0.071428571,0.25
6.01172E-4,44.059225596,0.509415717,0.153021442,0.142857143,0.25
6.03074E-4,44.300161801,0.510204871,0.152046784,0.214285714,0.25
6.04766E-4,44.541835141,0.510904972,0.151072125,0.214285714,0.25
6.05357E-4,44.783934897,0.511149266,0.150097466,0.214285714,0.25
6.07881E-4,45.026542318,0.512188843,0.149122807,0.214285714,0.25
6.09699E-4,45.270208287,0.512934863,0.148148148,0.214285714,0.25
6.10949E-4,45.514457517,0.513446378,0.147173489,0.214285714,0.25
6.1243E-4,45.759165284,0.514051564,0.14619883,0.214285714,0.25
6.14929E-4,46.004767326,0.515068477,0.145224172,0.214285714,0.25
6.16549E-4,46.251281857,0.515725512,0.144249513,0.214285714,0.25
6.19296E-4,46.560200869,0.516835991,0.143031189,0.214285714,0.25
6.20522E-4,46.808233,0.517329765,0.14205653,0.214285714,0.25
