Predictor variable,Categorical,Sample average
Forest_Productivity,true,11.0
Forest_Type,true,31.0
bio10_16,false,119.56604385375977
bio12_16,false,1557.82841796875
bio15_16,false,25.981044006347656
moose2015,false,24.295471215248106
red_deer2015,false,37.3575098991394
roe_deer2015,false,8.95484962463379
