X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,0.006469170345713469,77.34663766755543,0.8127035670112156
2.0,2.0,train,2.3023723950619687E-5,0.8596790446374603,0.01520807069381126
3.0,3.0,train,0.0034329379818406735,65.49013993819956,0.6972090037611893
4.0,4.0,train,6.591957007012052E-5,3.5662482879059745,0.04234270136241359
5.0,5.0,train,0.007210371800234248,79.43359506087381,0.8286580772762273
6.0,6.0,train,0.019270429081436457,98.01216114693419,0.9281890022273204
8.0,8.0,train,0.0029332507139062337,62.560056201697726,0.6630100988905391
9.0,9.0,train,0.01987933797619478,100.0,0.9302351363651997
10.0,10.0,train,0.0057928030531701905,74.85861899971404,0.7953111314839495
12.0,12.0,train,0.008724528840981141,82.5974352228173,0.8540548382212154
13.0,13.0,train,0.0021355181881818532,55.067324695092694,0.5888795244819895
7.0,7.0,test,0.0028980001984639896,62.24452666574079,0.6603034773648182
11.0,11.0,test,2.5916885917860104E-4,17.260532581644394,0.14809141541580617
