x,y,species median
1.0,1.0,0.022496128
2.0,2.0,0.17542897
3.0,3.0,6.7421624E-8
4.0,4.0,0.012241939
5.0,5.0,0.11410529
6.0,6.0,0.025537217
7.0,7.0,0.123443395
8.0,8.0,0.051521253
9.0,9.0,0.3134372
10.0,10.0,0.0012301842
11.0,11.0,0.08351312
12.0,12.0,0.010629003
13.0,13.0,0.016553432
14.0,14.0,0.049261086
15.0,15.0,0.0010497902
16.0,16.0,2.2428202E-4
17.0,17.0,0.049521968
18.0,18.0,0.041518293
19.0,19.0,0.25193736
20.0,20.0,0.002156241
21.0,21.0,0.022113776
22.0,22.0,0.01591616
23.0,23.0,0.1902913
24.0,24.0,0.024530368
25.0,25.0,0.07777842
26.0,26.0,0.0015980608
27.0,27.0,0.21714817
28.0,28.0,0.049450554
29.0,29.0,0.08983133
30.0,30.0,0.021585612
31.0,31.0,0.0043286546
32.0,32.0,0.009363648
33.0,33.0,7.072044E-5
34.0,34.0,0.3844005
35.0,35.0,0.025003178
36.0,36.0,0.027387679
37.0,37.0,0.038190458
38.0,38.0,0.031945154
39.0,39.0,0.0020093028
40.0,40.0,0.6633774
41.0,41.0,0.032316588
42.0,42.0,0.03210464
43.0,43.0,0.07679411
44.0,44.0,0.07715434
45.0,45.0,0.0017355491
46.0,46.0,0.05483251
47.0,47.0,0.0014581103
48.0,48.0,0.016513543
49.0,49.0,2.4546022E-4
50.0,50.0,0.07682419
51.0,51.0,1.7869492E-5
52.0,52.0,0.12351217
53.0,53.0,2.7892308E-4
54.0,54.0,2.0114335E-7
55.0,55.0,0.007948789
56.0,56.0,0.019748844
57.0,57.0,4.9762508E-5
58.0,58.0,0.18125913
59.0,59.0,7.0739966E-6
60.0,60.0,0.05829778
61.0,61.0,5.2005616E-5
62.0,62.0,0.03141243
63.0,63.0,0.10374884
64.0,64.0,0.012589273
65.0,65.0,4.4135438E-4
66.0,66.0,0.06914053
67.0,67.0,0.006093858
68.0,68.0,0.035134275
69.0,69.0,0.0378463
70.0,70.0,0.11997675
71.0,71.0,0.19990405
72.0,72.0,1.1252131E-6
73.0,73.0,0.0013413195
74.0,74.0,4.917286E-4
75.0,75.0,0.05634291
76.0,76.0,4.4776904E-4
77.0,77.0,0.0013634966
78.0,78.0,0.0020405774
79.0,79.0,0.05343187
80.0,80.0,0.44702113
81.0,81.0,1.7466014E-8
82.0,82.0,0.045801383
83.0,83.0,0.0031782335
84.0,84.0,0.060136776
85.0,85.0,0.0344854
86.0,86.0,0.046103418
87.0,87.0,0.044838667
88.0,88.0,6.455715E-4
89.0,89.0,0.06559261
90.0,90.0,0.023173502
91.0,91.0,0.0262163
92.0,92.0,0.017039152
93.0,93.0,1.1513899E-5
94.0,94.0,0.12402698
95.0,95.0,1.992689E-4
96.0,96.0,2.2719901E-7
97.0,97.0,3.6812038E-4
98.0,98.0,9.855184E-5
99.0,99.0,0.4314165
100.0,100.0,1.9978071E-4
101.0,101.0,5.999997E-4
102.0,102.0,0.2950495
103.0,103.0,0.003920601
104.0,104.0,0.23289558
105.0,105.0,2.5678836E-4
106.0,106.0,6.490774E-6
107.0,107.0,1.884924E-4
108.0,108.0,0.035790388
109.0,109.0,0.024545489
110.0,110.0,0.016805578
111.0,111.0,0.09000546
112.0,112.0,0.033762272
113.0,113.0,0.20888515
114.0,114.0,0.019533694
115.0,115.0,0.03006771
116.0,116.0,0.009697926
117.0,117.0,6.9775833E-6
118.0,118.0,0.08691422
119.0,119.0,3.362486E-5
120.0,120.0,0.05726616
121.0,121.0,1.1266644E-5
122.0,122.0,0.1656173
123.0,123.0,1.001876E-8
124.0,124.0,0.09656958
125.0,125.0,0.059500817
126.0,126.0,0.12490668
127.0,127.0,0.11175811
128.0,128.0,0.10344199
129.0,129.0,0.0014974475
130.0,130.0,0.15921955
131.0,131.0,0.026036436
132.0,132.0,9.312065E-5
133.0,133.0,0.00707405
134.0,134.0,0.006536933
135.0,135.0,0.040386565
136.0,136.0,0.13353443
137.0,137.0,0.0018263954
138.0,138.0,0.06401848
139.0,139.0,0.08821719
140.0,140.0,2.8526109E-5
141.0,141.0,0.03634067
142.0,142.0,0.10683597
143.0,143.0,0.009639358
144.0,144.0,3.504134E-4
145.0,145.0,0.7921324
146.0,146.0,0.0043467106
147.0,147.0,0.13057451
148.0,148.0,6.1937864E-4
149.0,149.0,0.0025807212
150.0,150.0,0.045105908
151.0,151.0,0.043741733
152.0,152.0,0.115887806
153.0,153.0,0.212677
154.0,154.0,0.2065775
155.0,155.0,0.20738013
156.0,156.0,0.059748776
157.0,157.0,3.4804552E-4
158.0,158.0,0.07402809
159.0,159.0,1.7162852E-4
160.0,160.0,0.057040207
161.0,161.0,0.019656066
162.0,162.0,0.14757867
163.0,163.0,0.16120923
164.0,164.0,0.06460693
165.0,165.0,0.13102248
166.0,166.0,4.128182E-5
167.0,167.0,4.4979062E-4
168.0,168.0,2.2359926E-4
169.0,169.0,0.04783143
170.0,170.0,8.034532E-4
171.0,171.0,0.0011151074
172.0,172.0,0.030644618
173.0,173.0,0.25945318
174.0,174.0,0.036603924
175.0,175.0,0.007172575
176.0,176.0,0.00274754
177.0,177.0,0.005495852
178.0,178.0,0.013649955
179.0,179.0,0.009283635
180.0,180.0,0.22183883
181.0,181.0,0.028020117
182.0,182.0,9.6780196E-4
183.0,183.0,0.077181704
184.0,184.0,0.07571885
185.0,185.0,0.22513488
186.0,186.0,0.06934484
187.0,187.0,0.0041297683
188.0,188.0,0.19127142
189.0,189.0,0.04345941
190.0,190.0,0.07401675
191.0,191.0,0.05402844
192.0,192.0,0.001400169
193.0,193.0,0.12692825
194.0,194.0,0.5553834
195.0,195.0,0.20432338
196.0,196.0,7.187583E-4
197.0,197.0,0.13163191
198.0,198.0,0.10627142
199.0,199.0,0.036707684
200.0,200.0,0.067639455
201.0,201.0,0.03687641
202.0,202.0,0.005138635
203.0,203.0,0.11585886
204.0,204.0,2.2194217E-4
205.0,205.0,0.06593769
206.0,206.0,0.06469597
207.0,207.0,0.07536883
208.0,208.0,0.010556859
209.0,209.0,2.7037897E-8
210.0,210.0,0.23439132
211.0,211.0,0.003027111
212.0,212.0,0.0030793324
213.0,213.0,0.026833884
214.0,214.0,4.4014395E-4
215.0,215.0,0.11827407
216.0,216.0,0.14941351
217.0,217.0,0.0031934916
218.0,218.0,0.026102562
219.0,219.0,5.202006E-4
220.0,220.0,3.565671E-4
221.0,221.0,2.2605618E-5
222.0,222.0,0.0331522
223.0,223.0,0.05368454
224.0,224.0,0.013227162
225.0,225.0,0.029419687
226.0,226.0,0.015296998
227.0,227.0,0.027999522
228.0,228.0,0.48833296
229.0,229.0,9.971062E-4
230.0,230.0,0.0023953777
231.0,231.0,9.917641E-5
232.0,232.0,0.02482688
233.0,233.0,0.25706077
234.0,234.0,1.2612881E-4
235.0,235.0,4.4764198E-5
236.0,236.0,0.11916502
237.0,237.0,0.05416632
238.0,238.0,0.12251032
239.0,239.0,0.03321594
240.0,240.0,0.022277474
241.0,241.0,0.5709512
242.0,242.0,0.26602474
243.0,243.0,0.11520675
244.0,244.0,0.055092018
245.0,245.0,0.09242794
246.0,246.0,0.06090899
247.0,247.0,0.015871972
248.0,248.0,7.5101404E-4
249.0,249.0,0.012824687
250.0,250.0,1.5416551E-4
251.0,251.0,0.01291738
252.0,252.0,0.009129465
253.0,253.0,0.05667136
254.0,254.0,0.0011179574
255.0,255.0,0.0040541473
256.0,256.0,0.30875683
257.0,257.0,0.021906631
258.0,258.0,2.7606827E-8
259.0,259.0,7.5981734E-6
260.0,260.0,0.005578767
261.0,261.0,0.003318549
262.0,262.0,0.022374235
263.0,263.0,0.7618269
264.0,264.0,0.006900161
265.0,265.0,0.78132427
266.0,266.0,5.63778E-4
267.0,267.0,0.0018211502
268.0,268.0,0.12438676
269.0,269.0,0.0026647015
270.0,270.0,0.02672826
271.0,271.0,0.034667343
272.0,272.0,0.09223644
273.0,273.0,2.2866973E-7
274.0,274.0,0.21843302
275.0,275.0,0.098611206
276.0,276.0,0.1464508
277.0,277.0,0.04567868
278.0,278.0,0.07837314
279.0,279.0,0.0020018788
280.0,280.0,0.08997459
281.0,281.0,0.16636826
282.0,282.0,0.09320761
283.0,283.0,5.236993E-4
284.0,284.0,2.7518842E-4
285.0,285.0,0.044009767
286.0,286.0,3.4580572E-4
287.0,287.0,2.2871689E-5
288.0,288.0,0.033731356
289.0,289.0,0.17057045
290.0,290.0,0.1069598
291.0,291.0,0.030037588
292.0,292.0,0.051078558
293.0,293.0,3.0533356E-5
294.0,294.0,7.710094E-4
295.0,295.0,6.229269E-4
296.0,296.0,0.287918
297.0,297.0,4.8784955E-4
298.0,298.0,0.052672014
299.0,299.0,0.48178405
300.0,300.0,1.6776266E-4
301.0,301.0,0.056502398
302.0,302.0,1.5756E-4
303.0,303.0,0.18784446
304.0,304.0,0.014966234
305.0,305.0,0.20900232
306.0,306.0,0.004162295
307.0,307.0,0.0070627634
308.0,308.0,0.180249
