Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.90585E-11,0.000000003,0.00000001,0.978578384,0,0
1.95462E-11,0.000000011,0.00000001,0.977604674,0,0
1.19673E-10,0.000000035,0.000000062,0.977117819,0,0
1.27254E-10,0.000000108,0.000000066,0.975657254,0,0
1.47256E-10,0.000000256,0.000000076,0.972979552,0,0
3.82162E-10,0.000001027,0.000000197,0.963972736,0,0
8.19155E-10,0.000002518,0.000000422,0.958130477,0,0
2.16159E-9,0.000010172,0.000001113,0.946689387,0,0
1.2675E-8,0.000026118,0.000006529,0.942307692,0,0
1.66494E-8,0.00005082,0.000008576,0.938169426,0,0
2.73252E-8,0.000101824,0.000014075,0.932327167,0,0
4.00657E-8,0.000251239,0.000020637,0.922103213,0,0
5.63448E-8,0.000504186,0.000029022,0.909688413,0,0
9.69539E-8,0.001008191,0.000049938,0.893378773,0,0
2.47909E-7,0.002506612,0.00012768,0.8687926,0,0
4.06264E-7,0.005014881,0.00020922,0.849805258,0,0
8.10608E-7,0.01002192,0.000417363,0.829600779,0,0
1.36109E-6,0.025056463,0.000700597,0.79600779,0,0
2.06983E-6,0.050144929,0.001065019,0.760710808,0,0
3.45996E-6,0.100147373,0.001779029,0.714946446,0,0
6.49496E-6,0.200459539,0.003334346,0.663339825,0,0
9.85072E-6,0.300845584,0.005048408,0.633398247,0,0
1.20173E-5,0.400568084,0.006151923,0.611246349,0,0
1.41101E-5,0.50073016,0.007215545,0.592502434,0,0
1.59531E-5,0.600256498,0.008150354,0.576436222,0,0
1.75055E-5,0.701144247,0.008936339,0.561830574,0,0
1.83132E-5,0.751294228,0.009344846,0.555014606,0,0
1.94316E-5,0.800501892,0.009909883,0.548685492,0,0
2.18297E-5,0.902039582,0.011119297,0.536757546,0,0
2.49764E-5,1.001352827,0.012701726,0.526533593,0,0
2.7521E-5,1.10156926,0.013977691,0.51728335,0,0
2.88311E-5,1.200464506,0.014633338,0.508763389,0,0
