Predictor variable,Categorical,Sample average
Forest_Productivity,true,12.0
Forest_Type,true,31.0
bio10_16,false,151.21548156738282
bio12_16,false,806.4275893267463
bio15_16,false,25.693861097448014
moose2015,false,69.70857623605167
red_deer2015,false,0.0
roe_deer2015,false,47.80285478479722
