X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2.0,2.0,train,0.0016418380787523931,49.5521402602638,0.5448018358486799
3.0,3.0,train,0.001026100056272494,32.698522613515074,0.4279152809443227
4.0,4.0,train,0.004161354266390502,80.09788102274652,0.752075685241849
5.0,5.0,train,0.001448719713317809,43.56459133527485,0.5136348914088327
6.0,6.0,train,0.002109670411522653,57.552542841567565,0.605970282166351
7.0,7.0,train,4.088634077417051E-4,15.638704151830174,0.22961237004121485
8.0,8.0,train,0.0071290808108969185,100.0,0.8386280303241266
10.0,10.0,train,3.208444209727446E-4,12.052977602549726,0.18955165061172882
11.0,11.0,train,0.0045589133457192,84.02843581293159,0.768695015779873
12.0,12.0,train,0.005149037646623191,89.37061348635899,0.7896276938570737
14.0,14.0,train,0.0024555451694772924,64.15743171296808,0.641578455060226
15.0,15.0,train,0.005250950838279798,90.94078653943826,0.792864973757742
1.0,1.0,test,0.0038820832386771893,77.86796910226293,0.7388972391184857
9.0,9.0,test,2.041422472919433E-4,7.650871647671074,0.12953624935348737
13.0,13.0,test,1.3327689968606639E-4,4.961842767671281,0.0885512826462694
