x,y,species min
1.0,1.0,0.024207309
2.0,2.0,0.0026501836
3.0,3.0,0.31351355
4.0,4.0,0.4982977
5.0,5.0,0.07716842
6.0,6.0,5.3285297E-16
7.0,7.0,0.18795966
8.0,8.0,0.21688743
9.0,9.0,8.696437E-4
10.0,10.0,0.016817346
11.0,11.0,0.15497066
12.0,12.0,0.038892806
13.0,13.0,0.66827005
14.0,14.0,2.1593914E-5
15.0,15.0,1.3184572E-4
16.0,16.0,0.0826475
17.0,17.0,0.001615773
18.0,18.0,1.8997797E-4
19.0,19.0,7.630879E-4
20.0,20.0,0.018966964
21.0,21.0,0.0028974756
22.0,22.0,0.2637344
23.0,23.0,1.433081E-6
24.0,24.0,0.0056774626
25.0,25.0,0.15908833
26.0,26.0,0.49805596
27.0,27.0,1.7544831E-4
28.0,28.0,1.7839386E-4
29.0,29.0,6.3148604E-5
30.0,30.0,0.008589146
31.0,31.0,0.05656992
32.0,32.0,3.7379388E-10
33.0,33.0,2.7079316E-4
34.0,34.0,2.692175E-4
35.0,35.0,0.018774983
36.0,36.0,0.00568517
37.0,37.0,7.920897E-15
38.0,38.0,0.04382835
39.0,39.0,7.298059E-4
40.0,40.0,1.2478785E-5
41.0,41.0,0.078980595
42.0,42.0,0.11527251
43.0,43.0,8.536076E-5
44.0,44.0,0.063350566
45.0,45.0,0.13386166
46.0,46.0,0.08648044
47.0,47.0,4.61462E-4
48.0,48.0,0.14936064
49.0,49.0,9.0202905E-4
50.0,50.0,0.0052745035
51.0,51.0,1.861716E-4
52.0,52.0,1.168374E-9
53.0,53.0,0.026678585
54.0,54.0,2.9129464E-33
55.0,55.0,0.05881191
56.0,56.0,0.04586543
57.0,57.0,8.5539714E-24
58.0,58.0,2.674176E-4
59.0,59.0,0.096199155
60.0,60.0,1.3008736E-9
61.0,61.0,1.3341083E-24
62.0,62.0,0.022132296
63.0,63.0,2.8508602E-9
64.0,64.0,0.052541204
65.0,65.0,0.09692886
66.0,66.0,5.6221073E-14
67.0,67.0,0.106725186
68.0,68.0,2.1482179E-4
69.0,69.0,1.676704E-4
70.0,70.0,4.7536523E-4
71.0,71.0,4.3921504E-5
72.0,72.0,0.52647537
73.0,73.0,0.0049501588
74.0,74.0,8.969277E-5
75.0,75.0,0.002370212
76.0,76.0,0.6579117
77.0,77.0,0.013926023
78.0,78.0,0.39176756
79.0,79.0,1.7033894E-4
80.0,80.0,0.0012446633
81.0,81.0,0.56706095
82.0,82.0,0.14477627
83.0,83.0,0.019374661
84.0,84.0,0.0050252243
85.0,85.0,1.3608118E-14
86.0,86.0,0.015597157
87.0,87.0,0.0029965413
88.0,88.0,0.010255651
89.0,89.0,0.013390508
90.0,90.0,3.3932934E-5
91.0,91.0,0.11963318
92.0,92.0,0.5747808
93.0,93.0,0.003691477
94.0,94.0,5.310201E-13
95.0,95.0,0.0046531763
96.0,96.0,1.636766E-32
97.0,97.0,0.005744092
98.0,98.0,0.2556627
99.0,99.0,4.0811865E-5
100.0,100.0,0.09683496
101.0,101.0,3.2945487E-4
102.0,102.0,0.00431894
103.0,103.0,1.5020558E-15
104.0,104.0,8.055177E-6
105.0,105.0,0.027388707
106.0,106.0,0.08228415
107.0,107.0,2.3243263E-4
108.0,108.0,0.00880343
109.0,109.0,0.014344995
110.0,110.0,0.025194936
111.0,111.0,7.118559E-4
112.0,112.0,3.377823E-16
113.0,113.0,0.0075053535
114.0,114.0,0.15379597
115.0,115.0,0.04795045
