Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
8.45192E-13,0.000000001,0.000000001,0.991955144,0,0
1.35583E-12,0.000000003,0.000000001,0.988542175,0,0
1.49358E-11,0.000000011,0.000000016,0.984885422,0,0
2.41236E-11,0.000000026,0.000000025,0.983178937,0,0
5.38338E-11,0.000000103,0.000000056,0.97854705,0,0
1.16673E-10,0.000000257,0.000000122,0.974158947,0,0
3.69137E-10,0.000001036,0.000000386,0.96538274,0,0
7.33493E-10,0.000002551,0.000000767,0.958313018,0,0
3.75416E-9,0.000010268,0.000003927,0.945880059,0,0
1.09374E-8,0.000025797,0.00001144,0.940760605,0,0
1.89556E-8,0.000050141,0.000019827,0.937103852,0,0
3.11698E-8,0.000101941,0.000032603,0.931984398,0,0
5.6815E-8,0.000250311,0.000059425,0.923451975,0,0
1.20429E-7,0.000503025,0.000125954,0.916626036,0,0
2.1288E-7,0.001008538,0.000222624,0.90931253,0,0
3.51769E-7,0.002500654,0.000367817,0.896392004,0,0
5.27727E-7,0.005025284,0.0005517,0.88225256,0,0
7.96941E-7,0.010061702,0.00083291,0.863968796,0,0
1.20453E-6,0.025044303,0.001258361,0.827401268,0,0
1.80285E-6,0.050166611,0.001882238,0.785958069,0,0
2.74293E-6,0.100009754,0.002860907,0.731594344,0,0
4.70125E-6,0.200416184,0.00489347,0.664553876,0,0
6.73922E-6,0.300132948,0.00699991,0.62189176,0,0
8.62209E-6,0.400001696,0.008938134,0.589956119,0,0
1.05146E-5,0.500985685,0.010878685,0.564115066,0,0
1.28772E-5,0.600226412,0.013290624,0.543149683,0,0
1.49878E-5,0.700720668,0.015435316,0.52559727,0,0
1.57946E-5,0.751343201,0.016252714,0.517552413,0,0
1.70184E-5,0.800622366,0.017489967,0.510238908,0,0
1.97857E-5,0.900566893,0.020276329,0.497074598,0,0
2.21232E-5,1.00058563,0.02261757,0.485372989,0,0
2.49929E-5,1.101916557,0.025476675,0.474890297,0,0
2.73835E-5,1.201092554,0.027845693,0.465626524,0,0
2.95864E-5,1.300891525,0.030018463,0.4570941,0,0
3.14152E-5,1.401703656,0.031814999,0.449049244,0,0
3.41511E-5,1.502779354,0.034490152,0.441491955,0,0
4.06656E-5,1.752181701,0.040800911,0.425158459,0,0
4.66812E-5,2.004582809,0.046555484,0.411019015,0,0
5.10284E-5,2.253793243,0.050671342,0.398586056,0,0
5.60551E-5,2.504344286,0.055386399,0.38712823,0,0
6.16793E-5,2.75295276,0.060606632,0.376889322,0,0
6.63221E-5,3.003467381,0.064872795,0.367381765,0,0
7.14021E-5,3.256372247,0.069496448,0.358361775,0,0
7.65091E-5,3.500814147,0.074098821,0.350316919,0,0
8.31655E-5,3.757680963,0.080029625,0.342515846,0,0
8.80971E-5,4.005449882,0.084374848,0.335446124,0,0
9.46727E-5,4.252235528,0.090105166,0.328863969,0,0
1.00534E-4,4.506504884,0.095153138,0.322525597,0,0
1.06458E-4,4.754100091,0.100198237,0.316674793,0,0
1.10431E-4,5.003805795,0.103550353,0.311067772,0,0
1.17377E-4,5.255295564,0.109351279,0.305704534,0,0
1.21963E-4,5.506111533,0.113139811,0.30058508,0,0
1.27866E-4,5.755303112,0.117969799,0.29570941,0,0
1.33068E-4,6.003115297,0.122183346,0.291077523,0,0
1.38339E-4,6.261916635,0.126410848,0.286445636,0,0
1.43238E-4,6.501299585,0.130304716,0.282301316,0,0
1.48985E-4,6.764388392,0.134827429,0.277913213,0,0
1.54193E-4,7.007414739,0.138885936,0.274012677,0,0
1.59069E-4,7.259021753,0.142651827,0.27011214,0,0
1.63338E-4,7.501081845,0.145921388,0.266455388,0,0
1.67962E-4,7.750149844,0.149435096,0.262798635,0,0
1.73392E-4,8.005799393,0.153523985,0.259141882,0,0
1.8178E-4,8.254207316,0.159764481,0.255728913,0,0
1.87705E-4,8.513177465,0.164117672,0.252315943,0,0
1.95325E-4,8.761549539,0.169649412,0.249146758,0,0
1.99954E-4,9.019322938,0.172974501,0.245977572,0,0
2.05565E-4,9.262989783,0.176969623,0.24305217,0,0
2.09086E-4,9.512248691,0.179456755,0.240126767,0,0
2.12462E-4,9.765026143,0.181827412,0.237201365,0,0
